Transition register 	 Shell IS 	 IS Configuration 	 IS 2JJ 	 IS eigenvalue 	 IS higher configuration 	 IS percentage 	 Shell FS 	FS Configuration 	 FS 2JJ 	 FS eigenvalue 	 FS higher configuration 	 FS percentage 	 transition energy [eV] 	 intensity 	 intensity [eV] 	 width [eV] 
850 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (4f)1  	 3 	 1 	 1s1 2s2 3s2 4s1 2p*2 2p4 3p*2 3p4 3d*4 3d6 4f*1 	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (4f)1   	 3 	 5 	 3d*3 3d6 4f*1 1s2 2s2 3s2 4s1 2p*2 3p*2 2p4 3p4  	  	 8.97840471910E+03 	 1.37972e-08 	 0.000123877 	 1.50903
851 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (4f)1  	 3 	 1 	 1s1 2s2 3s2 4s1 2p*2 2p4 3p*2 3p4 3d*4 3d6 4f*1 	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (4f)1   	 5 	 5 	 3d*3 3d6 4f1 1s2 2s2 3s2 4s1 2p*2 3p*2 2p4 3p4  	  	 8.97840488883E+03 	 3.13687e-09 	 2.81641e-05 	 1.509
852 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (4f)1  	 3 	 1 	 1s1 2s2 3s2 4s1 2p*2 2p4 3p*2 3p4 3d*4 3d6 4f*1 	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (4f)1   	 9 	 4 	 3d*4 3d5 4f1 1s2 2s2 3s2 4s1 2p*2 3p*2 2p4 3p4  	  	 8.97853188527E+03 	 1.95417e-12 	 1.75456e-08 	 1.509
853 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (4f)1  	 3 	 1 	 1s1 2s2 3s2 4s1 2p*2 2p4 3p*2 3p4 3d*4 3d6 4f*1 	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (4f)1   	 7 	 4 	 3d*4 3d5 4f*1 1s2 2s2 3s2 4s1 2p*2 3p*2 2p4 3p4  	  	 8.97853190347E+03 	 4.63466e-07 	 0.00416124 	 1.509
854 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (4f)1  	 3 	 1 	 1s1 2s2 3s2 4s1 2p*2 2p4 3p*2 3p4 3d*4 3d6 4f*1 	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (4f)1   	 7 	 3 	 3d*4 3d5 4f1 1s2 2s2 3s2 4s1 2p*2 3p*2 2p4 3p4  	  	 8.97853207719E+03 	 2.8072e-08 	 0.000252045 	 1.50902
855 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (4f)1  	 3 	 1 	 1s1 2s2 3s2 4s1 2p*2 2p4 3p*2 3p4 3d*4 3d6 4f*1 	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (4f)1   	 5 	 4 	 3d*4 3d5 4f*1 1s2 2s2 3s2 4s1 2p*2 3p*2 2p4 3p4  	  	 8.97853208515E+03 	 3.1694e-07 	 0.00284566 	 1.50902
856 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (4f)1  	 3 	 1 	 1s1 2s2 3s2 4s1 2p*2 2p4 3p*2 3p4 3d*4 3d6 4f*1 	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (4f)1   	 3 	 4 	 3d*4 3d5 4f*1 1s2 2s2 3s2 4s1 2p*2 3p*2 2p4 3p4  	  	 8.97853307230E+03 	 1.23431e-07 	 0.00110823 	 1.50903
857 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (4f)1  	 3 	 1 	 1s1 2s2 3s2 4s1 2p*2 2p4 3p*2 3p4 3d*4 3d6 4f*1 	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (4f)1   	 5 	 3 	 3d*4 3d5 4f1 1s2 2s2 3s2 4s1 2p*2 3p*2 2p4 3p4  	  	 8.97853309385E+03 	 4.89526e-08 	 0.000439523 	 1.509
858 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (4f)1  	 3 	 1 	 1s1 2s2 3s2 4s1 2p*2 2p4 3p*2 3p4 3d*4 3d6 4f*1 	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (4f)1   	 9 	 3 	 3d*4 3d5 4f*1 1s2 2s2 3s2 4s1 2p*2 3p*2 2p4 3p4  	  	 8.97853329223E+03 	 3.02957e-11 	 2.72011e-07 	 1.50901
859 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (4f)1  	 3 	 1 	 1s1 2s2 3s2 4s1 2p*2 2p4 3p*2 3p4 3d*4 3d6 4f*1 	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (4f)1   	 3 	 3 	 3d*4 3d5 4f1 1s2 2s2 3s2 4s1 2p*2 3p*2 2p4 3p4  	  	 8.97853404826E+03 	 2.09892e-08 	 0.000188452 	 1.50901
860 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (4f)1  	 3 	 1 	 1s1 2s2 3s2 4s1 2p*2 2p4 3p*2 3p4 3d*4 3d6 4f*1 	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (4f)1   	 7 	 2 	 3d*4 3d5 4f*1 1s2 2s2 3s2 4s1 2p*2 3p*2 2p4 3p4  	  	 8.97865058850E+03 	 1.68627e-07 	 0.00151404 	 1.509
861 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (4f)1  	 3 	 1 	 1s1 2s2 3s2 4s1 2p*2 2p4 3p*2 3p4 3d*4 3d6 4f*1 	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (4f)1   	 9 	 2 	 3d*4 3d5 4f1 1s2 2s2 3s2 4s1 2p*2 3p*2 2p4 3p4  	  	 8.97865068446E+03 	 5.87018e-12 	 5.27063e-08 	 1.509
862 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (4f)1  	 3 	 1 	 1s1 2s2 3s2 4s1 2p*2 2p4 3p*2 3p4 3d*4 3d6 4f*1 	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (4f)1   	 9 	 1 	 3d*4 3d5 4f*1 1s2 2s2 3s2 4s1 2p*2 3p*2 2p4 3p4  	  	 8.97865095363E+03 	 1.68266e-11 	 1.5108e-07 	 1.509
863 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (4f)1  	 3 	 1 	 1s1 2s2 3s2 4s1 2p*2 2p4 3p*2 3p4 3d*4 3d6 4f*1 	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (4f)1   	 11 	 2 	 3d*4 3d5 4f1 1s2 2s2 3s2 4s1 2p*2 3p*2 2p4 3p4  	  	 0 	 0 	 0 	 1.509
864 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (4f)1  	 3 	 1 	 1s1 2s2 3s2 4s1 2p*2 2p4 3p*2 3p4 3d*4 3d6 4f*1 	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (4f)1   	 5 	 2 	 3d*4 3d5 4f*1 1s2 2s2 3s2 4s1 2p*2 3p*2 2p4 3p4  	  	 8.97865144590E+03 	 2.71558e-07 	 0.00243822 	 1.509
865 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (4f)1  	 3 	 1 	 1s1 2s2 3s2 4s1 2p*2 2p4 3p*2 3p4 3d*4 3d6 4f*1 	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (4f)1   	 7 	 1 	 3d*4 3d5 4f1 1s2 2s2 3s2 4s1 2p*2 3p*2 2p4 3p4  	  	 8.97865168391E+03 	 8.54344e-08 	 0.000767086 	 1.509
866 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (4f)1  	 3 	 1 	 1s1 2s2 3s2 4s1 2p*2 2p4 3p*2 3p4 3d*4 3d6 4f*1 	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (4f)1   	 3 	 2 	 3d*4 3d5 4f1 1s2 2s2 3s2 4s1 2p*2 3p*2 2p4 3p4  	  	 8.97865268315E+03 	 2.3106e-07 	 0.00207461 	 1.509
867 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (4f)1  	 3 	 1 	 1s1 2s2 3s2 4s1 2p*2 2p4 3p*2 3p4 3d*4 3d6 4f*1 	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (4f)1   	 5 	 1 	 3d*4 3d5 4f1 1s2 2s2 3s2 4s1 2p*2 3p*2 2p4 3p4  	  	 8.97865289315E+03 	 1.79432e-07 	 0.00161106 	 1.509
868 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (4f)1  	 3 	 1 	 1s1 2s2 3s2 4s1 2p*2 2p4 3p*2 3p4 3d*4 3d6 4f*1 	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (4f)1   	 11 	 1 	 3d*4 3d5 4f*1 1s2 2s2 3s2 4s1 2p*2 3p*2 2p4 3p4  	  	 0 	 0 	 0 	 1.509
869 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (4f)1  	 3 	 1 	 1s1 2s2 3s2 4s1 2p*2 2p4 3p*2 3p4 3d*4 3d6 4f*1 	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (4f)1   	 13 	 1 	 1s2 2s2 3s2 4s1 2p*2 2p4 3p*2 3p4 3d*4 3d5 4f1  	  	 0 	 0 	 0 	 1.509
870 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (4f)1  	 3 	 1 	 1s1 2s2 3s2 4s1 2p*2 2p4 3p*2 3p4 3d*4 3d6 4f*1 	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (4f)1   	 1 	 2 	 3d*4 3d5 4f1 1s2 2s2 3s2 4s1 2p*2 3p*2 2p4 3p4  	  	 8.97865380526E+03 	 8.9515e-08 	 0.000803724 	 1.509
871 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (4f)1  	 3 	 1 	 1s1 2s2 3s2 4s1 2p*2 2p4 3p*2 3p4 3d*4 3d6 4f*1 	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (4f)1   	 3 	 1 	 3d*4 3d5 4f*1 1s2 2s2 3s2 4s1 2p*2 3p*2 2p4 3p4  	  	 8.97865401268E+03 	 2.37319e-07 	 0.00213081 	 1.509
872 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (4f)1  	 3 	 1 	 1s1 2s2 3s2 4s1 2p*2 2p4 3p*2 3p4 3d*4 3d6 4f*1 	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (4f)1   	 1 	 1 	 3d*4 3d5 4f*1 1s2 2s2 3s2 4s1 2p*2 3p*2 2p4 3p4  	  	 8.97865467694E+03 	 2.04948e-07 	 0.00184016 	 1.509
873 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (4f)1  	 3 	 1 	 1s1 2s2 3s2 4s1 2p*2 2p4 3p*2 3p4 3d*4 3d6 4f*1 	  	 4s 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4f)1        	 7 	 1 	 1s2 2s2 3s2 2p*2 2p4 3p*2 3p4 3d*4 3d6 4f1  	  	 0 	 0 	 0 	 1.509
874 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (4f)1  	 3 	 1 	 1s1 2s2 3s2 4s1 2p*2 2p4 3p*2 3p4 3d*4 3d6 4f*1 	  	 4s 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4f)1        	 5 	 1 	 1s2 2s2 3s2 2p*2 2p4 3p*2 3p4 3d*4 3d6 4f*1  	  	 8.97938922863E+03 	 1.84537e-10 	 1.65703e-06 	 1.509
875 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (4f)1  	 3 	 1 	 1s1 2s2 3s2 4s1 2p*2 2p4 3p*2 3p4 3d*4 3d6 4f*1 	  	 4f 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1        	 1 	 1 	 1s2 2s2 3s2 4s1 2p*2 2p4 3p*2 3p4 3d*4 3d6  	  	 8.98509937323E+03 	 2.79756e-20 	 2.51364e-16 	 1.509
876 	 2s 	 (1s)2 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1 (4f)1  	 5 	 3 	 4f1 1s2 2s1 3s2 4s1 2p*2 3p*2 2p4 3p4 3d*4 3d6 	  	 2s 	 (1s)2 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1 (4f)1  	 7 	 3 	 4f1 1s2 2s1 3s2 4s1 2p*2 3p*2 2p4 3p4 3d*4 3d6  	  	 8.08544530627E-06 	 4.95429e-32 	 4.00576e-37 	 12.0428
877 	 2s 	 (1s)2 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1 (4f)1  	 5 	 3 	 4f1 1s2 2s1 3s2 4s1 2p*2 3p*2 2p4 3p4 3d*4 3d6 	  	 2s 	 (1s)2 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1 (4f)1  	 7 	 2 	 4f*1 1s2 2s1 3s2 4s1 2p*2 3p*2 2p4 3p4 3d*4 3d6  	  	 1.53561637194E-01 	 2.1246e-23 	 3.26257e-24 	 12.4155
878 	 2s 	 (1s)2 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1 (4f)1  	 5 	 3 	 4f1 1s2 2s1 3s2 4s1 2p*2 3p*2 2p4 3p4 3d*4 3d6 	  	 2s 	 (1s)2 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1 (4f)1  	 5 	 2 	 4f1 1s2 2s1 3s2 4s1 2p*2 3p*2 2p4 3p4 3d*4 3d6  	  	 1.53559968413E-01 	 4.95603e-22 	 7.61048e-23 	 12.404
879 	 2s 	 (1s)2 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1 (4f)1  	 5 	 3 	 4f1 1s2 2s1 3s2 4s1 2p*2 3p*2 2p4 3p4 3d*4 3d6 	  	 2s 	 (1s)2 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1 (4f)1  	 5 	 1 	 4f*1 1s2 2s1 3s2 4s1 2p*2 3p*2 2p4 3p4 3d*4 3d6  	  	 1.54051985349E-01 	 1.06735e-22 	 1.64427e-23 	 12.3001
880 	 2s 	 (1s)2 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1 (4f)1  	 5 	 3 	 4f1 1s2 2s1 3s2 4s1 2p*2 3p*2 2p4 3p4 3d*4 3d6 	  	 2s 	 (1s)2 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1 (4f)1  	 3 	 1 	 1s2 2s1 3s2 4s1 2p*2 2p4 3p*2 3p4 3d*4 3d6 4f*1  	  	 1.54050224869E-01 	 1.20005e-23 	 1.84868e-24 	 12.2515
881 	 2s 	 (1s)2 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1 (4f)1  	 5 	 3 	 4f1 1s2 2s1 3s2 4s1 2p*2 3p*2 2p4 3p4 3d*4 3d6 	  	 2s 	 (1s)2 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1 (4f)1  	 9 	 1 	 1s2 2s1 3s2 4s1 2p*2 2p4 3p*2 3p4 3d*4 3d6 4f1  	  	 1.54056472551E-01 	 8.82087e-26 	 1.35891e-26 	 11.8048
882 	 2s 	 (1s)2 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1 (4f)1  	 5 	 3 	 4f1 1s2 2s1 3s2 4s1 2p*2 3p*2 2p4 3p4 3d*4 3d6 	  	 2s 	 (1s)2 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1 (4f)1  	 7 	 1 	 4f1 1s2 2s1 3s2 4s1 2p*2 3p*2 2p4 3p4 3d*4 3d6  	  	 1.54054116056E-01 	 5.62278e-23 	 8.66212e-24 	 12.4852
883 	 2s 	 (1s)2 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1 (4f)1  	 5 	 3 	 4f1 1s2 2s1 3s2 4s1 2p*2 3p*2 2p4 3p4 3d*4 3d6 	  	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (4f)1  	 5 	 7 	 2p*1 2p4 4f1 1s2 2s2 3s2 4s1 3p*2 3p4 3d*4 3d6  	  	 1.47511870328E+02 	 4.83065e-08 	 7.12578e-06 	 6.80226
884 	 2s 	 (1s)2 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1 (4f)1  	 5 	 3 	 4f1 1s2 2s1 3s2 4s1 2p*2 3p*2 2p4 3p4 3d*4 3d6 	  	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (4f)1  	 7 	 7 	 2p*1 2p4 4f*1 1s2 2s2 3s2 4s1 3p*2 3p4 3d*4 3d6  	  	 1.47511872123E+02 	 1.52139e-07 	 2.24423e-05 	 6.79034
885 	 2s 	 (1s)2 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1 (4f)1  	 5 	 3 	 4f1 1s2 2s1 3s2 4s1 2p*2 3p*2 2p4 3p4 3d*4 3d6 	  	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (4f)1  	 9 	 4 	 2p*2 2p3 4f*1 1s2 2s2 3s2 4s1 3p*2 3p4 3d*4 3d6  	  	 1.47512369832E+02 	 9.18858e-24 	 1.35543e-21 	 6.73387
886 	 2s 	 (1s)2 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1 (4f)1  	 5 	 3 	 4f1 1s2 2s1 3s2 4s1 2p*2 3p*2 2p4 3p4 3d*4 3d6 	  	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (4f)1  	 7 	 6 	 2p*1 2p4 4f1 1s2 2s2 3s2 4s1 3p*2 3p4 3d*4 3d6  	  	 1.47512367841E+02 	 1.10274e-07 	 1.62668e-05 	 6.79056
887 	 2s 	 (1s)2 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1 (4f)1  	 5 	 3 	 4f1 1s2 2s1 3s2 4s1 2p*2 3p*2 2p4 3p4 3d*4 3d6 	  	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (4f)1  	 5 	 6 	 2p*1 2p4 4f*1 1s2 2s2 3s2 4s1 3p*2 3p4 3d*4 3d6  	  	 1.47512369118E+02 	 1.48053e-07 	 2.18396e-05 	 6.79213
888 	 2s 	 (1s)2 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1 (4f)1  	 5 	 3 	 4f1 1s2 2s1 3s2 4s1 2p*2 3p*2 2p4 3p4 3d*4 3d6 	  	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (4f)1  	 3 	 4 	 2p*1 2p4 4f*1 1s2 2s2 3s2 4s1 3p*2 3p4 3d*4 3d6  	  	 1.47512366271E+02 	 1.30618e-07 	 1.92678e-05 	 6.81259
889 	 2s 	 (1s)2 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1 (4f)1  	 5 	 3 	 4f1 1s2 2s1 3s2 4s1 2p*2 3p*2 2p4 3p4 3d*4 3d6 	  	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (4f)1  	 7 	 5 	 2p*1 2p4 4f1 1s2 2s2 3s2 4s1 3p*2 3p4 3d*4 3d6  	  	 1.47553347891E+02 	 1.24904e-11 	 1.843e-09 	 6.78612
890 	 2s 	 (1s)2 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1 (4f)1  	 5 	 3 	 4f1 1s2 2s1 3s2 4s1 2p*2 3p*2 2p4 3p4 3d*4 3d6 	  	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (4f)1  	 5 	 5 	 2p*1 2p4 4f*1 1s2 2s2 3s2 4s1 3p*2 3p4 3d*4 3d6  	  	 1.47553351692E+02 	 9.00474e-13 	 1.32868e-10 	 6.78253
891 	 2s 	 (1s)2 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1 (4f)1  	 5 	 3 	 4f1 1s2 2s1 3s2 4s1 2p*2 3p*2 2p4 3p4 3d*4 3d6 	  	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (4f)1  	 7 	 4 	 2p*2 2p3 4f1 1s2 2s2 3s2 4s1 3p*2 3p4 3d*4 3d6  	  	 1.67538126649E+02 	 2.57934e-07 	 4.32138e-05 	 6.82472
892 	 2s 	 (1s)2 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1 (4f)1  	 5 	 3 	 4f1 1s2 2s1 3s2 4s1 2p*2 3p*2 2p4 3p4 3d*4 3d6 	  	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (4f)1  	 5 	 4 	 2p*2 2p3 4f*1 1s2 2s2 3s2 4s1 3p*2 3p4 3d*4 3d6  	  	 1.67538144085E+02 	 5.17895e-07 	 8.67672e-05 	 6.81965
893 	 2s 	 (1s)2 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1 (4f)1  	 5 	 3 	 4f1 1s2 2s1 3s2 4s1 2p*2 3p*2 2p4 3p4 3d*4 3d6 	  	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (4f)1  	 7 	 3 	 2p*2 2p3 4f*1 1s2 2s2 3s2 4s1 3p*2 3p4 3d*4 3d6  	  	 1.67538427002E+02 	 5.15122e-07 	 8.63027e-05 	 6.81638
894 	 2s 	 (1s)2 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1 (4f)1  	 5 	 3 	 4f1 1s2 2s1 3s2 4s1 2p*2 3p*2 2p4 3p4 3d*4 3d6 	  	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (4f)1  	 5 	 3 	 2p*2 2p3 4f1 1s2 2s2 3s2 4s1 3p*2 3p4 3d*4 3d6  	  	 1.67538431947E+02 	 6.26976e-08 	 1.05043e-05 	 6.80679
895 	 2s 	 (1s)2 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1 (4f)1  	 5 	 3 	 4f1 1s2 2s1 3s2 4s1 2p*2 3p*2 2p4 3p4 3d*4 3d6 	  	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (4f)1  	 9 	 3 	 2p*2 2p3 4f1 1s2 2s2 3s2 4s1 3p*2 3p4 3d*4 3d6  	  	 1.67579685593E+02 	 7.12796e-15 	 1.1945e-12 	 6.77131
896 	 2s 	 (1s)2 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1 (4f)1  	 5 	 3 	 4f1 1s2 2s1 3s2 4s1 2p*2 3p*2 2p4 3p4 3d*4 3d6 	  	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (4f)1  	 3 	 3 	 2p*2 2p3 4f1 1s2 2s2 3s2 4s1 3p*2 3p4 3d*4 3d6  	  	 1.67579723562E+02 	 4.86449e-11 	 8.1519e-09 	 6.77306
897 	 2s 	 (1s)2 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1 (4f)1  	 5 	 3 	 4f1 1s2 2s1 3s2 4s1 2p*2 3p*2 2p4 3p4 3d*4 3d6 	  	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (4f)1  	 7 	 2 	 2p*2 2p3 4f1 1s2 2s2 3s2 4s1 3p*2 3p4 3d*4 3d6  	  	 1.67620756747E+02 	 1.19203e-11 	 1.99809e-09 	 6.83008
898 	 2s 	 (1s)2 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1 (4f)1  	 5 	 3 	 4f1 1s2 2s1 3s2 4s1 2p*2 3p*2 2p4 3p4 3d*4 3d6 	  	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (4f)1  	 5 	 2 	 2p*2 2p3 4f1 1s2 2s2 3s2 4s1 3p*2 3p4 3d*4 3d6  	  	 1.67620788292E+02 	 3.73821e-11 	 6.26602e-09 	 6.82218
899 	 2s 	 (1s)2 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1 (4f)1  	 5 	 3 	 4f1 1s2 2s1 3s2 4s1 2p*2 3p*2 2p4 3p4 3d*4 3d6 	  	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (4f)1  	 9 	 2 	 2p*2 2p3 4f*1 1s2 2s2 3s2 4s1 3p*2 3p4 3d*4 3d6  	  	 1.67620830592E+02 	 7.20839e-15 	 1.20828e-12 	 6.8082
900 	 2s 	 (1s)2 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1 (4f)1  	 5 	 3 	 4f1 1s2 2s1 3s2 4s1 2p*2 3p*2 2p4 3p4 3d*4 3d6 	  	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (4f)1  	 3 	 2 	 2p*2 2p3 4f1 1s2 2s2 3s2 4s1 3p*2 3p4 3d*4 3d6  	  	 1.67620861677E+02 	 5.09498e-11 	 8.54025e-09 	 6.82435
