Transition register 	 Shell IS 	 IS Configuration 	 IS 2JJ 	 IS eigenvalue 	 IS higher configuration 	 IS percentage 	 Shell FS 	FS Configuration 	 FS 2JJ 	 FS eigenvalue 	 FS higher configuration 	 FS percentage 	 transition energy [eV] 	 intensity 	 intensity [eV] 	 width [eV] 
2466 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 7 	 3 	  	  	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (4s)1 (3d)10 (4d)1  	 3 	 2 	   	  	 855.84 	 2.04165e-09 	 1.74733e-06 	 3.34488
2467 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 7 	 3 	  	  	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (4s)1 (3d)10 (4d)1  	 5 	 2 	   	  	 855.841 	 4.62972e-08 	 3.9623e-05 	 3.31369
2468 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 7 	 3 	  	  	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (4s)1 (3d)10 (4d)1  	 1 	 2 	   	  	 855.842 	 1.18817e-09 	 1.01689e-06 	 6.38992
2469 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 7 	 3 	  	  	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (4s)1 (3d)10 (4d)1  	 7 	 2 	   	  	 855.845 	 1.97892e-08 	 1.69365e-05 	 5.87172
2470 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 7 	 3 	  	  	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (4s)1 (3d)10 (4d)1  	 7 	 1 	   	  	 855.872 	 3.03125e-09 	 2.59436e-06 	 3.30401
2471 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 7 	 3 	  	  	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (4s)1 (3d)10 (4d)1  	 5 	 1 	   	  	 855.874 	 6.65986e-10 	 5.7e-07 	 3.27507
2472 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 7 	 3 	  	  	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (4s)1 (3d)10 (4d)1  	 9 	 1 	   	  	 855.881 	 5.46768e-09 	 4.67968e-06 	 3.3177
2473 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 7 	 3 	  	  	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (4s)1 (3d)10 (4d)1  	 3 	 1 	   	  	 855.882 	 3.08316e-10 	 2.63882e-07 	 3.37532
2474 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 7 	 3 	  	  	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (4s)1 (3d)10 (4d)1  	 1 	 1 	   	  	 855.888 	 8.81558e-14 	 7.54515e-11 	 3.34391
2475 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 7 	 3 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)9 (4d)1   	 1 	 4 	   	  	 926.737 	 5.32971e-12 	 4.93924e-09 	 0.761902
2476 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 7 	 3 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)9 (4d)1   	 5 	 8 	   	  	 930.963 	 5.93142e-06 	 0.00552193 	 0.733998
2477 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 7 	 3 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)9 (4d)1   	 1 	 6 	   	  	 930.972 	 1.00731e-11 	 9.37777e-09 	 0.733998
2478 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 7 	 3 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)9 (4d)1   	 3 	 8 	   	  	 930.972 	 1.54044e-11 	 1.43411e-08 	 0.733998
2479 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 7 	 3 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)9 (4d)1   	 7 	 7 	   	  	 930.973 	 5.65515e-05 	 0.0526479 	 0.733998
2480 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 7 	 3 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)9 (4d)1   	 5 	 7 	   	  	 930.984 	 4.45859e-06 	 0.00415088 	 0.733998
2481 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 7 	 3 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)9 (4d)1   	 7 	 6 	   	  	 930.986 	 4.09737e-07 	 0.000381459 	 0.733998
2482 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 7 	 3 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)9 (4d)1   	 1 	 5 	   	  	 930.988 	 2.93339e-12 	 2.73095e-09 	 0.733998
2483 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 7 	 3 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)9 (4d)1   	 3 	 7 	   	  	 930.998 	 9.08945e-12 	 8.46226e-09 	 0.733998
2484 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 7 	 3 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)9 (4d)1   	 5 	 6 	   	  	 931.325 	 8.7118e-06 	 0.00811352 	 0.733998
2485 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 7 	 3 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)9 (4d)1   	 3 	 6 	   	  	 931.329 	 9.26707e-13 	 8.63069e-10 	 0.733998
2486 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 7 	 3 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)9 (4d)1   	 7 	 5 	   	  	 931.335 	 2.9645e-05 	 0.0276094 	 0.733998
2487 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 7 	 3 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)9 (4d)1   	 5 	 5 	   	  	 931.355 	 2.93872e-06 	 0.00273699 	 0.733998
2488 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 7 	 3 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)9 (4d)1   	 3 	 5 	   	  	 931.356 	 2.28263e-13 	 2.12594e-10 	 0.733998
2489 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 7 	 3 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)9 (4d)1   	 1 	 3 	   	  	 931.453 	 5.6375e-13 	 5.25107e-10 	 0.733998
2490 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 7 	 3 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)9 (4d)1   	 7 	 4 	   	  	 931.457 	 4.14999e-05 	 0.0386554 	 0.733998
2491 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 7 	 3 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)9 (4d)1   	 5 	 4 	   	  	 931.459 	 3.50757e-06 	 0.00326716 	 0.733998
2492 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 7 	 3 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)9 (4d)1   	 3 	 4 	   	  	 931.466 	 9.87787e-13 	 9.2009e-10 	 0.733998
2493 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 7 	 3 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)9 (4d)1   	 5 	 3 	   	  	 931.468 	 4.03169e-06 	 0.00375539 	 0.733998
2494 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 7 	 3 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)9 (4d)1   	 9 	 3 	   	  	 931.469 	 0.000215199 	 0.200451 	 0.733998
2495 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 7 	 3 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)9 (4d)1   	 3 	 3 	   	  	 931.474 	 8.37331e-12 	 7.79952e-09 	 0.733998
2496 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 7 	 3 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)9 (4d)1   	 7 	 3 	   	  	 931.474 	 3.29749e-06 	 0.00307153 	 0.733998
2497 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 7 	 3 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)9 (4d)1   	 1 	 2 	   	  	 931.478 	 1.7314e-13 	 1.61276e-10 	 0.733998
2498 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 7 	 3 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)9 (4d)1   	 7 	 2 	   	  	 931.567 	 1.3701e-06 	 0.00127634 	 0.733998
2499 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 7 	 3 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)9 (4d)1   	 5 	 2 	   	  	 931.568 	 7.55117e-08 	 7.03443e-05 	 0.733998
2500 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 7 	 3 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)9 (4d)1   	 1 	 1 	   	  	 931.574 	 1.65586e-13 	 1.54256e-10 	 0.733998
2501 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 7 	 3 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)9 (4d)1   	 9 	 2 	   	  	 931.577 	 8.83047e-06 	 0.00822626 	 0.733998
2502 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 7 	 3 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)9 (4d)1   	 3 	 2 	   	  	 931.579 	 1.61739e-12 	 1.50673e-09 	 0.733998
2503 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 7 	 3 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)9 (4d)1   	 9 	 1 	   	  	 931.595 	 3.96134e-08 	 3.69036e-05 	 0.733998
2504 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 7 	 3 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)9 (4d)1   	 7 	 1 	   	  	 931.596 	 4.57731e-08 	 4.2642e-05 	 0.733998
2505 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 7 	 3 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)9 (4d)1   	 5 	 1 	   	  	 931.606 	 8.58069e-09 	 7.99382e-06 	 0.733998
2506 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 7 	 3 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)9 (4d)1   	 11 	 1 	   	  	 931.611 	 3.60682e-11 	 3.36015e-08 	 0.733998
2507 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 7 	 3 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)9 (4d)1   	 3 	 1 	   	  	 931.624 	 1.77465e-13 	 1.65331e-10 	 0.733998
2508 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 7 	 3 	  	  	 4s 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4d)1        	 5 	 1 	   	  	 932.3 	 1.37591e-06 	 0.00128276 	 0.733998
2509 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 7 	 3 	  	  	 4s 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4d)1        	 3 	 1 	   	  	 932.301 	 2.92117e-14 	 2.72341e-11 	 0.733998
2510 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 7 	 3 	  	  	 4d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)10        	 1 	 1 	   	  	 937.363 	 2.68341e-17 	 2.51533e-14 	 0.733998
2511 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 1 	 3 	  	  	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 3 	 3 	   	  	 0.0239363 	 4.13419e-22 	 9.89572e-24 	 1.48651
2512 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 1 	 3 	  	  	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 5 	 3 	   	  	 0.0266137 	 3.374e-28 	 8.97946e-30 	 1.46621
2513 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 1 	 3 	  	  	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 1 	 2 	   	  	 0.0795652 	 6.12414e-22 	 4.87268e-23 	 2.25522
2514 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 1 	 3 	  	  	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 3 	 2 	   	  	 0.079865 	 2.81914e-21 	 2.25151e-22 	 1.46391
2515 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 1 	 3 	  	  	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 5 	 2 	   	  	 0.0807969 	 7.37408e-26 	 5.95803e-27 	 1.46568
2516 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 1 	 3 	  	  	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 7 	 2 	   	  	 0.0815395 	 7.81154e-38 	 6.36949e-39 	 1.47749
2517 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 1 	 3 	  	  	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 7 	 1 	   	  	 0.108061 	 6.86431e-37 	 7.41764e-38 	 1.47091
2518 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 1 	 3 	  	  	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 5 	 1 	   	  	 0.10876 	 2.54314e-25 	 2.76592e-26 	 1.47436
2519 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 1 	 3 	  	  	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 9 	 1 	   	  	 0.109821 	 8.88356e-42 	 9.75601e-43 	 1.47848
2520 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 1 	 3 	  	  	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 3 	 1 	   	  	 0.110439 	 1.77779e-20 	 1.96337e-21 	 2.21131
2521 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 1 	 3 	  	  	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 1 	 1 	   	  	 0.111879 	 1.96891e-20 	 2.2028e-21 	 1.47548
2522 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 1 	 3 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (4s)1 (3d)9 (4d)1   	 9 	 4 	   	  	 763.315 	 2.01029e-22 	 1.53448e-19 	 5.27787
2523 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 1 	 3 	  	  	 3s 	 (1s)2 (2s)2 (2p)6 (3s)1 (3p)6 (4s)1 (3d)10 (4d)1  	 5 	 3 	   	  	 806.826 	 4.75701e-13 	 3.83808e-10 	 3.30565
2524 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 1 	 3 	  	  	 3s 	 (1s)2 (2s)2 (2p)6 (3s)1 (3p)6 (4s)1 (3d)10 (4d)1  	 3 	 3 	   	  	 806.827 	 6.44161e-06 	 0.00519726 	 5.74754
2525 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 1 	 3 	  	  	 3s 	 (1s)2 (2s)2 (2p)6 (3s)1 (3p)6 (4s)1 (3d)10 (4d)1  	 3 	 2 	   	  	 806.99 	 2.0177e-06 	 0.00162826 	 3.60333
2526 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 1 	 3 	  	  	 3s 	 (1s)2 (2s)2 (2p)6 (3s)1 (3p)6 (4s)1 (3d)10 (4d)1  	 5 	 2 	   	  	 806.99 	 2.73837e-12 	 2.20984e-09 	 6.48798
2527 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 1 	 3 	  	  	 3s 	 (1s)2 (2s)2 (2p)6 (3s)1 (3p)6 (4s)1 (3d)10 (4d)1  	 7 	 1 	   	  	 0 	 0 	 0 	 6.5225
2528 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 1 	 3 	  	  	 3s 	 (1s)2 (2s)2 (2p)6 (3s)1 (3p)6 (4s)1 (3d)10 (4d)1  	 5 	 1 	   	  	 807.031 	 9.39549e-13 	 7.58245e-10 	 3.65454
2529 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 1 	 3 	  	  	 3s 	 (1s)2 (2s)2 (2p)6 (3s)1 (3p)6 (4s)1 (3d)10 (4d)1  	 3 	 1 	   	  	 807.031 	 1.05108e-06 	 0.000848254 	 3.6024
2530 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 1 	 3 	  	  	 3s 	 (1s)2 (2s)2 (2p)6 (3s)1 (3p)6 (4s)1 (3d)10 (4d)1  	 1 	 1 	   	  	 807.031 	 2.83345e-07 	 0.000228668 	 3.60522
2531 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 1 	 3 	  	  	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (4s)1 (3d)10 (4d)1  	 7 	 4 	   	  	 852.639 	 8.55483e-11 	 7.29418e-08 	 3.32453
2532 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 1 	 3 	  	  	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (4s)1 (3d)10 (4d)1  	 1 	 4 	   	  	 853.173 	 2.19756e-13 	 1.8749e-10 	 3.33618
2533 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 1 	 3 	  	  	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (4s)1 (3d)10 (4d)1  	 3 	 7 	   	  	 853.175 	 2.4049e-10 	 2.0518e-07 	 3.35469
2534 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 1 	 3 	  	  	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (4s)1 (3d)10 (4d)1  	 5 	 7 	   	  	 853.176 	 8.05993e-09 	 6.87654e-06 	 3.34575
2535 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 1 	 3 	  	  	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (4s)1 (3d)10 (4d)1  	 3 	 6 	   	  	 853.214 	 2.14672e-10 	 1.83161e-07 	 3.45088
2536 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 1 	 3 	  	  	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (4s)1 (3d)10 (4d)1  	 5 	 6 	   	  	 853.217 	 9.53376e-10 	 8.13437e-07 	 3.23526
2537 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 1 	 3 	  	  	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (4s)1 (3d)10 (4d)1  	 3 	 5 	   	  	 853.347 	 5.11895e-12 	 4.36824e-09 	 6.19206
2538 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 1 	 3 	  	  	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (4s)1 (3d)10 (4d)1  	 5 	 5 	   	  	 853.349 	 5.17342e-11 	 4.41473e-08 	 3.50272
2539 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 1 	 3 	  	  	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (4s)1 (3d)10 (4d)1  	 5 	 4 	   	  	 855.603 	 9.35193e-08 	 8.00154e-05 	 3.22935
2540 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 1 	 3 	  	  	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (4s)1 (3d)10 (4d)1  	 7 	 3 	   	  	 855.605 	 2.00994e-08 	 1.71971e-05 	 3.25868
2541 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 1 	 3 	  	  	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (4s)1 (3d)10 (4d)1  	 3 	 4 	   	  	 855.606 	 2.77092e-07 	 0.000237082 	 5.81008
2542 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 1 	 3 	  	  	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (4s)1 (3d)10 (4d)1  	 1 	 3 	   	  	 855.614 	 1.71949e-14 	 1.47122e-11 	 3.50379
2543 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 1 	 3 	  	  	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (4s)1 (3d)10 (4d)1  	 3 	 3 	   	  	 855.624 	 8.41662e-09 	 7.20146e-06 	 3.46009
2544 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 1 	 3 	  	  	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (4s)1 (3d)10 (4d)1  	 5 	 3 	   	  	 855.63 	 3.51336e-11 	 3.00614e-08 	 6.01609
2545 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 1 	 3 	  	  	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (4s)1 (3d)10 (4d)1  	 3 	 2 	   	  	 855.838 	 9.89522e-09 	 8.46871e-06 	 3.34469
2546 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (4s)1 (3d)10 (4d)1  	 1 	 3 	  	  	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (4s)1 (3d)10 (4d)1  	 5 	 2 	   	  	 855.838 	 5.69753e-10 	 4.87616e-07 	 3.3135
