Initial Config Label,Initial Config 2jj,Initial Config eig,Final Config Label,Final Config 2jj,Final Config eig,Energy (eV),Intensity (a.u.),Energy width (eV)
 2p ,5,1, 3d ,3,2,931.468,6.45551e-06,0.740554
 2p ,5,1, 3d ,9,1,931.484,8.99849e-11,0.740554
 2p ,5,1, 3d ,7,1,931.485,0.000251259,0.740554
 2p ,5,1, 3d ,5,1,931.495,8.33379e-05,0.740554
 2p ,5,1, 3d ,11,1,931.5,1.5902e-12,0.740554
 2p ,5,1, 3d ,3,1,931.513,9.05408e-06,0.740554
 2p ,5,1, 4s ,5,1,932.189,1.05551e-10,0.740554
 2p ,5,1, 4s ,3,1,932.19,7.86139e-12,0.740554
 2p ,5,1, 4d ,1,1,937.252,1.79048e-13,0.740554
 2p ,9,1, 2p ,3,1,0.000617817,4.4372900000000005e-53,2.22217
 2p ,9,1, 2p ,1,1,0.00205827,9.92147e-54,1.48634
 2p ,9,1, 3d ,9,4,763.205,8.48174e-11,5.28873
 2p ,9,1, 3s ,5,3,806.717,6.55079e-12,3.31651
 2p ,9,1, 3s ,3,3,0.0,0.0,5.7584
 2p ,9,1, 3s ,3,2,0.0,0.0,3.61419
 2p ,9,1, 3s ,5,2,806.88,2.86308e-12,6.49884
 2p ,9,1, 3s ,7,1,806.921,4.3382e-05,6.53336
 2p ,9,1, 3s ,5,1,806.921,3.06969e-12,3.6654
 2p ,9,1, 3s ,3,1,0.0,0.0,3.61326
 2p ,9,1, 3s ,1,1,0.0,0.0,3.61608
 2p ,9,1, 3p ,7,4,852.529,1.51884e-08,3.33539
 2p ,9,1, 3p ,1,4,853.063,1.68185e-13,3.34704
 2p ,9,1, 3p ,3,7,853.066,6.35201e-15,3.36555
 2p ,9,1, 3p ,5,7,853.066,4.46676e-09,3.35661
 2p ,9,1, 3p ,3,6,853.104,1.89243e-13,3.46174
 2p ,9,1, 3p ,5,6,853.107,7.10816e-09,3.24612
 2p ,9,1, 3p ,3,5,853.238,1.25251e-13,6.20292
 2p ,9,1, 3p ,5,5,853.239,2.51891e-08,3.51358
 2p ,9,1, 3p ,5,4,855.493,5.36333e-09,3.24021
 2p ,9,1, 3p ,7,3,855.495,1.56967e-08,3.26954
 2p ,9,1, 3p ,3,4,855.496,5.79737e-12,5.82094
 2p ,9,1, 3p ,1,3,855.504,3.34736e-13,3.51465
 2p ,9,1, 3p ,3,3,855.515,3.76671e-12,3.47095
 2p ,9,1, 3p ,5,3,855.52,4.50212e-09,6.02695
 2p ,9,1, 3p ,3,2,855.728,1.69829e-10,3.35555
 2p ,9,1, 3p ,5,2,855.729,5.45612e-09,3.32436
 2p ,9,1, 3p ,1,2,855.73,3.7429e-11,6.40059
 2p ,9,1, 3p ,7,2,855.733,4.39776e-08,5.88239
 2p ,9,1, 3p ,7,1,855.759,9.37058e-07,3.31468
 2p ,9,1, 3p ,5,1,855.762,2.03171e-07,3.28574
 2p ,9,1, 3p ,9,1,855.769,8.35269e-07,3.32837
 2p ,9,1, 3p ,3,1,855.77,2.56803e-08,3.38599
 2p ,9,1, 3p ,1,1,855.776,1.61859e-08,3.35458
 2p ,9,1, 3d ,1,4,926.625,8.32956e-20,0.772573
 2p ,9,1, 3d ,5,8,930.851,1.97324e-12,0.744669
 2p ,9,1, 3d ,1,6,930.86,3.836190000000001e-18,0.744669
 2p ,9,1, 3d ,3,8,930.86,1.71893e-13,0.744669
 2p ,9,1, 3d ,7,7,930.861,1.19203e-06,0.744669
 2p ,9,1, 3d ,5,7,930.872,2.15469e-12,0.744669
 2p ,9,1, 3d ,7,6,930.874,2.75572e-11,0.744669
 2p ,9,1, 3d ,1,5,930.876,5.17274e-19,0.744669
 2p ,9,1, 3d ,3,7,930.886,9.97501e-14,0.744669
 2p ,9,1, 3d ,5,6,931.213,9.51531e-12,0.744669
 2p ,9,1, 3d ,3,6,931.217,5.54853e-13,0.744669
 2p ,9,1, 3d ,7,5,931.223,6.65109e-06,0.744669
 2p ,9,1, 3d ,5,5,931.243,6.53537e-12,0.744669
 2p ,9,1, 3d ,3,5,931.244,1.93533e-11,0.744669
 2p ,9,1, 3d ,1,3,931.341,2.75924e-18,0.744669
 2p ,9,1, 3d ,7,4,931.345,1.08468e-05,0.744669
 2p ,9,1, 3d ,5,4,931.347,3.73471e-12,0.744669
 2p ,9,1, 3d ,3,4,931.354,7.23491e-13,0.744669
 2p ,9,1, 3d ,5,3,931.356,1.76441e-11,0.744669
 2p ,9,1, 3d ,9,3,931.357,7.20678e-05,0.744669
 2p ,9,1, 3d ,3,3,931.362,7.50224e-12,0.744669
 2p ,9,1, 3d ,7,3,931.362,6.00327e-06,0.744669
 2p ,9,1, 3d ,1,2,931.366,4.5282500000000005e-18,0.744669
 2p ,9,1, 3d ,7,2,931.455,5.14698e-06,0.744669
 2p ,9,1, 3d ,5,2,931.456,6.14092e-12,0.744669
 2p ,9,1, 3d ,1,1,931.462,3.1541e-19,0.744669
 2p ,9,1, 3d ,9,2,931.465,6.6861e-05,0.744669
 2p ,9,1, 3d ,3,2,931.467,7.00939e-13,0.744669
 2p ,9,1, 3d ,9,1,931.483,1.62857e-05,0.744669
 2p ,9,1, 3d ,7,1,931.484,3.56394e-06,0.744669
 2p ,9,1, 3d ,5,1,931.494,2.50078e-12,0.744669
 2p ,9,1, 3d ,11,1,931.499,0.000501068,0.744669
 2p ,9,1, 3d ,3,1,931.512,2.90957e-13,0.744669
 2p ,9,1, 4s ,5,1,932.188,7.03684e-13,0.744669
 2p ,9,1, 4s ,3,1,0.0,0.0,0.744669
 2p ,9,1, 4d ,1,1,937.25,1.7270699999999998e-20,0.744669
 2p ,3,1, 2p ,1,1,0.00144045,5.21083e-25,2.21917
 2p ,3,1, 3d ,9,4,763.204,2.86024e-19,6.02156
 2p ,3,1, 3s ,5,3,806.716,1.89359e-09,4.04934
 2p ,3,1, 3s ,3,3,806.716,1.07461e-12,6.49123
 2p ,3,1, 3s ,3,2,806.879,3.33896e-09,4.34702
 2p ,3,1, 3s ,5,2,806.879,9.89914e-10,7.23167
 2p ,3,1, 3s ,7,1,806.92,9.47561e-14,7.26619
 2p ,3,1, 3s ,5,1,806.921,8.62728e-07,4.39823
 2p ,3,1, 3s ,3,1,806.921,4.92834e-06,4.34609
 2p ,3,1, 3s ,1,1,806.921,2.94946e-06,4.34891
 2p ,3,1, 3p ,7,4,852.529,2.27626e-10,4.06822
 2p ,3,1, 3p ,1,4,853.063,1.31105e-09,4.07987
 2p ,3,1, 3p ,3,7,853.065,8.15921e-10,4.09838
 2p ,3,1, 3p ,5,7,853.066,8.2879e-11,4.08944
 2p ,3,1, 3p ,3,6,853.104,8.77056e-10,4.19457
 2p ,3,1, 3p ,5,6,853.107,2.24781e-09,3.97895
 2p ,3,1, 3p ,3,5,853.237,4.0607e-09,6.93575
 2p ,3,1, 3p ,5,5,853.238,8.18611e-10,4.24641
 2p ,3,1, 3p ,5,4,855.492,7.99325e-10,3.97304
 2p ,3,1, 3p ,7,3,855.494,7.52252e-10,4.00237
 2p ,3,1, 3p ,3,4,855.496,8.67965e-10,6.55377
 2p ,3,1, 3p ,1,3,855.503,4.44384e-10,4.24748
 2p ,3,1, 3p ,3,3,855.514,2.71614e-10,4.20378
 2p ,3,1, 3p ,5,3,855.519,8.78372e-11,6.75978
 2p ,3,1, 3p ,3,2,855.728,2.74174e-09,4.08838
 2p ,3,1, 3p ,5,2,855.728,8.42915e-10,4.05719
 2p ,3,1, 3p ,1,2,855.73,2.42871e-11,7.13342
 2p ,3,1, 3p ,7,2,855.733,4.39608e-09,6.61522
 2p ,3,1, 3p ,7,1,855.759,1.57506e-07,4.04751
 2p ,3,1, 3p ,5,1,855.761,6.80428e-08,4.01857
 2p ,3,1, 3p ,9,1,855.768,1.31179e-08,4.0612
 2p ,3,1, 3p ,3,1,855.769,1.40976e-07,4.11882
 2p ,3,1, 3p ,1,1,855.776,2.67171e-08,4.08741
 2p ,3,1, 3d ,1,4,926.625,2.31702e-07,1.5054
 2p ,3,1, 3d ,5,8,930.85,3.63974e-08,1.4775
 2p ,3,1, 3d ,1,6,930.859,1.25722e-07,1.4775
 2p ,3,1, 3d ,3,8,930.86,1.40459e-07,1.4775
 2p ,3,1, 3d ,7,7,930.86,3.1161e-13,1.4775
 2p ,3,1, 3d ,5,7,930.871,7.09176e-07,1.4775
 2p ,3,1, 3d ,7,6,930.873,8.24182e-13,1.4775
 2p ,3,1, 3d ,1,5,930.875,1.15905e-07,1.4775
 2p ,3,1, 3d ,3,7,930.885,2.46413e-07,1.4775
 2p ,3,1, 3d ,5,6,931.213,1.01686e-07,1.4775
 2p ,3,1, 3d ,3,6,931.216,8.41121e-07,1.4775
 2p ,3,1, 3d ,7,5,931.222,1.05031e-12,1.4775
 2p ,3,1, 3d ,5,5,931.243,3.71033e-08,1.4775
 2p ,3,1, 3d ,3,5,931.243,1.22193e-07,1.4775
 2p ,3,1, 3d ,1,3,931.34,3.34802e-07,1.4775
 2p ,3,1, 3d ,7,4,931.345,3.17814e-12,1.4775
 2p ,3,1, 3d ,5,4,931.347,7.36923e-06,1.4775
 2p ,3,1, 3d ,3,4,931.353,4.71531e-06,1.4775
 2p ,3,1, 3d ,5,3,931.355,7.53674e-08,1.4775
 2p ,3,1, 3d ,9,3,931.357,3.3987e-13,1.4775
 2p ,3,1, 3d ,3,3,931.361,5.4637e-08,1.4775
 2p ,3,1, 3d ,7,3,931.362,1.65158e-12,1.4775
 2p ,3,1, 3d ,1,2,931.366,4.25191e-06,1.4775
 2p ,3,1, 3d ,7,2,931.454,5.47894e-12,1.4775
 2p ,3,1, 3d ,5,2,931.455,7.70894e-06,1.4775
 2p ,3,1, 3d ,1,1,931.462,3.10819e-06,1.4775
 2p ,3,1, 3d ,9,2,931.465,1.41788e-15,1.4775
 2p ,3,1, 3d ,3,2,931.466,9.99737e-07,1.4775
 2p ,3,1, 3d ,9,1,931.483,1.5833e-12,1.4775
 2p ,3,1, 3d ,7,1,931.483,3.59356e-11,1.4775
 2p ,3,1, 3d ,5,1,931.493,7.92867e-05,1.4775
 2p ,3,1, 3d ,11,1,931.498,3.51026e-19,1.4775
 2p ,3,1, 3d ,3,1,931.511,2.92871e-05,1.4775
 2p ,3,1, 4s ,5,1,932.188,4.42439e-11,1.4775
 2p ,3,1, 4s ,3,1,932.188,6.14558e-11,1.4775
 2p ,3,1, 4d ,1,1,937.25,4.46549e-10,1.4775
 2p ,1,1, 3d ,9,4,763.203,1.0513200000000001e-24,5.28573
 2p ,1,1, 3s ,5,3,806.715,5.39819e-14,3.31351
 2p ,1,1, 3s ,3,3,806.715,6.29122e-11,5.7554
 2p ,1,1, 3s ,3,2,806.878,2.20367e-09,3.61119
 2p ,1,1, 3s ,5,2,806.878,2.16575e-14,6.49584
 2p ,1,1, 3s ,7,1,0.0,0.0,6.53036
 2p ,1,1, 3s ,5,1,806.919,3.43708e-13,3.6624
 2p ,1,1, 3s ,3,1,806.919,1.83501e-06,3.61026
 2p ,1,1, 3s ,1,1,806.92,6.87335e-06,3.61308
 2p ,1,1, 3p ,7,4,852.527,1.39002e-14,3.33239
 2p ,1,1, 3p ,1,4,853.061,5.7324e-12,3.34404
 2p ,1,1, 3p ,3,7,853.064,1.0933e-09,3.36255
 2p ,1,1, 3p ,5,7,853.064,2.58301e-11,3.35361
 2p ,1,1, 3p ,3,6,853.102,3.29398e-09,3.45874
 2p ,1,1, 3p ,5,6,853.105,7.79392e-10,3.24312
 2p ,1,1, 3p ,3,5,853.236,4.94593e-09,6.19992
 2p ,1,1, 3p ,5,5,853.237,3.01096e-10,3.51058
 2p ,1,1, 3p ,5,4,855.491,3.38108e-10,3.23721
 2p ,1,1, 3p ,7,3,855.493,6.90476e-15,3.26654
 2p ,1,1, 3p ,3,4,855.494,1.38118e-09,5.81794
 2p ,1,1, 3p ,1,3,855.502,1.06911e-13,3.51165
 2p ,1,1, 3p ,3,3,855.513,6.08162e-10,3.46795
 2p ,1,1, 3p ,5,3,855.518,2.12599e-10,6.02395
 2p ,1,1, 3p ,3,2,855.726,1.32145e-10,3.35255
 2p ,1,1, 3p ,5,2,855.727,5.89837e-13,3.32136
 2p ,1,1, 3p ,1,2,855.728,9.26234e-13,6.39759
 2p ,1,1, 3p ,7,2,855.731,6.10685e-12,5.87939
 2p ,1,1, 3p ,7,1,855.757,1.35013e-09,3.31168
 2p ,1,1, 3p ,5,1,855.76,2.86459e-07,3.28274
 2p ,1,1, 3p ,9,1,855.766,1.65684e-08,3.32537
 2p ,1,1, 3p ,3,1,855.768,5.3797e-08,3.38299
 2p ,1,1, 3p ,1,1,855.774,1.15632e-11,3.35158
 2p ,1,1, 3d ,1,4,926.623,1.39192e-06,0.769574
 2p ,1,1, 3d ,5,8,930.849,6.00365e-13,0.74167
 2p ,1,1, 3d ,1,6,930.858,6.2705e-09,0.74167
 2p ,1,1, 3d ,3,8,930.858,1.27459e-07,0.74167
 2p ,1,1, 3d ,7,7,930.859,1.24778e-14,0.74167
 2p ,1,1, 3d ,5,7,930.87,1.89372e-12,0.74167
 2p ,1,1, 3d ,7,6,930.872,1.47295e-13,0.74167
 2p ,1,1, 3d ,1,5,930.874,5.13573e-07,0.74167
 2p ,1,1, 3d ,3,7,930.883,8.09951e-07,0.74167
 2p ,1,1, 3d ,5,6,931.211,1.99866e-12,0.74167
 2p ,1,1, 3d ,3,6,931.215,2.66671e-07,0.74167
 2p ,1,1, 3d ,7,5,931.221,3.00263e-13,0.74167
 2p ,1,1, 3d ,5,5,931.241,5.27036e-12,0.74167
 2p ,1,1, 3d ,3,5,931.242,2.11273e-08,0.74167
 2p ,1,1, 3d ,1,3,931.339,6.55506e-06,0.74167
 2p ,1,1, 3d ,7,4,931.343,1.03131e-12,0.74167
 2p ,1,1, 3d ,5,4,931.345,8.22926e-12,0.74167
 2p ,1,1, 3d ,3,4,931.352,7.98139e-06,0.74167
 2p ,1,1, 3d ,5,3,931.354,3.85467e-12,0.74167
 2p ,1,1, 3d ,9,3,931.355,1.89999e-19,0.74167
 2p ,1,1, 3d ,3,3,931.36,1.06958e-06,0.74167
 2p ,1,1, 3d ,7,3,931.36,4.71495e-13,0.74167
 2p ,1,1, 3d ,1,2,931.364,1.27589e-06,0.74167
 2p ,1,1, 3d ,7,2,931.453,9.15025e-13,0.74167
 2p ,1,1, 3d ,5,2,931.454,1.19544e-11,0.74167
 2p ,1,1, 3d ,1,1,931.46,5.38085e-06,0.74167
 2p ,1,1, 3d ,9,2,931.463,1.00576e-19,0.74167
 2p ,1,1, 3d ,3,2,931.465,1.39493e-05,0.74167
 2p ,1,1, 3d ,9,1,931.481,1.3887900000000001e-18,0.74167
 2p ,1,1, 3d ,7,1,931.482,2.02529e-12,0.74167
 2p ,1,1, 3d ,5,1,931.492,4.22218e-11,0.74167
 2p ,1,1, 3d ,11,1,0.0,0.0,0.74167
 2p ,1,1, 3d ,3,1,931.51,9.61854e-05,0.74167
 2p ,1,1, 4s ,5,1,932.186,6.62341e-15,0.74167
 2p ,1,1, 4s ,3,1,932.187,5.39733e-11,0.74167
 2p ,1,1, 4d ,1,1,937.248,3.48316e-10,0.74167
 3d ,9,4, 3s ,5,3,43.5116,1.2571100000000002e-18,7.1159
 3d ,9,4, 3s ,3,3,43.5119,3.9146099999999995e-27,9.55779
 3d ,9,4, 3s ,3,2,43.6748,1.26218e-26,7.41358
 3d ,9,4, 3s ,5,2,43.675,2.30541e-17,10.2982
 3d ,9,4, 3s ,7,1,43.716,1.72521e-19,10.3328
 3d ,9,4, 3s ,5,1,43.7163,2.64783e-20,7.46479
 3d ,9,4, 3s ,3,1,43.7164,5.36783e-28,7.41265
 3d ,9,4, 3s ,1,1,0.0,0.0,7.41547
 3d ,9,4, 3p ,7,4,89.3243,1.49413e-11,7.13478
 3d ,9,4, 3p ,1,4,89.8584,3.0078299999999997e-31,7.14643
 3d ,9,4, 3p ,3,7,89.8606,4.0348699999999996e-21,7.16494
 3d ,9,4, 3p ,5,7,89.8614,8.913129999999999e-20,7.156
 3d ,9,4, 3p ,3,6,89.8994,5.907730000000001e-23,7.26113
 3d ,9,4, 3p ,5,6,89.9023,2.62922e-21,7.04551
 3d ,9,4, 3p ,3,5,90.0326,1.7970699999999998e-21,10.0023
 3d ,9,4, 3p ,5,5,90.0339,1.10031e-21,7.31297
 3d ,9,4, 3p ,5,4,92.2878,5.8821e-20,7.0396
 3d ,9,4, 3p ,7,3,92.2899,2.32241e-11,7.06893
 3d ,9,4, 3p ,3,4,92.2913,3.6259e-22,9.62033
 3d ,9,4, 3p ,1,3,92.2989,2.646e-29,7.31404
 3d ,9,4, 3p ,3,3,92.3095,2.21825e-21,7.27034
 3d ,9,4, 3p ,5,3,92.3149,1.4829699999999998e-20,9.82634
 3d ,9,4, 3p ,3,2,92.5232,2.12316e-21,7.15494
 3d ,9,4, 3p ,5,2,92.5236,1.2552700000000001e-19,7.12375
 3d ,9,4, 3p ,1,2,92.5253,1.65729e-29,10.2
 3d ,9,4, 3p ,7,2,92.5282,6.10042e-11,9.68178
 3d ,9,4, 3p ,7,1,92.5543,1.07025e-12,7.11407
 3d ,9,4, 3p ,5,1,92.5567,3.77976e-22,7.08513
 3d ,9,4, 3p ,9,1,92.5635,2.25184e-13,7.12776
 3d ,9,4, 3p ,3,1,92.5646,3.7739e-23,7.18538
 3d ,9,4, 3p ,1,1,92.5712,7.05465e-32,7.15397
 3d ,9,4, 3d ,1,4,163.42,1.19203e-20,4.57196
 3d ,9,4, 3d ,5,8,167.646,7.72354e-16,4.54406
 3d ,9,4, 3d ,1,6,167.655,2.5053500000000003e-18,4.54406
 3d ,9,4, 3d ,3,8,167.655,3.70355e-20,4.54406
 3d ,9,4, 3d ,7,7,167.656,5.58892e-14,4.54406
 3d ,9,4, 3d ,5,7,167.667,3.55479e-14,4.54406
 3d ,9,4, 3d ,7,6,167.669,1.14057e-13,4.54406
 3d ,9,4, 3d ,1,5,167.671,9.13751e-19,4.54406
 3d ,9,4, 3d ,3,7,167.68,7.51792e-19,4.54406
 3d ,9,4, 3d ,5,6,168.008,8.35857e-16,4.54406
 3d ,9,4, 3d ,3,6,168.012,5.91711e-19,4.54406
 3d ,9,4, 3d ,7,5,168.018,2.97367e-14,4.54406
 3d ,9,4, 3d ,5,5,168.038,6.26944e-15,4.54406
 3d ,9,4, 3d ,3,5,168.039,3.61579e-19,4.54406
 3d ,9,4, 3d ,1,3,168.136,6.19507e-17,4.54406
 3d ,9,4, 3d ,7,4,168.14,2.40011e-11,4.54406
 3d ,9,4, 3d ,5,4,168.142,6.75653e-12,4.54406
 3d ,9,4, 3d ,3,4,168.149,9.54215e-17,4.54406
 3d ,9,4, 3d ,5,3,168.151,2.96227e-13,4.54406
 3d ,9,4, 3d ,9,3,168.152,3.29259e-11,4.54406
 3d ,9,4, 3d ,3,3,168.157,5.73509e-17,4.54406
 3d ,9,4, 3d ,7,3,168.157,1.53636e-12,4.54406
 3d ,9,4, 3d ,1,2,168.161,6.2473e-17,4.54406
 3d ,9,4, 3d ,7,2,168.25,2.53595e-11,4.54406
 3d ,9,4, 3d ,5,2,168.251,7.38821e-12,4.54406
 3d ,9,4, 3d ,1,1,168.257,1.23168e-16,4.54406
 3d ,9,4, 3d ,9,2,168.26,3.77779e-11,4.54406
 3d ,9,4, 3d ,3,2,168.262,2.00331e-16,4.54406
 3d ,9,4, 3d ,9,1,168.278,3.72071e-12,4.54406
 3d ,9,4, 3d ,7,1,168.279,4.38173e-15,4.54406
 3d ,9,4, 3d ,5,1,168.289,1.9065e-14,4.54406
 3d ,9,4, 3d ,11,1,168.294,9.28286e-15,4.54406
 3d ,9,4, 3d ,3,1,168.307,2.3303600000000002e-18,4.54406
 3d ,9,4, 4s ,5,1,168.983,3.74155e-16,4.54406
 3d ,9,4, 4s ,3,1,168.984,4.74357e-22,4.54406
 3d ,9,4, 4d ,1,1,174.045,5.1709699999999994e-20,4.54406
 3s ,5,3, 3s ,3,3,0.00027159,4.34266e-27,7.58557
 3s ,5,3, 3s ,3,2,0.163212,2.6699e-20,5.44136
 3s ,5,3, 3s ,5,2,0.163337,8.42754e-19,8.32601
 3s ,5,3, 3s ,7,1,0.204388,3.05737e-21,8.36053
 3s ,5,3, 3s ,5,1,0.204635,4.8828799999999997e-20,5.49257
 3s ,5,3, 3s ,3,1,0.204808,4.09209e-21,5.44043
 3s ,5,3, 3s ,1,1,0.204911,7.090740000000001e-24,5.44325
 3s ,5,3, 3p ,7,4,45.8126,2.31858e-07,5.16256
 3s ,5,3, 3p ,1,4,46.3467,4.74921e-19,5.17421
 3s ,5,3, 3p ,3,7,46.349,1.58466e-07,5.19272
 3s ,5,3, 3p ,5,7,46.3498,1.64845e-07,5.18378
 3s ,5,3, 3p ,3,6,46.3877,3.0176e-08,5.28891
 3s ,5,3, 3p ,5,6,46.3907,8.55503e-08,5.07329
 3s ,5,3, 3p ,3,5,46.521,3.23438e-10,8.03009
 3s ,5,3, 3p ,5,5,46.5223,8.96614e-13,5.34075
 3s ,5,3, 3p ,5,4,48.7761,2.79539e-07,5.06738
 3s ,5,3, 3p ,7,3,48.7783,6.00742e-07,5.09671
 3s ,5,3, 3p ,3,4,48.7797,6.72957e-08,7.64811
 3s ,5,3, 3p ,1,3,48.7873,1.11343e-17,5.34182
 3s ,5,3, 3p ,3,3,48.7979,1.85238e-07,5.29812
 3s ,5,3, 3p ,5,3,48.8032,9.92642e-08,7.85412
 3s ,5,3, 3p ,3,2,49.0116,9.80104e-10,5.18272
 3s ,5,3, 3p ,5,2,49.0119,3.49879e-09,5.15153
 3s ,5,3, 3p ,1,2,49.0137,1.79024e-16,8.22776
 3s ,5,3, 3p ,7,2,49.0166,1.26691e-08,7.70956
 3s ,5,3, 3p ,7,1,49.0427,6.53655e-10,5.14185
 3s ,5,3, 3p ,5,1,49.0451,4.42075e-10,5.11291
 3s ,5,3, 3p ,9,1,49.0518,5.92746e-16,5.15554
 3s ,5,3, 3p ,3,1,49.053,1.16305e-10,5.21316
 3s ,5,3, 3p ,1,1,49.0596,7.726040000000001e-18,5.18175
 3s ,5,3, 3d ,1,4,119.908,8.11432e-12,2.59974
 3s ,5,3, 3d ,5,8,124.134,3.14477e-11,2.57184
 3s ,5,3, 3d ,1,6,124.143,1.60677e-11,2.57184
 3s ,5,3, 3d ,3,8,124.143,2.59324e-11,2.57184
 3s ,5,3, 3d ,7,7,124.144,6.77713e-11,2.57184
 3s ,5,3, 3d ,5,7,124.155,2.32679e-11,2.57184
 3s ,5,3, 3d ,7,6,124.157,5.83866e-13,2.57184
 3s ,5,3, 3d ,1,5,124.159,4.41391e-12,2.57184
 3s ,5,3, 3d ,3,7,124.169,1.22724e-11,2.57184
 3s ,5,3, 3d ,5,6,124.497,2.45443e-12,2.57184
 3s ,5,3, 3d ,3,6,124.5,2.8143e-12,2.57184
 3s ,5,3, 3d ,7,5,124.506,2.10484e-12,2.57184
 3s ,5,3, 3d ,5,5,124.527,3.59736e-13,2.57184
 3s ,5,3, 3d ,3,5,124.527,2.03631e-14,2.57184
 3s ,5,3, 3d ,1,3,124.624,4.90311e-14,2.57184
 3s ,5,3, 3d ,7,4,124.629,1.1066e-11,2.57184
 3s ,5,3, 3d ,5,4,124.631,6.25081e-12,2.57184
 3s ,5,3, 3d ,3,4,124.637,1.31887e-12,2.57184
 3s ,5,3, 3d ,5,3,124.639,1.21668e-13,2.57184
 3s ,5,3, 3d ,9,3,124.641,1.95707e-11,2.57184
 3s ,5,3, 3d ,3,3,124.645,5.15053e-13,2.57184
 3s ,5,3, 3d ,7,3,124.646,1.35463e-12,2.57184
 3s ,5,3, 3d ,1,2,124.65,2.20603e-13,2.57184
 3s ,5,3, 3d ,7,2,124.738,3.83206e-12,2.57184
 3s ,5,3, 3d ,5,2,124.739,1.56562e-12,2.57184
 3s ,5,3, 3d ,1,1,124.746,8.83458e-16,2.57184
 3s ,5,3, 3d ,9,2,124.749,9.28132e-12,2.57184
 3s ,5,3, 3d ,3,2,124.75,4.06576e-13,2.57184
 3s ,5,3, 3d ,9,1,124.767,1.9658e-12,2.57184
 3s ,5,3, 3d ,7,1,124.767,1.21794e-13,2.57184
 3s ,5,3, 3d ,5,1,124.777,2.943e-14,2.57184
 3s ,5,3, 3d ,11,1,124.782,3.32856e-19,2.57184
 3s ,5,3, 3d ,3,1,124.795,6.92359e-15,2.57184
 3s ,5,3, 4s ,5,1,125.471,4.94795e-07,2.57184
 3s ,5,3, 4s ,3,1,125.472,1.23414e-07,2.57184
 3s ,5,3, 4d ,1,1,130.534,5.07264e-09,2.57184
 3s ,3,3, 3s ,3,2,0.16294,5.445269999999999e-20,7.88325
 3s ,3,3, 3s ,5,2,0.163066,1.36068e-20,10.7679
 3s ,3,3, 3s ,7,1,0.204116,4.5201199999999995e-25,10.8024
 3s ,3,3, 3s ,5,1,0.204363,3.35794e-22,7.93446
 3s ,3,3, 3s ,3,1,0.204536,7.798479999999999e-22,7.88232
 3s ,3,3, 3s ,1,1,0.204639,2.33067e-22,7.88514
 3s ,3,3, 3p ,7,4,45.8124,6.80527e-20,7.60445
 3s ,3,3, 3p ,1,4,46.3465,3.19284e-08,7.6161
 3s ,3,3, 3p ,3,7,46.3487,2.92264e-08,7.63461
 3s ,3,3, 3p ,5,7,46.3495,8.38295e-08,7.62567
 3s ,3,3, 3p ,3,6,46.3875,4.46828e-08,7.7308
 3s ,3,3, 3p ,5,6,46.3904,4.52979e-08,7.51518
 3s ,3,3, 3p ,3,5,46.5207,1.98356e-11,10.472
 3s ,3,3, 3p ,5,5,46.522,4.65473e-11,7.78264
 3s ,3,3, 3p ,5,4,48.7759,9.18567e-08,7.50927
 3s ,3,3, 3p ,7,3,48.778,3.82916e-17,7.5386
 3s ,3,3, 3p ,3,4,48.7794,1.20798e-07,10.09
 3s ,3,3, 3p ,1,3,48.787,7.44241e-08,7.78371
 3s ,3,3, 3p ,3,3,48.7976,6.27178e-09,7.74001
 3s ,3,3, 3p ,5,3,48.803,9.51239e-08,10.296
 3s ,3,3, 3p ,3,2,49.0113,2.4043e-09,7.62461
 3s ,3,3, 3p ,5,2,49.0117,1.32331e-09,7.59342
 3s ,3,3, 3p ,1,2,49.0134,1.99802e-09,10.6697
 3s ,3,3, 3p ,7,2,49.0163,2.1468e-16,10.1515
 3s ,3,3, 3p ,7,1,49.0424,1.24827e-16,7.58374
 3s ,3,3, 3p ,5,1,49.0448,5.81803e-11,7.5548
 3s ,3,3, 3p ,9,1,0.0,0.0,7.59743
 3s ,3,3, 3p ,3,1,49.0527,6.50961e-12,7.65505
 3s ,3,3, 3p ,1,1,49.0593,1.29566e-13,7.62364
 3s ,3,3, 3d ,1,4,119.908,7.05487e-13,5.04163
 3s ,3,3, 3d ,5,8,124.134,1.5139e-11,5.01373
 3s ,3,3, 3d ,1,6,124.143,4.00949e-13,5.01373
 3s ,3,3, 3d ,3,8,124.143,7.19814e-12,5.01373
 3s ,3,3, 3d ,7,7,124.144,2.19333e-12,5.01373
 3s ,3,3, 3d ,5,7,124.155,1.12641e-11,5.01373
 3s ,3,3, 3d ,7,6,124.157,3.64853e-11,5.01373
 3s ,3,3, 3d ,1,5,124.159,6.55887e-12,5.01373
 3s ,3,3, 3d ,3,7,124.169,9.60055e-12,5.01373
 3s ,3,3, 3d ,5,6,124.496,8.78055e-13,5.01373
 3s ,3,3, 3d ,3,6,124.5,3.19153e-13,5.01373
 3s ,3,3, 3d ,7,5,124.506,2.31187e-12,5.01373
 3s ,3,3, 3d ,5,5,124.526,3.09163e-15,5.01373
 3s ,3,3, 3d ,3,5,124.527,6.31388e-14,5.01373
 3s ,3,3, 3d ,1,3,124.624,1.0303e-12,5.01373
 3s ,3,3, 3d ,7,4,124.628,3.96195e-12,5.01373
