Transition register 	 Shell IS 	 IS Configuration 	 IS 2JJ 	 IS eigenvalue 	 IS higher configuration 	 IS percentage 	 Shell FS 	FS Configuration 	 FS 2JJ 	 FS eigenvalue 	 FS higher configuration 	 FS percentage 	 transition energy [eV] 	 intensity 	 intensity [eV] 	 width [eV] 
2615 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (5f)1  	 5 	 4 	  	  	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (5f)1  	 7 	 2 	   	  	 0.0826583 	 3.42245e-21 	 2.82894e-22 	 3.69431
2616 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (5f)1  	 5 	 4 	  	  	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (5f)1  	 5 	 2 	   	  	 0.0826749 	 2.79559e-22 	 2.31125e-23 	 5.1622
2617 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (5f)1  	 5 	 4 	  	  	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (5f)1  	 9 	 2 	   	  	 0.0826965 	 5.66186e-28 	 4.68216e-29 	 2.91545
2618 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (5f)1  	 5 	 4 	  	  	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (5f)1  	 3 	 2 	   	  	 0.0827128 	 5.28688e-22 	 4.37293e-23 	 3.01324
2619 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (5f)1  	 5 	 4 	  	  	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (5f)1  	 9 	 1 	   	  	 0.0829908 	 1.54755e-27 	 1.28432e-28 	 3.6481
2620 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (5f)1  	 5 	 4 	  	  	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (5f)1  	 7 	 1 	   	  	 0.0829889 	 1.40224e-20 	 1.1637e-21 	 3.69928
2621 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (5f)1  	 5 	 4 	  	  	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (5f)1  	 5 	 1 	   	  	 0.0830091 	 1.34237e-20 	 1.11429e-21 	 3.71151
2622 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (5f)1  	 5 	 4 	  	  	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (5f)1  	 3 	 1 	   	  	 0.0830341 	 5.46771e-21 	 4.54006e-22 	 3.00467
2623 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (5f)1  	 5 	 4 	  	  	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (5f)1  	 11 	 1 	   	  	 0.083026 	 1.37783e-40 	 1.14396e-41 	 2.17991
2624 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (5f)1  	 5 	 4 	  	  	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (5f)1  	 1 	 1 	   	  	 0.0830467 	 4.17445e-28 	 3.46674e-29 	 3.08147
2625 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (5f)1  	 5 	 4 	  	  	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (5f)1  	 3 	 3 	   	  	 0.30621 	 7.58622e-19 	 2.32298e-19 	 2.16951
2626 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (5f)1  	 5 	 4 	  	  	 3s 	 (1s)2 (2s)2 (2p)6 (3s)1 (3p)6 (3d)10 (4s)1 (5f)1  	 5 	 2 	   	  	 807.007 	 3.15298e-07 	 0.000254448 	 24.9129
2627 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (5f)1  	 5 	 4 	  	  	 3s 	 (1s)2 (2s)2 (2p)6 (3s)1 (3p)6 (3d)10 (4s)1 (5f)1  	 7 	 2 	   	  	 807.007 	 2.54093e-07 	 0.000205055 	 35.8442
2628 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (5f)1  	 5 	 4 	  	  	 3s 	 (1s)2 (2s)2 (2p)6 (3s)1 (3p)6 (3d)10 (4s)1 (5f)1  	 9 	 1 	   	  	 807.007 	 4.9865e-13 	 4.02414e-10 	 34.2331
2629 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (5f)1  	 5 	 4 	  	  	 3s 	 (1s)2 (2s)2 (2p)6 (3s)1 (3p)6 (3d)10 (4s)1 (5f)1  	 7 	 1 	   	  	 807.007 	 1.35766e-06 	 0.00109564 	 33.4597
2630 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (5f)1  	 5 	 4 	  	  	 3s 	 (1s)2 (2s)2 (2p)6 (3s)1 (3p)6 (3d)10 (4s)1 (5f)1  	 5 	 1 	   	  	 807.007 	 2.06398e-08 	 1.66565e-05 	 25.1027
2631 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (5f)1  	 5 	 4 	  	  	 3s 	 (1s)2 (2s)2 (2p)6 (3s)1 (3p)6 (3d)10 (4s)1 (5f)1  	 3 	 1 	   	  	 807.007 	 1.27624e-06 	 0.00102993 	 10.8109
2632 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (5f)1  	 5 	 4 	  	  	 3s 	 (1s)2 (2s)2 (2p)6 (3s)1 (3p)6 (3d)10 (4s)1 (5f)1  	 7 	 3 	   	  	 807.126 	 1.4132e-13 	 1.14063e-10 	 30.9484
2633 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (5f)1  	 5 	 4 	  	  	 3s 	 (1s)2 (2s)2 (2p)6 (3s)1 (3p)6 (3d)10 (4s)1 (5f)1  	 5 	 3 	   	  	 807.126 	 5.84008e-13 	 4.71368e-10 	 22.1671
2634 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (5f)1  	 5 	 4 	  	  	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (5f)1  	 3 	 4 	   	  	 853.151 	 3.33944e-09 	 2.84905e-06 	 9.29568
2635 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (5f)1  	 5 	 4 	  	  	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (5f)1  	 5 	 7 	   	  	 853.193 	 2.26218e-09 	 1.93008e-06 	 15.3071
2636 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (5f)1  	 5 	 4 	  	  	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (5f)1  	 7 	 7 	   	  	 853.193 	 4.40386e-09 	 3.75734e-06 	 17.0716
2637 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (5f)1  	 5 	 4 	  	  	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (5f)1  	 5 	 4 	   	  	 853.194 	 4.2832e-09 	 3.6544e-06 	 14.1506
2638 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (5f)1  	 5 	 4 	  	  	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (5f)1  	 7 	 6 	   	  	 853.194 	 2.29613e-09 	 1.95904e-06 	 19.5668
2639 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (5f)1  	 5 	 4 	  	  	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (5f)1  	 5 	 6 	   	  	 853.194 	 2.09553e-09 	 1.78789e-06 	 17.6204
2640 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (5f)1  	 5 	 4 	  	  	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (5f)1  	 9 	 4 	   	  	 853.194 	 1.8716e-09 	 1.59684e-06 	 19.1042
2641 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (5f)1  	 5 	 4 	  	  	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (5f)1  	 9 	 3 	   	  	 853.484 	 7.3088e-11 	 6.23794e-08 	 16.1196
2642 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (5f)1  	 5 	 4 	  	  	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (5f)1  	 3 	 3 	   	  	 853.484 	 1.55997e-10 	 1.33141e-07 	 9.25726
2643 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (5f)1  	 5 	 4 	  	  	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (5f)1  	 7 	 5 	   	  	 853.505 	 4.1099e-09 	 3.50782e-06 	 19.4024
2644 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (5f)1  	 5 	 4 	  	  	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (5f)1  	 5 	 5 	   	  	 853.643 	 2.02313e-17 	 1.72703e-14 	 17.2805
2645 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (5f)1  	 5 	 4 	  	  	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (5f)1  	 7 	 4 	   	  	 855.606 	 5.5296e-08 	 4.73116e-05 	 17.2817
2646 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (5f)1  	 5 	 4 	  	  	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (5f)1  	 7 	 3 	   	  	 855.607 	 5.35707e-09 	 4.58355e-06 	 19.101
2647 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (5f)1  	 5 	 4 	  	  	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (5f)1  	 7 	 2 	   	  	 855.851 	 7.80504e-11 	 6.67995e-08 	 19.9586
2648 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (5f)1  	 5 	 4 	  	  	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (5f)1  	 5 	 2 	   	  	 855.851 	 6.72742e-10 	 5.75767e-07 	 17.8899
2649 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (5f)1  	 5 	 4 	  	  	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (5f)1  	 9 	 2 	   	  	 855.851 	 3.36635e-10 	 2.88109e-07 	 19.8149
2650 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (5f)1  	 5 	 4 	  	  	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (5f)1  	 7 	 1 	   	  	 855.851 	 2.53616e-10 	 2.17058e-07 	 20.2096
2651 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (5f)1  	 5 	 4 	  	  	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (5f)1  	 3 	 2 	   	  	 855.851 	 8.80831e-10 	 7.5386e-07 	 9.92008
2652 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (5f)1  	 5 	 4 	  	  	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (5f)1  	 5 	 1 	   	  	 855.852 	 1.79082e-11 	 1.53268e-08 	 18.4744
2653 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (5f)1  	 5 	 4 	  	  	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (5f)1  	 11 	 1 	   	  	 855.852 	 4.76218e-15 	 4.07572e-12 	 17.1679
2654 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (5f)1  	 5 	 4 	  	  	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (5f)1  	 3 	 1 	   	  	 855.852 	 3.21863e-10 	 2.75467e-07 	 10.0422
2655 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (5f)1  	 5 	 4 	  	  	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (5f)1  	 1 	 1 	   	  	 855.852 	 9.30898e-10 	 7.96711e-07 	 4.67736
2656 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (5f)1  	 5 	 4 	  	  	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (5f)1  	 5 	 3 	   	  	 855.913 	 4.19714e-09 	 3.59239e-06 	 16.9872
2657 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (5f)1  	 5 	 4 	  	  	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (5f)1  	 9 	 1 	   	  	 856.158 	 3.57822e-14 	 3.06352e-11 	 22.1619
2658 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (5f)1  	 5 	 4 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 7 	 8 	   	  	 930.972 	 1.51897e-05 	 0.0141412 	 1.44319
2659 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (5f)1  	 5 	 4 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 9 	 7 	   	  	 930.973 	 4.04064e-12 	 3.76173e-09 	 1.44318
2660 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (5f)1  	 5 	 4 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 5 	 8 	   	  	 930.973 	 9.92522e-06 	 0.00924011 	 1.44331
2661 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (5f)1  	 5 	 4 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 7 	 7 	   	  	 930.973 	 1.60329e-05 	 0.0149262 	 1.44331
2662 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (5f)1  	 5 	 4 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 3 	 7 	   	  	 930.974 	 2.05638e-06 	 0.00191444 	 1.44318
2663 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (5f)1  	 5 	 4 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 5 	 7 	   	  	 930.974 	 1.45541e-05 	 0.0135495 	 1.44318
2664 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (5f)1  	 5 	 4 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 9 	 6 	   	  	 930.974 	 1.77847e-11 	 1.65571e-08 	 1.44324
2665 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (5f)1  	 5 	 4 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 3 	 6 	   	  	 930.975 	 8.6752e-06 	 0.00807639 	 1.44319
2666 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (5f)1  	 5 	 4 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 1 	 4 	   	  	 930.975 	 4.87355e-12 	 4.53715e-09 	 1.4432
2667 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (5f)1  	 5 	 4 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 11 	 4 	   	  	 931.266 	 1.49802e-17 	 1.39506e-14 	 1.4433
2668 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (5f)1  	 5 	 4 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 7 	 6 	   	  	 931.33 	 3.04634e-06 	 0.00283715 	 1.44318
2669 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (5f)1  	 5 	 4 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 5 	 6 	   	  	 931.33 	 7.93958e-07 	 0.000739437 	 1.44318
2670 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (5f)1  	 5 	 4 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 9 	 5 	   	  	 931.331 	 8.06639e-17 	 7.51248e-14 	 1.44318
2671 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (5f)1  	 5 	 4 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 7 	 5 	   	  	 931.331 	 3.53456e-06 	 0.00329185 	 1.44318
2672 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (5f)1  	 5 	 4 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 3 	 5 	   	  	 931.331 	 5.22803e-06 	 0.00486903 	 1.4432
2673 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (5f)1  	 5 	 4 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 5 	 5 	   	  	 931.331 	 5.61166e-07 	 0.000522631 	 1.44318
2674 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (5f)1  	 5 	 4 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 11 	 3 	   	  	 931.447 	 3.29989e-14 	 3.07367e-11 	 1.44318
2675 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (5f)1  	 5 	 4 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 9 	 4 	   	  	 931.459 	 8.73342e-12 	 8.13482e-09 	 1.44318
2676 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (5f)1  	 5 	 4 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 7 	 4 	   	  	 931.459 	 2.74578e-05 	 0.0255758 	 1.44318
2677 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (5f)1  	 5 	 4 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 7 	 3 	   	  	 931.459 	 6.64446e-06 	 0.00618904 	 1.44319
2678 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (5f)1  	 5 	 4 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 5 	 4 	   	  	 931.459 	 1.37896e-05 	 0.0128444 	 1.44319
2679 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (5f)1  	 5 	 4 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 3 	 4 	   	  	 931.459 	 3.067e-06 	 0.00285678 	 1.44321
2680 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (5f)1  	 5 	 4 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 5 	 3 	   	  	 931.459 	 1.29483e-05 	 0.0120608 	 1.44318
2681 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (5f)1  	 5 	 4 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 9 	 3 	   	  	 931.46 	 1.76876e-11 	 1.64753e-08 	 1.44318
2682 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (5f)1  	 5 	 4 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 1 	 3 	   	  	 931.46 	 8.98529e-12 	 8.36944e-09 	 1.44319
2683 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (5f)1  	 5 	 4 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 3 	 3 	   	  	 931.46 	 8.68494e-06 	 0.00808967 	 1.44319
2684 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (5f)1  	 5 	 4 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 7 	 2 	   	  	 931.578 	 9.98415e-11 	 9.30101e-08 	 1.44318
2685 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (5f)1  	 5 	 4 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 9 	 2 	   	  	 931.578 	 1.48769e-12 	 1.3859e-09 	 1.44318
2686 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (5f)1  	 5 	 4 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 9 	 1 	   	  	 931.578 	 7.18116e-12 	 6.68981e-09 	 1.44318
2687 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (5f)1  	 5 	 4 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 11 	 2 	   	  	 931.578 	 6.70449e-13 	 6.24576e-10 	 1.44318
2688 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (5f)1  	 5 	 4 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 5 	 2 	   	  	 931.578 	 4.73746e-10 	 4.41331e-07 	 1.44318
2689 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (5f)1  	 5 	 4 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 7 	 1 	   	  	 931.578 	 1.78829e-11 	 1.66593e-08 	 1.44318
2690 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (5f)1  	 5 	 4 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 3 	 2 	   	  	 931.579 	 2.09853e-10 	 1.95495e-07 	 1.4432
2691 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (5f)1  	 5 	 4 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 11 	 1 	   	  	 931.579 	 2.25399e-12 	 2.09977e-09 	 1.44318
2692 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (5f)1  	 5 	 4 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 5 	 1 	   	  	 931.579 	 1.44549e-10 	 1.34659e-07 	 1.44318
2693 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (5f)1  	 5 	 4 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 13 	 1 	   	  	 931.579 	 1.72377e-18 	 1.60583e-15 	 1.44318
2694 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (5f)1  	 5 	 4 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 1 	 2 	   	  	 931.579 	 4.27554e-13 	 3.983e-10 	 1.44324
2695 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (5f)1  	 5 	 4 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 3 	 1 	   	  	 931.58 	 8.20595e-11 	 7.6445e-08 	 1.44318
