Initial Config Label,Initial Config 2jj,Initial Config eig,Initial Config,Final Config Label,Final Config 2jj,Final Config eig,Final Config,Rate (s-1),Energy (eV)
2p,7,0,1s2 2s2 2p*2 2p3 3s2 3p*2 3p4 3d*4 3d6 4s1 5g1,3d,7,3,1s2 2s2 2p*2 2p4 3s2 3p*2 3p4 3d*3 3d6 4s1 5g1,3.32106E+10,931.3738499999963
2p,7,0,1s2 2s2 2p*2 2p3 3s2 3p*2 3p4 3d*4 3d6 4s1 5g1,3d,7,4,1s2 2s2 2p*2 2p4 3s2 3p*2 3p4 3d*3 3d6 4s1 5g1,5.63845E+10,931.2450099999987
2p,7,0,1s2 2s2 2p*2 2p3 3s2 3p*2 3p4 3d*4 3d6 4s1 5g1,3d,7,5,1s2 2s2 2p*2 2p4 3s2 3p*2 3p4 3d*3 3d6 4s1 5g1,3.50236E+09,931.2445599999992
2p,7,0,1s2 2s2 2p*2 2p3 3s2 3p*2 3p4 3d*4 3d6 4s1 5g1,3d,7,6,1s2 2s2 2p*2 2p4 3s2 3p*2 3p4 3d*3 3d6 4s1 5g1,1.07116E+09,930.8879799999995
2p,7,0,1s2 2s2 2p*2 2p3 3s2 3p*2 3p4 3d*4 3d6 4s1 5g1,3d,7,7,1s2 2s2 2p*2 2p4 3s2 3p*2 3p4 3d*3 3d6 4s1 5g1,2.55647E+09,930.8876299999974
2p,7,0,1s2 2s2 2p*2 2p3 3s2 3p*2 3p4 3d*4 3d6 4s1 5g1,3d,9,0,1s2 2s2 2p*2 2p4 3s2 3p*2 3p4 3d*4 3d5 4s1 5g1,2.67332E+12,931.493349999997
2p,7,0,1s2 2s2 2p*2 2p3 3s2 3p*2 3p4 3d*4 3d6 4s1 5g1,3d,9,1,1s2 2s2 2p*2 2p4 3s2 3p*2 3p4 3d*4 3d5 4s1 5g1,4.13592E+10,931.4932199999967
2p,7,0,1s2 2s2 2p*2 2p3 3s2 3p*2 3p4 3d*4 3d6 4s1 5g1,3d,9,2,1s2 2s2 2p*2 2p4 3s2 3p*2 3p4 3d*3 3d6 4s1 5g1,7.56958E+11,931.3738499999963
2p,7,0,1s2 2s2 2p*2 2p3 3s2 3p*2 3p4 3d*4 3d6 4s1 5g1,3d,9,3,1s2 2s2 2p*2 2p4 3s2 3p*2 3p4 3d*3 3d6 4s1 5g1,7.27330E+09,931.3738400000002
2p,7,0,1s2 2s2 2p*2 2p3 3s2 3p*2 3p4 3d*4 3d6 4s1 5g1,3d,9,4,1s2 2s2 2p*2 2p4 3s2 3p*2 3p4 3d*3 3d6 4s1 5g1,1.09612E+08,931.2449199999974
2p,7,0,1s2 2s2 2p*2 2p3 3s2 3p*2 3p4 3d*4 3d6 4s1 5g1,3d,9,5,1s2 2s2 2p*2 2p4 3s2 3p*2 3p4 3d*3 3d6 4s1 5g1,3.33526E+10,931.2445599999992
2p,7,0,1s2 2s2 2p*2 2p3 3s2 3p*2 3p4 3d*4 3d6 4s1 5g1,3d,9,6,1s2 2s2 2p*2 2p4 3s2 3p*2 3p4 3d*3 3d6 4s1 5g1,5.82193E+10,930.8876299999974
2p,7,0,1s2 2s2 2p*2 2p3 3s2 3p*2 3p4 3d*4 3d6 4s1 5g1,3d,9,7,1s2 2s2 2p*2 2p4 3s2 3p*2 3p4 3d*3 3d6 4s1 5g1,3.28657E+08,930.887609999998
2p,7,0,1s2 2s2 2p*2 2p3 3s2 3p*2 3p4 3d*4 3d6 4s1 5g1,3p,11,0,1s2 2s2 2p*2 2p4 3s2 3p*2 3p3 3d*4 3d6 4s1 5g1,7.75625E+08,855.7667599999986
2p,7,0,1s2 2s2 2p*2 2p3 3s2 3p*2 3p4 3d*4 3d6 4s1 5g1,3p,11,1,1s2 2s2 2p*2 2p4 3s2 3p*2 3p3 3d*4 3d6 4s1 5g1,3.05151E+09,855.7664999999979
2p,7,0,1s2 2s2 2p*2 2p3 3s2 3p*2 3p4 3d*4 3d6 4s1 5g1,3p,11,2,1s2 2s2 2p*2 2p4 3s2 3p*1 3p4 3d*4 3d6 4s1 5g1,4.56012E+07,855.4845700000005
2p,7,0,1s2 2s2 2p*2 2p3 3s2 3p*2 3p4 3d*4 3d6 4s1 5g1,3p,11,3,1s2 2s2 2p*2 2p4 3s2 3p*1 3p4 3d*4 3d6 4s1 5g1,8.54379E+07,853.1089100000027
2p,7,0,1s2 2s2 2p*2 2p3 3s2 3p*2 3p4 3d*4 3d6 4s1 5g1,3p,13,0,1s2 2s2 2p*2 2p4 3s2 3p*2 3p3 3d*4 3d6 4s1 5g1,1.65919E+09,855.7667999999976
2p,7,0,1s2 2s2 2p*2 2p3 3s2 3p*2 3p4 3d*4 3d6 4s1 5g1,3p,3,0,1s2 2s2 2p*2 2p4 3s2 3p*2 3p3 3d*4 3d6 4s1 5g*1,1.26870E+09,855.7669099999985
2p,7,0,1s2 2s2 2p*2 2p3 3s2 3p*2 3p4 3d*4 3d6 4s1 5g1,3p,5,0,1s2 2s2 2p*2 2p4 3s2 3p*2 3p3 3d*4 3d6 4s1 5g1,1.09663E+09,855.7668699999995
2p,7,0,1s2 2s2 2p*2 2p3 3s2 3p*2 3p4 3d*4 3d6 4s1 5g1,3p,5,1,1s2 2s2 2p*2 2p4 3s2 3p*2 3p3 3d*4 3d6 4s1 5g1,1.32914E+09,855.7666699999972
2p,7,0,1s2 2s2 2p*2 2p3 3s2 3p*2 3p4 3d*4 3d6 4s1 5g1,3p,5,2,1s2 2s2 2p*2 2p4 3s2 3p*1 3p4 3d*4 3d6 4s1 5g*1,1.43249E+07,855.1998400000011
2p,7,0,1s2 2s2 2p*2 2p3 3s2 3p*2 3p4 3d*4 3d6 4s1 5g1,3p,5,3,1s2 2s2 2p*2 2p4 3s2 3p*1 3p4 3d*4 3d6 4s1 5g*1,2.21083E+07,853.0757999999987
2p,7,0,1s2 2s2 2p*2 2p3 3s2 3p*2 3p4 3d*4 3d6 4s1 5g1,3p,7,0,1s2 2s2 2p*2 2p4 3s2 3p*2 3p3 3d*4 3d6 4s1 5g1,1.16411E+09,855.7666699999972
2p,7,0,1s2 2s2 2p*2 2p3 3s2 3p*2 3p4 3d*4 3d6 4s1 5g1,3p,7,1,1s2 2s2 2p*2 2p4 3s2 3p*2 3p3 3d*4 3d6 4s1 5g1,7.22732E+08,855.7665100000013
2p,7,0,1s2 2s2 2p*2 2p3 3s2 3p*2 3p4 3d*4 3d6 4s1 5g1,3p,7,2,1s2 2s2 2p*2 2p4 3s2 3p*1 3p4 3d*4 3d6 4s1 5g1,7.28236E+07,855.5218800000002
2p,7,0,1s2 2s2 2p*2 2p3 3s2 3p*2 3p4 3d*4 3d6 4s1 5g1,3p,7,3,1s2 2s2 2p*2 2p4 3s2 3p*1 3p4 3d*4 3d6 4s1 5g1,1.14655E+07,855.5216700000019
2p,7,0,1s2 2s2 2p*2 2p3 3s2 3p*2 3p4 3d*4 3d6 4s1 5g1,3p,7,4,1s2 2s2 2p*2 2p4 3s2 3p*1 3p4 3d*4 3d6 4s1 5g*1,3.70612E+07,853.218670000002
2p,7,0,1s2 2s2 2p*2 2p3 3s2 3p*2 3p4 3d*4 3d6 4s1 5g1,3p,7,5,1s2 2s2 2p*2 2p4 3s2 3p*1 3p4 3d*4 3d6 4s1 5g1,1.08849E+08,853.1089199999988
2p,7,0,1s2 2s2 2p*2 2p3 3s2 3p*2 3p4 3d*4 3d6 4s1 5g1,3p,7,6,1s2 2s2 2p*2 2p4 3s2 3p*1 3p4 3d*4 3d6 4s1 5g1,2.02754E+07,853.1088600000003
2p,7,0,1s2 2s2 2p*2 2p3 3s2 3p*2 3p4 3d*4 3d6 4s1 5g1,3p,9,0,1s2 2s2 2p*2 2p4 3s2 3p*2 3p3 3d*4 3d6 4s1 5g1,1.81102E+09,855.7665100000013
2p,7,0,1s2 2s2 2p*2 2p3 3s2 3p*2 3p4 3d*4 3d6 4s1 5g1,3p,9,1,1s2 2s2 2p*2 2p4 3s2 3p*2 3p3 3d*4 3d6 4s1 5g1,1.31969E+09,855.7664999999979
2p,7,0,1s2 2s2 2p*2 2p3 3s2 3p*2 3p4 3d*4 3d6 4s1 5g1,3p,9,2,1s2 2s2 2p*2 2p4 3s2 3p*1 3p4 3d*4 3d6 4s1 5g1,7.99526E+06,855.5218400000012
2p,7,0,1s2 2s2 2p*2 2p3 3s2 3p*2 3p4 3d*4 3d6 4s1 5g1,3p,9,3,1s2 2s2 2p*2 2p4 3s2 3p*1 3p4 3d*4 3d6 4s1 5g1,9.32376E+07,855.5216599999985
2p,7,0,1s2 2s2 2p*2 2p3 3s2 3p*2 3p4 3d*4 3d6 4s1 5g1,3p,9,4,1s2 2s2 2p*2 2p4 3s2 3p*1 3p4 3d*4 3d6 4s1 5g*1,2.27216E+07,853.0757799999992
2p,7,0,1s2 2s2 2p*2 2p3 3s2 3p*2 3p4 3d*4 3d6 4s1 5g1,3p,9,5,1s2 2s2 2p*2 2p4 3s2 3p*1 3p4 3d*4 3d6 4s1 5g1,1.52640E+07,853.1088999999993
2p,7,0,1s2 2s2 2p*2 2p3 3s2 3p*2 3p4 3d*4 3d6 4s1 5g1,3p,9,6,1s2 2s2 2p*2 2p4 3s2 3p*1 3p4 3d*4 3d6 4s1 5g1,1.39857E+08,853.1088600000003
2p,7,0,1s2 2s2 2p*2 2p3 3s2 3p*2 3p4 3d*4 3d6 4s1 5g1,3s,11,0,1s2 2s2 2p*2 2p4 3s1 3p*2 3p4 3d*4 3d6 4s1 5g1,3.57627E+04,806.9238199999963
2p,7,0,1s2 2s2 2p*2 2p3 3s2 3p*2 3p4 3d*4 3d6 4s1 5g1,3s,5,0,1s2 2s2 2p*2 2p4 3s1 3p*2 3p4 3d*4 3d6 4s1 5g*1,2.42644E+10,806.9238100000002
2p,7,0,1s2 2s2 2p*2 2p3 3s2 3p*2 3p4 3d*4 3d6 4s1 5g1,3s,7,0,1s2 2s2 2p*2 2p4 3s1 3p*2 3p4 3d*4 3d6 4s1 5g1,2.02269E+11,806.9238100000002
2p,7,0,1s2 2s2 2p*2 2p3 3s2 3p*2 3p4 3d*4 3d6 4s1 5g1,3s,7,1,1s2 2s2 2p*2 2p4 3s1 3p*2 3p4 3d*4 3d6 4s1 5g1,1.59795E+11,806.9238100000002
2p,7,0,1s2 2s2 2p*2 2p3 3s2 3p*2 3p4 3d*4 3d6 4s1 5g1,3s,7,2,1s2 2s2 2p*2 2p4 3s1 3p*2 3p4 3d*4 3d6 4s1 5g*1,6.77927E+03,806.4829299999983
2p,7,0,1s2 2s2 2p*2 2p3 3s2 3p*2 3p4 3d*4 3d6 4s1 5g1,3s,9,0,1s2 2s2 2p*2 2p4 3s1 3p*2 3p4 3d*4 3d6 4s1 5g1,1.28599E+11,806.9238199999963
2p,7,0,1s2 2s2 2p*2 2p3 3s2 3p*2 3p4 3d*4 3d6 4s1 5g1,3s,9,1,1s2 2s2 2p*2 2p4 3s1 3p*2 3p4 3d*4 3d6 4s1 5g1,7.40853E+10,806.9238199999963
2p,7,0,1s2 2s2 2p*2 2p3 3s2 3p*2 3p4 3d*4 3d6 4s1 5g1,3s,9,2,1s2 2s2 2p*2 2p4 3s1 3p*2 3p4 3d*4 3d6 4s1 5g1,2.65403E+04,806.4829499999978
2p,7,0,1s2 2s2 2p*2 2p3 3s2 3p*2 3p4 3d*4 3d6 4s1 5g1,4s,7,0,1s2 2s2 2p*2 2p4 3s2 3p*2 3p4 3d*4 3d6 5g*1,4.13922E+02,931.9741799999974
2p,7,0,1s2 2s2 2p*2 2p3 3s2 3p*2 3p4 3d*4 3d6 4s1 5g1,4s,9,0,1s2 2s2 2p*2 2p4 3s2 3p*2 3p4 3d*4 3d6 5g1,8.75143E+03,932.2309299999979
2p,7,0,1s2 2s2 2p*2 2p3 3s2 3p*2 3p4 3d*4 3d6 4s1 5g1,5g,1,0,1s2 2s2 2p*2 2p4 3s2 3p*2 3p4 3d*4 3d6 4s1,2.47851E-02,938.2471900000019
2p,7,1,1s2 2s2 2p*2 2p3 3s2 3p*2 3p4 3d*4 3d6 4s1 5g1,2p,11,0,1s2 2s2 2p*2 2p3 3s2 3p*2 3p4 3d*4 3d6 4s1 5g1,4.42401E-23,1.9999999494757503e-05
2p,7,1,1s2 2s2 2p*2 2p3 3s2 3p*2 3p4 3d*4 3d6 4s1 5g1,2p,13,0,1s2 2s2 2p*2 2p3 3s2 3p*2 3p4 3d*4 3d6 4s1 5g1,9.96747E-46,0.00011999999696854502
2p,7,1,1s2 2s2 2p*2 2p3 3s2 3p*2 3p4 3d*4 3d6 4s1 5g1,2p,3,0,1s2 2s2 2p*2 2p3 3s2 3p*2 3p4 3d*4 3d6 4s1 5g*1,8.99873E-23,0.00011999999696854502
2p,7,1,1s2 2s2 2p*2 2p3 3s2 3p*2 3p4 3d*4 3d6 4s1 5g1,2p,5,0,1s2 2s2 2p*2 2p3 3s2 3p*2 3p4 3d*4 3d6 4s1 5g1,1.55788E-16,1.9999999494757503e-05
2p,7,1,1s2 2s2 2p*2 2p3 3s2 3p*2 3p4 3d*4 3d6 4s1 5g1,2p,9,0,1s2 2s2 2p*2 2p3 3s2 3p*2 3p4 3d*4 3d6 4s1 5g1,8.80256E-17,0.0
2p,7,1,1s2 2s2 2p*2 2p3 3s2 3p*2 3p4 3d*4 3d6 4s1 5g1,2p,9,1,1s2 2s2 2p*2 2p3 3s2 3p*2 3p4 3d*4 3d6 4s1 5g1,1.99347E-18,0.0
2p,7,1,1s2 2s2 2p*2 2p3 3s2 3p*2 3p4 3d*4 3d6 4s1 5g1,3d,1,0,1s2 2s2 2p*2 2p4 3s2 3p*2 3p4 3d*4 3d5 4s1 5g*1,5.95762E+04,931.4940799999968
2p,7,1,1s2 2s2 2p*2 2p3 3s2 3p*2 3p4 3d*4 3d6 4s1 5g1,3d,11,0,1s2 2s2 2p*2 2p4 3s2 3p*2 3p4 3d*4 3d5 4s1 5g1,2.53823E+06,931.4933299999975
2p,7,1,1s2 2s2 2p*2 2p3 3s2 3p*2 3p4 3d*4 3d6 4s1 5g1,3d,11,1,1s2 2s2 2p*2 2p4 3s2 3p*2 3p4 3d*4 3d5 4s1 5g1,3.08991E+04,931.49323
2p,7,1,1s2 2s2 2p*2 2p3 3s2 3p*2 3p4 3d*4 3d6 4s1 5g1,3d,11,2,1s2 2s2 2p*2 2p4 3s2 3p*2 3p4 3d*3 3d6 4s1 5g1,4.63416E+05,931.3741699999955
2p,7,1,1s2 2s2 2p*2 2p3 3s2 3p*2 3p4 3d*4 3d6 4s1 5g1,3d,11,3,1s2 2s2 2p*2 2p4 3s2 3p*2 3p4 3d*3 3d6 4s1 5g1,3.05138E+04,931.3738400000002
2p,7,1,1s2 2s2 2p*2 2p3 3s2 3p*2 3p4 3d*4 3d6 4s1 5g1,3d,11,4,1s2 2s2 2p*2 2p4 3s2 3p*2 3p4 3d*3 3d6 4s1 5g1,7.55007E+04,931.3738499999963
2p,7,1,1s2 2s2 2p*2 2p3 3s2 3p*2 3p4 3d*4 3d6 4s1 5g1,3d,11,5,1s2 2s2 2p*2 2p4 3s2 3p*2 3p4 3d*3 3d6 4s1 5g1,1.17189E+05,930.8882000000012
2p,7,1,1s2 2s2 2p*2 2p3 3s2 3p*2 3p4 3d*4 3d6 4s1 5g1,3d,11,6,1s2 2s2 2p*2 2p4 3s2 3p*2 3p4 3d*3 3d6 4s1 5g1,1.60431E+04,930.887609999998
2p,7,1,1s2 2s2 2p*2 2p3 3s2 3p*2 3p4 3d*4 3d6 4s1 5g1,3d,13,0,1s2 2s2 2p*2 2p4 3s2 3p*2 3p4 3d*4 3d5 4s1 5g1,1.10063E+05,931.493819999996
2p,7,1,1s2 2s2 2p*2 2p3 3s2 3p*2 3p4 3d*4 3d6 4s1 5g1,3d,13,1,1s2 2s2 2p*2 2p4 3s2 3p*2 3p4 3d*4 3d5 4s1 5g1,1.08720E+04,931.4933299999975
2p,7,1,1s2 2s2 2p*2 2p3 3s2 3p*2 3p4 3d*4 3d6 4s1 5g1,3d,13,2,1s2 2s2 2p*2 2p4 3s2 3p*2 3p4 3d*3 3d6 4s1 5g1,3.37147E+04,931.3741699999955
2p,7,1,1s2 2s2 2p*2 2p3 3s2 3p*2 3p4 3d*4 3d6 4s1 5g1,3d,13,3,1s2 2s2 2p*2 2p4 3s2 3p*2 3p4 3d*3 3d6 4s1 5g1,2.49173E+03,930.8882000000012
2p,7,1,1s2 2s2 2p*2 2p3 3s2 3p*2 3p4 3d*4 3d6 4s1 5g1,3d,15,0,1s2 2s2 2p*2 2p4 3s2 3p*2 3p4 3d*4 3d5 4s1 5g1,2.14006E-02,931.493819999996
2p,7,1,1s2 2s2 2p*2 2p3 3s2 3p*2 3p4 3d*4 3d6 4s1 5g1,3d,3,0,1s2 2s2 2p*2 2p4 3s2 3p*2 3p4 3d*4 3d5 4s1 5g1,4.16880E+04,931.4940799999968
2p,7,1,1s2 2s2 2p*2 2p3 3s2 3p*2 3p4 3d*4 3d6 4s1 5g1,3d,3,1,1s2 2s2 2p*2 2p4 3s2 3p*2 3p4 3d*4 3d5 4s1 5g1,8.47553E+05,931.4938600000023
2p,7,1,1s2 2s2 2p*2 2p3 3s2 3p*2 3p4 3d*4 3d6 4s1 5g1,3d,3,2,1s2 2s2 2p*2 2p4 3s2 3p*2 3p4 3d*3 3d6 4s1 5g*1,3.02767E+05,931.3742999999959
2p,7,1,1s2 2s2 2p*2 2p3 3s2 3p*2 3p4 3d*4 3d6 4s1 5g1,3d,3,3,1s2 2s2 2p*2 2p4 3s2 3p*2 3p4 3d*4 3d5 4s1 5g1,2.28866E+05,924.4733599999963
2p,7,1,1s2 2s2 2p*2 2p3 3s2 3p*2 3p4 3d*4 3d6 4s1 5g1,3d,5,0,1s2 2s2 2p*2 2p4 3s2 3p*2 3p4 3d*4 3d5 4s1 5g1,2.04539E+10,931.4938600000023
2p,7,1,1s2 2s2 2p*2 2p3 3s2 3p*2 3p4 3d*4 3d6 4s1 5g1,3d,5,1,1s2 2s2 2p*2 2p4 3s2 3p*2 3p4 3d*4 3d5 4s1 5g1,9.79549E+11,931.4936000000016
2p,7,1,1s2 2s2 2p*2 2p3 3s2 3p*2 3p4 3d*4 3d6 4s1 5g1,3d,5,2,1s2 2s2 2p*2 2p4 3s2 3p*2 3p4 3d*3 3d6 4s1 5g*1,1.72165E+10,931.2104299999992
2p,7,1,1s2 2s2 2p*2 2p3 3s2 3p*2 3p4 3d*4 3d6 4s1 5g1,3d,5,3,1s2 2s2 2p*2 2p4 3s2 3p*2 3p4 3d*3 3d6 4s1 5g1,5.82115E+11,931.3740499999985
2p,7,1,1s2 2s2 2p*2 2p3 3s2 3p*2 3p4 3d*4 3d6 4s1 5g1,3d,5,4,1s2 2s2 2p*2 2p4 3s2 3p*2 3p4 3d*3 3d6 4s1 5g*1,1.70507E+10,931.206809999996
2p,7,1,1s2 2s2 2p*2 2p3 3s2 3p*2 3p4 3d*4 3d6 4s1 5g1,3d,5,5,1s2 2s2 2p*2 2p4 3s2 3p*2 3p4 3d*3 3d6 4s1 5g1,4.82087E+08,930.8884499999986
2p,7,1,1s2 2s2 2p*2 2p3 3s2 3p*2 3p4 3d*4 3d6 4s1 5g1,3d,5,6,1s2 2s2 2p*2 2p4 3s2 3p*2 3p4 3d*3 3d6 4s1 5g1,4.48502E+10,930.8879799999995
2p,7,1,1s2 2s2 2p*2 2p3 3s2 3p*2 3p4 3d*4 3d6 4s1 5g1,3d,7,0,1s2 2s2 2p*2 2p4 3s2 3p*2 3p4 3d*4 3d5 4s1 5g1,8.69129E+07,931.4936000000016
2p,7,1,1s2 2s2 2p*2 2p3 3s2 3p*2 3p4 3d*4 3d6 4s1 5g1,3d,7,1,1s2 2s2 2p*2 2p4 3s2 3p*2 3p4 3d*4 3d5 4s1 5g1,3.04505E+12,931.493349999997
2p,7,1,1s2 2s2 2p*2 2p3 3s2 3p*2 3p4 3d*4 3d6 4s1 5g1,3d,7,2,1s2 2s2 2p*2 2p4 3s2 3p*2 3p4 3d*3 3d6 4s1 5g1,2.64522E+10,931.3740499999985
2p,7,1,1s2 2s2 2p*2 2p3 3s2 3p*2 3p4 3d*4 3d6 4s1 5g1,3d,7,3,1s2 2s2 2p*2 2p4 3s2 3p*2 3p4 3d*3 3d6 4s1 5g1,8.58711E+10,931.3738499999963
2p,7,1,1s2 2s2 2p*2 2p3 3s2 3p*2 3p4 3d*4 3d6 4s1 5g1,3d,7,4,1s2 2s2 2p*2 2p4 3s2 3p*2 3p4 3d*3 3d6 4s1 5g1,3.15491E+09,931.2450099999987
2p,7,1,1s2 2s2 2p*2 2p3 3s2 3p*2 3p4 3d*4 3d6 4s1 5g1,3d,7,5,1s2 2s2 2p*2 2p4 3s2 3p*2 3p4 3d*3 3d6 4s1 5g1,5.85907E+10,931.2445599999992
2p,7,1,1s2 2s2 2p*2 2p3 3s2 3p*2 3p4 3d*4 3d6 4s1 5g1,3d,7,6,1s2 2s2 2p*2 2p4 3s2 3p*2 3p4 3d*3 3d6 4s1 5g1,2.04459E+09,930.8879799999995
2p,7,1,1s2 2s2 2p*2 2p3 3s2 3p*2 3p4 3d*4 3d6 4s1 5g1,3d,7,7,1s2 2s2 2p*2 2p4 3s2 3p*2 3p4 3d*3 3d6 4s1 5g1,6.65920E+09,930.8876299999974
2p,7,1,1s2 2s2 2p*2 2p3 3s2 3p*2 3p4 3d*4 3d6 4s1 5g1,3d,9,0,1s2 2s2 2p*2 2p4 3s2 3p*2 3p4 3d*4 3d5 4s1 5g1,1.70164E+10,931.493349999997
2p,7,1,1s2 2s2 2p*2 2p3 3s2 3p*2 3p4 3d*4 3d6 4s1 5g1,3d,9,1,1s2 2s2 2p*2 2p4 3s2 3p*2 3p4 3d*4 3d5 4s1 5g1,3.87976E+12,931.4932199999967
2p,7,1,1s2 2s2 2p*2 2p3 3s2 3p*2 3p4 3d*4 3d6 4s1 5g1,3d,9,2,1s2 2s2 2p*2 2p4 3s2 3p*2 3p4 3d*3 3d6 4s1 5g1,2.17410E+10,931.3738499999963
2p,7,1,1s2 2s2 2p*2 2p3 3s2 3p*2 3p4 3d*4 3d6 4s1 5g1,3d,9,3,1s2 2s2 2p*2 2p4 3s2 3p*2 3p4 3d*3 3d6 4s1 5g1,6.21725E+11,931.3738400000002
2p,7,1,1s2 2s2 2p*2 2p3 3s2 3p*2 3p4 3d*4 3d6 4s1 5g1,3d,9,4,1s2 2s2 2p*2 2p4 3s2 3p*2 3p4 3d*3 3d6 4s1 5g1,9.52240E+09,931.2449199999974
2p,7,1,1s2 2s2 2p*2 2p3 3s2 3p*2 3p4 3d*4 3d6 4s1 5g1,3d,9,5,1s2 2s2 2p*2 2p4 3s2 3p*2 3p4 3d*3 3d6 4s1 5g1,3.85154E+09,931.2445599999992
2p,7,1,1s2 2s2 2p*2 2p3 3s2 3p*2 3p4 3d*4 3d6 4s1 5g1,3d,9,6,1s2 2s2 2p*2 2p4 3s2 3p*2 3p4 3d*3 3d6 4s1 5g1,1.28835E+09,930.8876299999974
2p,7,1,1s2 2s2 2p*2 2p3 3s2 3p*2 3p4 3d*4 3d6 4s1 5g1,3d,9,7,1s2 2s2 2p*2 2p4 3s2 3p*2 3p4 3d*3 3d6 4s1 5g1,4.81681E+10,930.887609999998
2p,7,1,1s2 2s2 2p*2 2p3 3s2 3p*2 3p4 3d*4 3d6 4s1 5g1,3p,11,0,1s2 2s2 2p*2 2p4 3s2 3p*2 3p3 3d*4 3d6 4s1 5g1,2.93402E+09,855.7667599999986
2p,7,1,1s2 2s2 2p*2 2p3 3s2 3p*2 3p4 3d*4 3d6 4s1 5g1,3p,11,1,1s2 2s2 2p*2 2p4 3s2 3p*2 3p3 3d*4 3d6 4s1 5g1,8.51379E+08,855.7664999999979
2p,7,1,1s2 2s2 2p*2 2p3 3s2 3p*2 3p4 3d*4 3d6 4s1 5g1,3p,11,2,1s2 2s2 2p*2 2p4 3s2 3p*1 3p4 3d*4 3d6 4s1 5g1,8.25488E+06,855.4845700000005
2p,7,1,1s2 2s2 2p*2 2p3 3s2 3p*2 3p4 3d*4 3d6 4s1 5g1,3p,11,3,1s2 2s2 2p*2 2p4 3s2 3p*1 3p4 3d*4 3d6 4s1 5g1,1.55228E+07,853.1089100000027
2p,7,1,1s2 2s2 2p*2 2p3 3s2 3p*2 3p4 3d*4 3d6 4s1 5g1,3p,13,0,1s2 2s2 2p*2 2p4 3s2 3p*2 3p3 3d*4 3d6 4s1 5g1,8.65967E+08,855.7667999999976
2p,7,1,1s2 2s2 2p*2 2p3 3s2 3p*2 3p4 3d*4 3d6 4s1 5g1,3p,3,0,1s2 2s2 2p*2 2p4 3s2 3p*2 3p3 3d*4 3d6 4s1 5g*1,7.29006E+08,855.7669099999985
2p,7,1,1s2 2s2 2p*2 2p3 3s2 3p*2 3p4 3d*4 3d6 4s1 5g1,3p,5,0,1s2 2s2 2p*2 2p4 3s2 3p*2 3p3 3d*4 3d6 4s1 5g1,1.92815E+09,855.7668699999995
2p,7,1,1s2 2s2 2p*2 2p3 3s2 3p*2 3p4 3d*4 3d6 4s1 5g1,3p,5,1,1s2 2s2 2p*2 2p4 3s2 3p*2 3p3 3d*4 3d6 4s1 5g1,1.25632E+09,855.7666699999972
2p,7,1,1s2 2s2 2p*2 2p3 3s2 3p*2 3p4 3d*4 3d6 4s1 5g1,3p,5,2,1s2 2s2 2p*2 2p4 3s2 3p*1 3p4 3d*4 3d6 4s1 5g*1,7.83462E+07,855.1998400000011
2p,7,1,1s2 2s2 2p*2 2p3 3s2 3p*2 3p4 3d*4 3d6 4s1 5g1,3p,5,3,1s2 2s2 2p*2 2p4 3s2 3p*1 3p4 3d*4 3d6 4s1 5g*1,1.21673E+08,853.0757999999987
2p,7,1,1s2 2s2 2p*2 2p3 3s2 3p*2 3p4 3d*4 3d6 4s1 5g1,3p,7,0,1s2 2s2 2p*2 2p4 3s2 3p*2 3p3 3d*4 3d6 4s1 5g1,7.62460E+08,855.7666699999972
2p,7,1,1s2 2s2 2p*2 2p3 3s2 3p*2 3p4 3d*4 3d6 4s1 5g1,3p,7,1,1s2 2s2 2p*2 2p4 3s2 3p*2 3p3 3d*4 3d6 4s1 5g1,1.16752E+09,855.7665100000013
2p,7,1,1s2 2s2 2p*2 2p3 3s2 3p*2 3p4 3d*4 3d6 4s1 5g1,3p,7,2,1s2 2s2 2p*2 2p4 3s2 3p*1 3p4 3d*4 3d6 4s1 5g1,2.04235E+07,855.5218800000002
2p,7,1,1s2 2s2 2p*2 2p3 3s2 3p*2 3p4 3d*4 3d6 4s1 5g1,3p,7,3,1s2 2s2 2p*2 2p4 3s2 3p*1 3p4 3d*4 3d6 4s1 5g1,1.50297E+07,855.5216700000019
2p,7,1,1s2 2s2 2p*2 2p3 3s2 3p*2 3p4 3d*4 3d6 4s1 5g1,3p,7,4,1s2 2s2 2p*2 2p4 3s2 3p*1 3p4 3d*4 3d6 4s1 5g*1,2.04237E+08,853.218670000002
2p,7,1,1s2 2s2 2p*2 2p3 3s2 3p*2 3p4 3d*4 3d6 4s1 5g1,3p,7,5,1s2 2s2 2p*2 2p4 3s2 3p*1 3p4 3d*4 3d6 4s1 5g1,3.28441E+07,853.1089199999988
2p,7,1,1s2 2s2 2p*2 2p3 3s2 3p*2 3p4 3d*4 3d6 4s1 5g1,3p,7,6,1s2 2s2 2p*2 2p4 3s2 3p*1 3p4 3d*4 3d6 4s1 5g1,2.17617E+07,853.1088600000003
2p,7,1,1s2 2s2 2p*2 2p3 3s2 3p*2 3p4 3d*4 3d6 4s1 5g1,3p,9,0,1s2 2s2 2p*2 2p4 3s2 3p*2 3p3 3d*4 3d6 4s1 5g1,9.77063E+08,855.7665100000013
