Transition register 	 Shell IS 	 IS Configuration 	 IS 2JJ 	 IS eigenvalue 	 IS higher configuration 	 IS percentage 	 Shell FS 	FS Configuration 	 FS 2JJ 	 FS eigenvalue 	 FS higher configuration 	 FS percentage 	 transition energy [eV] 	 intensity 	 intensity [eV] 	 width [eV] 
4861 	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (5d)1  	 5 	 1 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5d)1   	 3 	 7 	   	  	 7.51221648711E+01 	 6.18159e-09 	 4.64374e-07 	 2.503
4862 	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (5d)1  	 5 	 1 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5d)1   	 1 	 4 	   	  	 7.54654078140E+01 	 7.40636e-18 	 5.58924e-16 	 2.50361
4863 	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (5d)1  	 5 	 1 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5d)1   	 5 	 6 	   	  	 7.54659565535E+01 	 9.45536e-09 	 7.13558e-07 	 2.503
4864 	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (5d)1  	 5 	 1 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5d)1   	 3 	 6 	   	  	 7.54672990413E+01 	 9.44515e-09 	 7.128e-07 	 2.503
4865 	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (5d)1  	 5 	 1 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5d)1   	 5 	 5 	   	  	 7.54801991872E+01 	 3.0977e-12 	 2.33815e-10 	 2.503
4866 	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (5d)1  	 5 	 1 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5d)1   	 3 	 5 	   	  	 7.54806673749E+01 	 4.91467e-10 	 3.70963e-08 	 2.503
4867 	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (5d)1  	 5 	 1 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5d)1   	 9 	 3 	   	  	 7.55874433844E+01 	 1.48206e-16 	 1.12025e-14 	 2.503
4868 	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (5d)1  	 5 	 1 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5d)1   	 1 	 3 	   	  	 7.55921604750E+01 	 3.80524e-17 	 2.87646e-15 	 2.50387
4869 	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (5d)1  	 5 	 1 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5d)1   	 7 	 5 	   	  	 7.55960084982E+01 	 7.38821e-08 	 5.58519e-06 	 2.503
4870 	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (5d)1  	 5 	 1 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5d)1   	 7 	 4 	   	  	 7.55969693844E+01 	 8.2114e-08 	 6.20757e-06 	 2.503
4871 	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (5d)1  	 5 	 1 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5d)1   	 5 	 4 	   	  	 7.55977272822E+01 	 1.17808e-07 	 8.90602e-06 	 2.503
4872 	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (5d)1  	 5 	 1 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5d)1   	 3 	 4 	   	  	 7.55999816576E+01 	 6.44077e-09 	 4.86922e-07 	 2.503
4873 	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (5d)1  	 5 	 1 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5d)1   	 5 	 3 	   	  	 7.56003656028E+01 	 1.63545e-10 	 1.23641e-08 	 2.503
4874 	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (5d)1  	 5 	 1 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5d)1   	 3 	 3 	   	  	 7.56036247522E+01 	 8.14069e-08 	 6.15466e-06 	 2.503
4875 	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (5d)1  	 5 	 1 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5d)1   	 7 	 3 	   	  	 7.56036490208E+01 	 4.79963e-09 	 3.6287e-07 	 2.503
4876 	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (5d)1  	 5 	 1 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5d)1   	 1 	 2 	   	  	 7.56052482138E+01 	 2.21656e-16 	 1.67584e-14 	 2.503
4877 	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (5d)1  	 5 	 1 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5d)1   	 7 	 2 	   	  	 7.57093482789E+01 	 3.36982e-08 	 2.55127e-06 	 2.503
4878 	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (5d)1  	 5 	 1 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5d)1   	 5 	 2 	   	  	 7.57095681717E+01 	 4.39321e-08 	 3.32608e-06 	 2.503
4879 	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (5d)1  	 5 	 1 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5d)1   	 1 	 1 	   	  	 7.57100734183E+01 	 1.99903e-16 	 1.51347e-14 	 2.503
4880 	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (5d)1  	 5 	 1 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5d)1   	 9 	 2 	   	  	 7.57142907461E+01 	 1.55334e-17 	 1.1761e-15 	 2.503
4881 	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (5d)1  	 5 	 1 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5d)1   	 3 	 2 	   	  	 7.57143154015E+01 	 3.13409e-08 	 2.37295e-06 	 2.503
4882 	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (5d)1  	 5 	 1 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5d)1   	 9 	 1 	   	  	 7.57240988873E+01 	 3.15057e-15 	 2.38574e-13 	 2.503
4883 	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (5d)1  	 5 	 1 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5d)1   	 7 	 1 	   	  	 7.57248467929E+01 	 1.42616e-06 	 0.000107996 	 2.503
4884 	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (5d)1  	 5 	 1 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5d)1   	 5 	 1 	   	  	 7.57289548527E+01 	 4.48345e-07 	 3.39527e-05 	 2.503
4885 	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (5d)1  	 5 	 1 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5d)1   	 11 	 1 	   	  	 7.57312687274E+01 	 9.47198e-18 	 7.17325e-16 	 2.503
4886 	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (5d)1  	 5 	 1 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5d)1   	 3 	 1 	   	  	 7.57365130559E+01 	 4.07343e-08 	 3.08507e-06 	 2.503
4887 	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (5d)1  	 5 	 1 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5d)1   	 1 	 6 	   	  	 7.57723168335E+01 	 1.46127e-20 	 1.10724e-18 	 2.503
4888 	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (5d)1  	 5 	 1 	  	  	 4s 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (5d)1        	 5 	 1 	   	  	 7.64447872018E+01 	 9.42057e-12 	 7.20153e-10 	 2.503
4889 	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (5d)1  	 5 	 1 	  	  	 4s 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (5d)1        	 3 	 1 	   	  	 7.64451134294E+01 	 2.30714e-14 	 1.7637e-12 	 2.503
4890 	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (5d)1  	 5 	 1 	  	  	 5d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1        	 1 	 1 	   	  	 8.21624903712E+01 	 1.23408e-18 	 1.01395e-16 	 2.503
4891 	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (5d)1  	 9 	 1 	  	  	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (5d)1  	 3 	 1 	   	  	 4.55257731695E-04 	 4.0473e-53 	 1.84256e-56 	 4.92913
4892 	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (5d)1  	 9 	 1 	  	  	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (5d)1  	 1 	 1 	   	  	 3.43703538637E-03 	 6.07828e-50 	 2.08913e-52 	 4.82246
4893 	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (5d)1  	 9 	 1 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5d)1   	 5 	 8 	   	  	 7.51035900818E+01 	 6.04397e-17 	 4.53924e-15 	 2.61858
4894 	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (5d)1  	 9 	 1 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5d)1   	 3 	 8 	   	  	 7.51076056351E+01 	 9.37177e-19 	 7.03891e-17 	 2.61858
4895 	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (5d)1  	 9 	 1 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5d)1   	 7 	 7 	   	  	 7.51087558944E+01 	 6.46649e-09 	 4.8569e-07 	 2.61859
4896 	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (5d)1  	 9 	 1 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5d)1   	 5 	 7 	   	  	 7.51134440197E+01 	 5.98708e-17 	 4.4971e-15 	 2.61858
4897 	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (5d)1  	 9 	 1 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5d)1   	 7 	 6 	   	  	 7.51136107549E+01 	 8.90579e-15 	 6.68946e-13 	 2.61868
4898 	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (5d)1  	 9 	 1 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5d)1   	 1 	 5 	   	  	 7.51142821858E+01 	 2.91236e-26 	 2.1876e-24 	 2.61877
4899 	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (5d)1  	 9 	 1 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5d)1   	 9 	 4 	   	  	 7.51189623485E+01 	 2.98188e-08 	 2.23996e-06 	 2.61869
4900 	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (5d)1  	 9 	 1 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5d)1   	 3 	 7 	   	  	 7.51191723610E+01 	 5.16523e-19 	 3.88008e-17 	 2.61858
4901 	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (5d)1  	 9 	 1 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5d)1   	 1 	 4 	   	  	 7.54624153040E+01 	 8.27862e-28 	 6.24725e-26 	 2.61919
4902 	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (5d)1  	 9 	 1 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5d)1   	 5 	 6 	   	  	 7.54629640435E+01 	 5.38999e-17 	 4.06745e-15 	 2.61858
4903 	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (5d)1  	 9 	 1 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5d)1   	 3 	 6 	   	  	 7.54643065312E+01 	 4.10291e-18 	 3.09623e-16 	 2.61858
4904 	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (5d)1  	 9 	 1 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5d)1   	 5 	 5 	   	  	 7.54772066771E+01 	 3.09236e-17 	 2.33403e-15 	 2.61858
4905 	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (5d)1  	 9 	 1 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5d)1   	 3 	 5 	   	  	 7.54776748648E+01 	 1.03391e-16 	 7.80371e-15 	 2.61858
4906 	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (5d)1  	 9 	 1 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5d)1   	 9 	 3 	   	  	 7.55844508743E+01 	 3.91029e-07 	 2.95557e-05 	 2.61858
4907 	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (5d)1  	 9 	 1 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5d)1   	 1 	 3 	   	  	 7.55891679649E+01 	 1.36149e-25 	 1.02914e-23 	 2.61945
4908 	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (5d)1  	 9 	 1 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5d)1   	 7 	 5 	   	  	 7.55930159881E+01 	 9.16502e-08 	 6.92812e-06 	 2.61858
4909 	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (5d)1  	 9 	 1 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5d)1   	 7 	 4 	   	  	 7.55939768743E+01 	 7.21565e-08 	 5.4546e-06 	 2.61858
4910 	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (5d)1  	 9 	 1 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5d)1   	 5 	 4 	   	  	 7.55947347722E+01 	 3.61362e-17 	 2.73171e-15 	 2.61858
4911 	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (5d)1  	 9 	 1 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5d)1   	 3 	 4 	   	  	 7.55969891476E+01 	 6.70026e-18 	 5.06519e-16 	 2.61858
4912 	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (5d)1  	 9 	 1 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5d)1   	 5 	 3 	   	  	 7.55973730927E+01 	 2.68128e-16 	 2.02698e-14 	 2.61858
4913 	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (5d)1  	 9 	 1 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5d)1   	 3 	 3 	   	  	 7.56006322421E+01 	 2.56651e-17 	 1.9403e-15 	 2.61858
4914 	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (5d)1  	 9 	 1 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5d)1   	 7 	 3 	   	  	 7.56006565107E+01 	 2.01606e-08 	 1.52415e-06 	 2.61858
4915 	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (5d)1  	 9 	 1 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5d)1   	 1 	 2 	   	  	 7.56022557037E+01 	 1.26017e-25 	 9.52717e-24 	 2.61858
4916 	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (5d)1  	 9 	 1 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5d)1   	 7 	 2 	   	  	 7.57063557688E+01 	 2.30869e-08 	 1.74783e-06 	 2.61858
4917 	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (5d)1  	 9 	 1 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5d)1   	 5 	 2 	   	  	 7.57065756616E+01 	 1.1407e-16 	 8.63585e-15 	 2.61858
4918 	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (5d)1  	 9 	 1 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5d)1   	 1 	 1 	   	  	 7.57070809082E+01 	 9.88677e-27 	 7.48498e-25 	 2.61858
4919 	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (5d)1  	 9 	 1 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5d)1   	 9 	 2 	   	  	 7.57112982361E+01 	 2.65335e-07 	 2.00889e-05 	 2.61858
4920 	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (5d)1  	 9 	 1 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5d)1   	 3 	 2 	   	  	 7.57113228915E+01 	 2.07469e-18 	 1.57078e-16 	 2.61858
4921 	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (5d)1  	 9 	 1 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5d)1   	 9 	 1 	   	  	 7.57211063772E+01 	 1.65258e-07 	 1.25135e-05 	 2.61858
4922 	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (5d)1  	 9 	 1 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5d)1   	 7 	 1 	   	  	 7.57218542828E+01 	 1.683e-08 	 1.2744e-06 	 2.61858
4923 	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (5d)1  	 9 	 1 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5d)1   	 5 	 1 	   	  	 7.57259623426E+01 	 4.43249e-17 	 3.35655e-15 	 2.61858
4924 	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (5d)1  	 9 	 1 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5d)1   	 11 	 1 	   	  	 7.57282762173E+01 	 2.70721e-06 	 0.000205012 	 2.61858
4925 	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (5d)1  	 9 	 1 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5d)1   	 3 	 1 	   	  	 7.57335205458E+01 	 6.42455e-19 	 4.86554e-17 	 2.61858
4926 	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (5d)1  	 9 	 1 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5d)1   	 1 	 6 	   	  	 7.57693243235E+01 	 6.60032e-30 	 5.00102e-28 	 2.61858
4927 	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (5d)1  	 9 	 1 	  	  	 4s 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (5d)1        	 5 	 1 	   	  	 7.64417946918E+01 	 5.85627e-16 	 4.47664e-14 	 2.61858
4928 	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (5d)1  	 9 	 1 	  	  	 4s 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (5d)1        	 3 	 1 	   	  	 0 	 0 	 0 	 2.61858
4929 	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (5d)1  	 9 	 1 	  	  	 5d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1        	 1 	 1 	   	  	 8.21594978611E+01 	 1.22708e-26 	 1.00816e-24 	 2.61858
4930 	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (5d)1  	 3 	 1 	  	  	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (5d)1  	 1 	 1 	   	  	 2.98177765467E-03 	 2.95961e-24 	 8.8249e-27 	 4.51443
4931 	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (5d)1  	 3 	 1 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5d)1   	 5 	 8 	   	  	 7.51031348241E+01 	 1.97895e-10 	 1.48625e-08 	 2.31055
4932 	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (5d)1  	 3 	 1 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5d)1   	 3 	 8 	   	  	 7.51071503773E+01 	 1.40511e-09 	 1.05534e-07 	 2.31055
4933 	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (5d)1  	 3 	 1 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5d)1   	 7 	 7 	   	  	 7.51083006367E+01 	 5.10293e-17 	 3.83272e-15 	 2.31056
4934 	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (5d)1  	 3 	 1 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5d)1   	 5 	 7 	   	  	 7.51129887619E+01 	 7.5945e-09 	 5.70446e-07 	 2.31055
4935 	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (5d)1  	 3 	 1 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5d)1   	 7 	 6 	   	  	 7.51131554972E+01 	 4.28856e-17 	 3.22127e-15 	 2.31065
4936 	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (5d)1  	 3 	 1 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5d)1   	 1 	 5 	   	  	 7.51138269281E+01 	 7.93736e-10 	 5.96205e-08 	 2.31074
4937 	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (5d)1  	 3 	 1 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5d)1   	 9 	 4 	   	  	 7.51185070908E+01 	 4.94189e-19 	 3.71227e-17 	 2.31066
4938 	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (5d)1  	 3 	 1 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5d)1   	 3 	 7 	   	  	 7.51187171033E+01 	 3.10796e-09 	 2.33466e-07 	 2.31055
4939 	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (5d)1  	 3 	 1 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5d)1   	 1 	 4 	   	  	 7.54619600462E+01 	 4.47173e-09 	 3.37446e-07 	 2.31116
