Initial Config Label,Initial Config 2jj,Initial Config eig,Final Config Label,Final Config 2jj,Final Config eig,Energy (eV),Intensity (a.u.),Energy width (eV)
 2p ,7,7, 3p ,5,6,873.22,1.74519e-09,18.9744
 2p ,7,7, 3p ,9,4,873.22,1.20557e-11,20.4582
 2p ,7,7, 3p ,9,3,873.511,1.16852e-13,17.4736
 2p ,7,7, 3p ,3,3,873.511,1.29274e-14,10.6113
 2p ,7,7, 3p ,7,5,873.531,3.66478e-08,20.7565
 2p ,7,7, 3p ,5,5,873.669,2.19864e-13,18.6346
 2p ,7,7, 3p ,7,4,875.632,2.07055e-09,18.6358
 2p ,7,7, 3p ,7,3,875.633,4.18157e-10,20.455
 2p ,7,7, 3p ,7,2,875.877,1.59797e-09,21.3126
 2p ,7,7, 3p ,5,2,875.877,1.63711e-09,19.2439
 2p ,7,7, 3p ,9,2,875.877,5.8205e-11,21.169
 2p ,7,7, 3p ,7,1,875.877,2.93825e-10,21.5637
 2p ,7,7, 3p ,3,2,875.878,1.08019e-09,11.2742
 2p ,7,7, 3p ,5,1,875.878,3.49196e-12,19.8284
 2p ,7,7, 3p ,11,1,875.878,1.63837e-09,18.522
 2p ,7,7, 3p ,3,1,875.878,1.22951e-10,11.3963
 2p ,7,7, 3p ,1,1,875.878,1.2351099999999998e-20,6.03143
 2p ,7,7, 3p ,5,3,875.939,4.80356e-11,18.3413
 2p ,7,7, 3p ,9,1,876.184,3.41098e-15,23.5159
 2p ,7,7, 3d ,7,8,950.999,1.52435e-05,2.79726
 2p ,7,7, 3d ,9,7,950.999,5.5881e-06,2.79725
 2p ,7,7, 3d ,5,8,950.999,3.61849e-06,2.79738
 2p ,7,7, 3d ,7,7,950.999,1.71279e-06,2.79738
 2p ,7,7, 3d ,3,7,951.0,3.6008e-13,2.79725
 2p ,7,7, 3d ,5,7,951.0,1.68768e-06,2.79725
 2p ,7,7, 3d ,9,6,951.0,3.13904e-05,2.79731
 2p ,7,7, 3d ,3,6,951.001,3.18042e-13,2.79726
 2p ,7,7, 3d ,1,4,951.001,3.40278e-13,2.79727
 2p ,7,7, 3d ,11,4,951.292,6.81927e-18,2.79737
 2p ,7,7, 3d ,7,6,951.356,8.31376e-08,2.79725
 2p ,7,7, 3d ,5,6,951.356,4.50126e-06,2.79725
 2p ,7,7, 3d ,9,5,951.357,3.82878e-06,2.79725
 2p ,7,7, 3d ,7,5,951.357,6.67719e-06,2.79725
 2p ,7,7, 3d ,3,5,951.357,3.1263e-13,2.79727
 2p ,7,7, 3d ,5,5,951.357,2.66852e-06,2.79725
 2p ,7,7, 3d ,11,3,951.473,2.64209e-12,2.79725
 2p ,7,7, 3d ,9,4,951.485,2.26264e-06,2.79725
 2p ,7,7, 3d ,7,4,951.485,5.46996e-06,2.79725
 2p ,7,7, 3d ,7,3,951.485,3.40283e-06,2.79726
 2p ,7,7, 3d ,5,4,951.485,1.62365e-06,2.79726
 2p ,7,7, 3d ,3,4,951.486,1.36434e-12,2.79728
 2p ,7,7, 3d ,5,3,951.486,1.20324e-06,2.79725
 2p ,7,7, 3d ,9,3,951.486,1.72187e-05,2.79725
 2p ,7,7, 3d ,1,3,951.486,6.37584e-13,2.79726
 2p ,7,7, 3d ,3,3,951.486,9.14858e-13,2.79726
 2p ,7,7, 3d ,7,2,951.604,1.62837e-11,2.79725
 2p ,7,7, 3d ,9,2,951.604,3.11436e-10,2.79725
 2p ,7,7, 3d ,9,1,951.604,7.37656e-11,2.79725
 2p ,7,7, 3d ,11,2,951.604,1.98327e-12,2.79725
 2p ,7,7, 3d ,5,2,951.604,5.26696e-11,2.79725
 2p ,7,7, 3d ,7,1,951.605,2.26663e-11,2.79725
 2p ,7,7, 3d ,3,2,951.605,1.14706e-12,2.79727
 2p ,7,7, 3d ,11,1,951.605,1.16286e-11,2.79725
 2p ,7,7, 3d ,5,1,951.605,2.59782e-11,2.79725
 2p ,7,7, 3d ,13,1,951.605,1.78425e-12,2.79725
 2p ,7,7, 3d ,1,2,951.606,4.37701e-13,2.79731
 2p ,7,7, 3d ,3,1,951.606,9.6789e-14,2.79725
 2p ,7,7, 3d ,1,1,951.606,2.70654e-14,2.79726
 2p ,7,7, 4s ,7,1,952.342,5.93122e-08,2.79725
 2p ,7,7, 4s ,5,1,952.342,7.81529e-08,2.79725
 2p ,7,7, 5f ,1,1,958.358,1.9003000000000002e-19,2.79725
 2p ,9,4, 2p ,7,6,8.44633e-07,3.7239299999999996e-35,6.95103
 2p ,9,4, 2p ,5,6,1.41932e-06,2.5064299999999997e-45,4.90519
 2p ,9,4, 2p ,3,4,1.85047e-06,7.861450000000001e-70,4.19593
 2p ,9,4, 2p ,7,5,0.347198,3.3180600000000005e-24,7.70584
 2p ,9,4, 2p ,5,5,0.3472,1.77297e-25,4.86982
 2p ,9,4, 2p ,9,3,20.0083,8.77279e-14,5.65571
 2p ,9,4, 2p ,7,4,20.0258,3.59065e-14,4.94902
 2p ,9,4, 2p ,5,4,20.0258,6.30009e-18,4.88531
 2p ,9,4, 2p ,7,3,20.0261,2.01443e-14,4.96006
 2p ,9,4, 2p ,5,3,20.0261,2.27373e-17,6.37501
 2p ,9,4, 2p ,7,2,20.1085,1.90332e-14,5.69326
 2p ,9,4, 2p ,5,2,20.1085,4.80752e-18,7.16115
 2p ,9,4, 2p ,9,2,20.1085,6.14365e-14,4.9144
 2p ,9,4, 2p ,3,2,20.1085,1.508e-28,5.01219
 2p ,9,4, 2p ,9,1,20.1088,1.06985e-13,5.64705
 2p ,9,4, 2p ,7,1,20.1088,1.47463e-14,5.69823
 2p ,9,4, 2p ,5,1,20.1088,2.03765e-18,5.71046
 2p ,9,4, 2p ,3,1,20.1089,1.5161700000000002e-26,5.00362
 2p ,9,4, 2p ,11,1,20.1089,5.18655e-13,4.17886
 2p ,9,4, 2p ,1,1,20.1089,1.3463399999999999e-27,5.08042
 2p ,9,4, 2p ,3,3,20.332,8.1783899999999995e-25,4.16846
 2p ,9,4, 3s ,5,2,827.033,1.1297e-17,26.9118
 2p ,9,4, 3s ,7,2,827.033,7.08179e-07,37.8431
 2p ,9,4, 3s ,9,1,827.033,2.58675e-06,36.232
 2p ,9,4, 3s ,7,1,827.033,9.38515e-07,35.4586
 2p ,9,4, 3s ,5,1,827.033,3.5221700000000004e-18,27.1016
 2p ,9,4, 3s ,3,1,0.0,0.0,12.8099
 2p ,9,4, 3s ,7,3,827.152,4.60648e-13,32.9473
 2p ,9,4, 3s ,5,3,827.152,1.02045e-25,24.166
 2p ,9,4, 3p ,3,4,873.177,5.24111e-09,11.2946
 2p ,9,4, 3p ,5,7,873.219,8.58348e-10,17.306
 2p ,9,4, 3p ,7,7,873.219,3.62377e-10,19.0705
 2p ,9,4, 3p ,5,4,873.22,2.22661e-08,16.1495
 2p ,9,4, 3p ,7,6,873.22,1.86528e-08,21.5657
 2p ,9,4, 3p ,5,6,873.22,2.84006e-08,19.6193
 2p ,9,4, 3p ,9,4,873.22,7.82708e-09,21.1031
 2p ,9,4, 3p ,9,3,873.51,5.39331e-08,18.1185
 2p ,9,4, 3p ,3,3,873.51,4.98123e-09,11.2562
 2p ,9,4, 3p ,7,5,873.531,7.66191e-09,21.4013
 2p ,9,4, 3p ,5,5,873.669,3.33177e-16,19.2794
 2p ,9,4, 3p ,7,4,875.632,2.66515e-09,19.2806
 2p ,9,4, 3p ,7,3,875.633,4.26163e-10,21.0999
 2p ,9,4, 3p ,7,2,875.877,8.56008e-10,21.9575
 2p ,9,4, 3p ,5,2,875.877,2.82377e-10,19.8888
 2p ,9,4, 3p ,9,2,875.877,2.94606e-09,21.8138
 2p ,9,4, 3p ,7,1,875.877,1.00209e-09,22.2085
 2p ,9,4, 3p ,3,2,875.877,3.32237e-16,11.919
 2p ,9,4, 3p ,5,1,875.877,4.25154e-10,20.4733
 2p ,9,4, 3p ,11,1,875.878,2.92036e-09,19.1668
 2p ,9,4, 3p ,3,1,875.878,1.59494e-16,12.0412
 2p ,9,4, 3p ,1,1,875.878,1.78745e-21,6.67631
 2p ,9,4, 3p ,5,3,875.939,7.90447e-12,18.9861
 2p ,9,4, 3p ,9,1,876.184,5.89037e-16,24.1608
 2p ,9,4, 3d ,7,8,950.998,7.31218e-07,3.44214
 2p ,9,4, 3d ,9,7,950.998,1.34813e-05,3.44213
 2p ,9,4, 3d ,5,8,950.999,2.38731e-13,3.44226
 2p ,9,4, 3d ,7,7,950.999,2.06914e-06,3.44226
 2p ,9,4, 3d ,3,7,950.999,1.83888e-13,3.44213
 2p ,9,4, 3d ,5,7,950.999,9.00436e-13,3.44213
 2p ,9,4, 3d ,9,6,951.0,5.43256e-07,3.44219
 2p ,9,4, 3d ,3,6,951.0,7.27057e-13,3.44214
 2p ,9,4, 3d ,1,4,951.0,1.43961e-31,3.44215
 2p ,9,4, 3d ,11,4,951.292,1.46172e-10,3.44225
 2p ,9,4, 3d ,7,6,951.356,6.43537e-06,3.44213
 2p ,9,4, 3d ,5,6,951.356,1.01571e-14,3.44213
 2p ,9,4, 3d ,9,5,951.356,1.10909e-05,3.44213
 2p ,9,4, 3d ,7,5,951.357,5.70487e-07,3.44213
 2p ,9,4, 3d ,3,5,951.357,3.57131e-23,3.44215
 2p ,9,4, 3d ,5,5,951.357,6.1594e-13,3.44213
 2p ,9,4, 3d ,11,3,951.473,2.19648e-05,3.44213
 2p ,9,4, 3d ,9,4,951.485,6.88619e-06,3.44213
 2p ,9,4, 3d ,7,4,951.485,5.42523e-08,3.44213
 2p ,9,4, 3d ,7,3,951.485,1.44417e-06,3.44214
 2p ,9,4, 3d ,5,4,951.485,3.49309e-13,3.44214
 2p ,9,4, 3d ,3,4,951.485,2.44603e-13,3.44216
 2p ,9,4, 3d ,5,3,951.485,2.38005e-12,3.44213
 2p ,9,4, 3d ,9,3,951.485,4.63974e-07,3.44213
 2p ,9,4, 3d ,1,3,951.486,2.8409499999999997e-31,3.44214
 2p ,9,4, 3d ,3,3,951.486,1.46231e-12,3.44214
 2p ,9,4, 3d ,7,2,951.604,7.55118e-12,3.44213
 2p ,9,4, 3d ,9,2,951.604,6.36281e-12,3.44213
 2p ,9,4, 3d ,9,1,951.604,1.66791e-11,3.44213
 2p ,9,4, 3d ,11,2,951.604,4.16425e-10,3.44213
 2p ,9,4, 3d ,5,2,951.604,3.45924e-13,3.44213
 2p ,9,4, 3d ,7,1,951.604,3.67703e-11,3.44213
 2p ,9,4, 3d ,3,2,951.605,1.01861e-13,3.44215
 2p ,9,4, 3d ,11,1,951.605,6.3846e-11,3.44213
 2p ,9,4, 3d ,5,1,951.605,4.23665e-13,3.44213
 2p ,9,4, 3d ,13,1,951.605,1.68278e-11,3.44213
 2p ,9,4, 3d ,1,2,951.605,1.09273e-23,3.44219
 2p ,9,4, 3d ,3,1,951.605,7.75254e-14,3.44213
 2p ,9,4, 3d ,1,1,951.606,3.1796400000000003e-24,3.44214
 2p ,9,4, 4s ,7,1,952.342,1.39623e-07,3.44213
 2p ,9,4, 4s ,5,1,952.342,1.97577e-26,3.44213
 2p ,9,4, 5f ,1,1,958.358,1.1072100000000001e-18,3.44213
 2p ,7,6, 2p ,5,6,5.74687e-07,1.5714099999999998e-35,4.97196
 2p ,7,6, 2p ,3,4,1.00583e-06,6.7504e-46,4.2627
 2p ,7,6, 2p ,7,5,0.347199,2.05334e-23,7.77261
 2p ,7,6, 2p ,5,5,0.347201,2.7882800000000002e-24,4.93659
 2p ,7,6, 2p ,9,3,20.0083,3.19285e-14,5.72248
 2p ,7,6, 2p ,7,4,20.0258,2.03314e-14,5.01579
 2p ,7,6, 2p ,5,4,20.0258,3.59349e-14,4.95208
 2p ,7,6, 2p ,7,3,20.0261,1.30648e-14,5.02683
 2p ,7,6, 2p ,5,3,20.0261,1.23966e-14,6.44178
 2p ,7,6, 2p ,7,2,20.1085,1.24206e-14,5.76003
 2p ,7,6, 2p ,5,2,20.1085,2.14965e-14,7.22792
 2p ,7,6, 2p ,9,2,20.1085,1.22133e-14,4.98117
 2p ,7,6, 2p ,3,2,20.1086,5.32202e-18,5.07896
 2p ,7,6, 2p ,9,1,20.1088,3.18188e-13,5.71382
 2p ,7,6, 2p ,7,1,20.1088,1.62399e-13,5.765
 2p ,7,6, 2p ,5,1,20.1088,3.90968e-14,5.77723
 2p ,7,6, 2p ,3,1,20.1089,4.7236400000000005e-18,5.07039
 2p ,7,6, 2p ,11,1,20.1089,1.59418e-17,4.24563
 2p ,7,6, 2p ,1,1,20.1089,3.5967200000000003e-28,5.14719
 2p ,7,6, 2p ,3,3,20.332,1.44973e-18,4.23523
 2p ,7,6, 3s ,5,2,827.033,2.35081e-07,26.9786
 2p ,7,6, 3s ,7,2,827.033,3.18511e-07,37.9099
 2p ,7,6, 3s ,9,1,827.033,9.18321e-07,36.2988
 2p ,7,6, 3s ,7,1,827.033,6.62804e-07,35.5254
 2p ,7,6, 3s ,5,1,827.033,1.18761e-06,27.1684
 2p ,7,6, 3s ,3,1,827.033,4.4533e-18,12.8767
 2p ,7,6, 3s ,7,3,827.152,2.54733e-13,33.0141
 2p ,7,6, 3s ,5,3,827.152,2.14749e-13,24.2328
 2p ,7,6, 3p ,3,4,873.177,1.94209e-09,11.3614
 2p ,7,6, 3p ,5,7,873.219,5.97704e-10,17.3728
 2p ,7,6, 3p ,7,7,873.219,5.45212e-10,19.1373
 2p ,7,6, 3p ,5,4,873.22,1.59611e-08,16.2163
 2p ,7,6, 3p ,7,6,873.22,2.74391e-08,21.6325
 2p ,7,6, 3p ,5,6,873.22,2.04265e-08,19.6861
 2p ,7,6, 3p ,9,4,873.22,1.86797e-08,21.1699
 2p ,7,6, 3p ,9,3,873.51,1.7758e-08,18.1853
 2p ,7,6, 3p ,3,3,873.51,1.84478e-09,11.323
 2p ,7,6, 3p ,7,5,873.531,1.10664e-08,21.4681
 2p ,7,6, 3p ,5,5,873.669,1.83954e-15,19.3462
 2p ,7,6, 3p ,7,4,875.632,7.45569e-10,19.3474
 2p ,7,6, 3p ,7,3,875.633,1.39495e-09,21.1667
 2p ,7,6, 3p ,7,2,875.877,1.81701e-10,22.0243
 2p ,7,6, 3p ,5,2,875.877,6.52334e-13,19.9556
 2p ,7,6, 3p ,9,2,875.877,6.69228e-11,21.8806
 2p ,7,6, 3p ,7,1,875.877,1.04893e-09,22.2753
 2p ,7,6, 3p ,3,2,875.877,1.4073e-10,11.9858
 2p ,7,6, 3p ,5,1,875.877,1.30494e-09,20.5401
 2p ,7,6, 3p ,11,1,875.878,1.75422e-09,19.2336
 2p ,7,6, 3p ,3,1,875.878,9.90353e-10,12.1079
 2p ,7,6, 3p ,1,1,875.878,5.19543e-21,6.74308
 2p ,7,6, 3p ,5,3,875.939,2.64628e-11,19.0529
 2p ,7,6, 3p ,9,1,876.184,2.38143e-17,24.2276
 2p ,7,6, 3d ,7,8,950.998,2.63659e-08,3.50891
 2p ,7,6, 3d ,9,7,950.998,1.7692e-05,3.5089
 2p ,7,6, 3d ,5,8,950.999,3.69553e-08,3.50903
 2p ,7,6, 3d ,7,7,950.999,1.45473e-05,3.50903
 2p ,7,6, 3d ,3,7,950.999,4.08346e-13,3.5089
 2p ,7,6, 3d ,5,7,950.999,4.99294e-06,3.5089
 2p ,7,6, 3d ,9,6,951.0,9.8468e-06,3.50896
 2p ,7,6, 3d ,3,6,951.0,4.17134e-14,3.50891
 2p ,7,6, 3d ,1,4,951.0,2.05817e-13,3.50892
 2p ,7,6, 3d ,11,4,951.292,2.1578e-18,3.50902
 2p ,7,6, 3d ,7,6,951.356,1.08696e-06,3.5089
 2p ,7,6, 3d ,5,6,951.356,1.47711e-06,3.5089
 2p ,7,6, 3d ,9,5,951.356,3.88503e-06,3.5089
 2p ,7,6, 3d ,7,5,951.357,3.0937e-06,3.5089
 2p ,7,6, 3d ,3,5,951.357,1.89085e-13,3.50892
 2p ,7,6, 3d ,5,5,951.357,4.55014e-06,3.5089
 2p ,7,6, 3d ,11,3,951.473,2.74459e-12,3.5089
 2p ,7,6, 3d ,9,4,951.485,1.01406e-05,3.5089
 2p ,7,6, 3d ,7,4,951.485,1.06855e-06,3.5089
 2p ,7,6, 3d ,7,3,951.485,6.64039e-06,3.50891
 2p ,7,6, 3d ,5,4,951.485,1.66056e-09,3.50891
 2p ,7,6, 3d ,3,4,951.485,7.70829e-13,3.50893
 2p ,7,6, 3d ,5,3,951.485,2.70322e-06,3.5089
 2p ,7,6, 3d ,9,3,951.485,4.47427e-06,3.5089
 2p ,7,6, 3d ,1,3,951.486,3.85633e-13,3.50891
 2p ,7,6, 3d ,3,3,951.486,1.03532e-12,3.50891
 2p ,7,6, 3d ,7,2,951.604,1.41066e-11,3.5089
 2p ,7,6, 3d ,9,2,951.604,1.65966e-10,3.5089
 2p ,7,6, 3d ,9,1,951.604,5.39586e-11,3.5089
 2p ,7,6, 3d ,11,2,951.604,4.92459e-12,3.5089
 2p ,7,6, 3d ,5,2,951.604,6.52943e-12,3.5089
 2p ,7,6, 3d ,7,1,951.604,1.33502e-10,3.5089
 2p ,7,6, 3d ,3,2,951.605,2.82781e-13,3.50892
 2p ,7,6, 3d ,11,1,951.605,4.85939e-12,3.5089
 2p ,7,6, 3d ,5,1,951.605,1.07548e-10,3.5089
 2p ,7,6, 3d ,13,1,951.605,1.91045e-12,3.5089
 2p ,7,6, 3d ,1,2,951.605,2.7912e-13,3.50896
 2p ,7,6, 3d ,3,1,951.605,9.06404e-13,3.5089
 2p ,7,6, 3d ,1,1,951.606,1.88833e-13,3.50891
 2p ,7,6, 4s ,7,1,952.342,6.23131e-08,3.5089
 2p ,7,6, 4s ,5,1,952.342,4.72618e-08,3.5089
 2p ,7,6, 5f ,1,1,958.358,2.16495e-19,3.5089
 2p ,5,6, 2p ,3,4,4.31146e-07,1.33572e-35,2.21686
 2p ,5,6, 2p ,7,5,0.347199,9.90227e-24,5.72677
 2p ,5,6, 2p ,5,5,0.347201,1.0053900000000001e-23,2.89075
 2p ,5,6, 2p ,9,3,20.0083,3.42159e-17,3.67664
 2p ,5,6, 2p ,7,4,20.0258,9.22665e-14,2.96995
 2p ,5,6, 2p ,5,4,20.0258,1.9477e-15,2.90624
 2p ,5,6, 2p ,7,3,20.0261,1.24717e-14,2.98099
 2p ,5,6, 2p ,5,3,20.0261,2.47405e-14,4.39594
 2p ,5,6, 2p ,7,2,20.1085,6.18833e-14,3.71419
 2p ,5,6, 2p ,5,2,20.1085,2.46314e-16,5.18208
 2p ,5,6, 2p ,9,2,20.1085,9.34645e-18,2.93533
 2p ,5,6, 2p ,3,2,20.1086,3.55376e-14,3.03312
 2p ,5,6, 2p ,9,1,20.1088,4.20451e-17,3.66798
 2p ,5,6, 2p ,7,1,20.1088,3.89214e-13,3.71916
 2p ,5,6, 2p ,5,1,20.1088,3.76431e-13,3.73139
 2p ,5,6, 2p ,3,1,20.1089,1.54343e-13,3.02455
 2p ,5,6, 2p ,11,1,20.1089,1.38333e-26,2.19979
 2p ,5,6, 2p ,1,1,20.1089,1.42673e-17,3.10135
 2p ,5,6, 2p ,3,3,20.332,2.80978e-17,2.18939
 2p ,5,6, 3s ,5,2,827.033,7.57133e-07,24.9328
 2p ,5,6, 3s ,7,2,827.033,2.37351e-07,35.8641
 2p ,5,6, 3s ,9,1,827.033,8.23948e-18,34.253
 2p ,5,6, 3s ,7,1,827.033,2.84421e-06,33.4796
 2p ,5,6, 3s ,5,1,827.033,9.80559e-09,25.1226
 2p ,5,6, 3s ,3,1,827.033,2.12754e-06,10.8308
 2p ,5,6, 3s ,7,3,827.152,2.2237e-13,30.9683
 2p ,5,6, 3s ,5,3,827.152,5.63543e-13,22.187
 2p ,5,6, 3p ,3,4,873.177,3.21071e-08,9.31556
 2p ,5,6, 3p ,5,7,873.219,8.56931e-11,15.327
 2p ,5,6, 3p ,7,7,873.219,9.24877e-10,17.0915
 2p ,5,6, 3p ,5,4,873.22,1.53698e-09,14.1705
 2p ,5,6, 3p ,7,6,873.22,4.95533e-08,19.5867
 2p ,5,6, 3p ,5,6,873.22,1.87388e-09,17.6403
 2p ,5,6, 3p ,9,4,873.22,6.89825e-08,19.1241
 2p ,5,6, 3p ,9,3,873.51,1.37791e-08,16.1395
 2p ,5,6, 3p ,3,3,873.51,3.05823e-08,9.27714
 2p ,5,6, 3p ,7,5,873.531,2.00285e-08,19.4223
 2p ,5,6, 3p ,5,5,873.669,2.69957e-15,17.3004
 2p ,5,6, 3p ,7,4,875.632,1.8411e-10,17.3016
 2p ,5,6, 3p ,7,3,875.633,5.23035e-09,19.1209
 2p ,5,6, 3p ,7,2,875.877,2.99648e-10,19.9785
 2p ,5,6, 3p ,5,2,875.877,1.47532e-09,17.9098
 2p ,5,6, 3p ,9,2,875.877,1.10838e-09,19.8348
 2p ,5,6, 3p ,7,1,875.877,7.43047e-10,20.2295
 2p ,5,6, 3p ,3,2,875.877,1.77002e-09,9.93996
 2p ,5,6, 3p ,5,1,875.877,1.7711e-12,18.4943
 2p ,5,6, 3p ,11,1,875.878,3.73333e-19,17.1878
 2p ,5,6, 3p ,3,1,875.878,4.79542e-10,10.0621
 2p ,5,6, 3p ,1,1,875.878,1.69336e-09,4.69724
 2p ,5,6, 3p ,5,3,875.939,3.41507e-11,17.0071
 2p ,5,6, 3p ,9,1,876.184,7.0646e-17,22.1818
 2p ,5,6, 3d ,7,8,950.998,1.51755e-05,1.46307
 2p ,5,6, 3d ,9,7,950.998,1.83294e-13,1.46306
 2p ,5,6, 3d ,5,8,950.999,9.3021e-06,1.46319
 2p ,5,6, 3d ,7,7,950.999,2.24065e-05,1.46319
 2p ,5,6, 3d ,3,7,950.999,1.47658e-06,1.46306
 2p ,5,6, 3d ,5,7,950.999,2.21319e-05,1.46306
 2p ,5,6, 3d ,9,6,951.0,2.08276e-12,1.46312
 2p ,5,6, 3d ,3,6,951.0,1.43328e-05,1.46307
 2p ,5,6, 3d ,1,4,951.0,1.02499e-13,1.46308
 2p ,5,6, 3d ,11,4,951.292,3.0433300000000002e-18,1.46318
 2p ,5,6, 3d ,7,6,951.356,7.60985e-06,1.46306
 2p ,5,6, 3d ,5,6,951.356,1.49791e-06,1.46306
 2p ,5,6, 3d ,9,5,951.356,3.47921e-13,1.46306
 2p ,5,6, 3d ,7,5,951.357,5.48562e-06,1.46306
 2p ,5,6, 3d ,3,5,951.357,9.01869e-06,1.46308
 2p ,5,6, 3d ,5,5,951.357,1.79284e-06,1.46306
 2p ,5,6, 3d ,11,3,951.473,1.75294e-12,1.46306
 2p ,5,6, 3d ,9,4,951.485,2.29846e-12,1.46306
 2p ,5,6, 3d ,7,4,951.485,1.47298e-05,1.46306
 2p ,5,6, 3d ,7,3,951.485,5.19791e-06,1.46307
 2p ,5,6, 3d ,5,4,951.485,6.67371e-06,1.46307
 2p ,5,6, 3d ,3,4,951.485,1.23002e-06,1.46309
 2p ,5,6, 3d ,5,3,951.485,9.90686e-06,1.46306
 2p ,5,6, 3d ,9,3,951.485,6.55879e-12,1.46306
 2p ,5,6, 3d ,1,3,951.486,1.6393e-12,1.46307
 2p ,5,6, 3d ,3,3,951.486,7.16099e-06,1.46307
 2p ,5,6, 3d ,7,2,951.604,7.8377e-11,1.46306
 2p ,5,6, 3d ,9,2,951.604,1.57405e-12,1.46306
 2p ,5,6, 3d ,9,1,951.604,1.03621e-11,1.46306
 2p ,5,6, 3d ,11,2,951.604,1.86495e-12,1.46306
 2p ,5,6, 3d ,5,2,951.604,6.06781e-12,1.46306
 2p ,5,6, 3d ,7,1,951.604,9.78187e-11,1.46306
 2p ,5,6, 3d ,3,2,951.605,3.27295e-12,1.46308
 2p ,5,6, 3d ,11,1,951.605,3.97332e-12,1.46306
 2p ,5,6, 3d ,5,1,951.605,3.84719e-10,1.46306
 2p ,5,6, 3d ,13,1,951.605,3.2903700000000003e-23,1.46306
 2p ,5,6, 3d ,1,2,951.605,9.6068e-13,1.46312
 2p ,5,6, 3d ,3,1,951.605,2.10964e-10,1.46306
 2p ,5,6, 3d ,1,1,951.606,1.88092e-12,1.46307
 2p ,5,6, 4s ,7,1,952.342,4.67137e-08,1.46306
 2p ,5,6, 4s ,5,1,952.342,1.50384e-07,1.46306
 2p ,5,6, 5f ,1,1,958.358,4.7367e-15,1.46306
 2p ,3,4, 2p ,7,5,0.3472,1.5846000000000001e-24,5.01751
 2p ,3,4, 2p ,5,5,0.347202,8.67253e-24,2.18149
 2p ,3,4, 2p ,9,3,20.0083,1.93779e-22,2.96738
 2p ,3,4, 2p ,7,4,20.0258,2.62787e-17,2.26069
 2p ,3,4, 2p ,5,4,20.0258,1.562e-13,2.19698
 2p ,3,4, 2p ,7,3,20.0261,5.62549e-17,2.27173
 2p ,3,4, 2p ,5,3,20.0261,2.7325e-14,3.68668
 2p ,3,4, 2p ,7,2,20.1085,3.06904e-17,3.00493
 2p ,3,4, 2p ,5,2,20.1085,9.96274e-14,4.47282
 2p ,3,4, 2p ,9,2,20.1085,9.10536e-29,2.22607
 2p ,3,4, 2p ,3,2,20.1086,6.46631e-14,2.32386
 2p ,3,4, 2p ,9,1,20.1088,1.11928e-25,2.95872
 2p ,3,4, 2p ,7,1,20.1088,4.04438e-17,3.0099
 2p ,3,4, 2p ,5,1,20.1088,2.6934e-13,3.02213
 2p ,3,4, 2p ,3,1,20.1089,4.88125e-13,2.31529
 2p ,3,4, 2p ,11,1,20.1089,6.413069999999999e-27,1.49053
 2p ,3,4, 2p ,1,1,20.1089,3.9471e-13,2.39209
 2p ,3,4, 2p ,3,3,20.332,5.5133e-17,1.48012
 2p ,3,4, 3s ,5,2,827.033,1.28685e-06,24.2235
 2p ,3,4, 3s ,7,2,827.033,2.73726e-17,35.1548
 2p ,3,4, 3s ,9,1,0.0,0.0,33.5437
 2p ,3,4, 3s ,7,1,827.033,2.06374e-17,32.7703
 2p ,3,4, 3s ,5,1,827.033,4.12631e-06,24.4133
 2p ,3,4, 3s ,3,1,827.033,2.3195e-06,10.1216
 2p ,3,4, 3s ,7,3,827.152,3.1831600000000004e-24,30.259
 2p ,3,4, 3s ,5,3,827.152,8.22477e-13,21.4777
 2p ,3,4, 3p ,3,4,873.177,6.35222e-08,8.6063
 2p ,3,4, 3p ,5,7,873.219,1.71554e-10,14.6177
 2p ,3,4, 3p ,7,7,873.219,1.89144e-10,16.3822
 2p ,3,4, 3p ,5,4,873.22,4.7856e-09,13.4612
 2p ,3,4, 3p ,7,6,873.22,7.60189e-09,18.8774
 2p ,3,4, 3p ,5,6,873.22,6.17943e-09,16.931
 2p ,3,4, 3p ,9,4,873.22,1.46147e-07,18.4148
 2p ,3,4, 3p ,9,3,873.51,2.28653e-08,15.4302
 2p ,3,4, 3p ,3,3,873.51,6.05256e-08,8.56788
 2p ,3,4, 3p ,7,5,873.531,3.66393e-09,18.713
 2p ,3,4, 3p ,5,5,873.669,7.33806e-15,16.5911
 2p ,3,4, 3p ,7,4,875.632,1.68103e-09,16.5923
 2p ,3,4, 3p ,7,3,875.633,1.07539e-08,18.4116
 2p ,3,4, 3p ,7,2,875.877,4.00592e-09,19.2692
 2p ,3,4, 3p ,5,2,875.877,3.32732e-09,17.2005
 2p ,3,4, 3p ,9,2,875.877,1.04779e-15,19.1255
 2p ,3,4, 3p ,7,1,875.877,3.40509e-09,19.5202
 2p ,3,4, 3p ,3,2,875.877,1.15106e-09,9.2307
 2p ,3,4, 3p ,5,1,875.877,2.20975e-09,17.785
 2p ,3,4, 3p ,11,1,875.878,1.0922e-18,16.4785
 2p ,3,4, 3p ,3,1,875.878,1.00217e-09,9.35284
 2p ,3,4, 3p ,1,1,875.878,3.08051e-10,3.98798
 2p ,3,4, 3p ,5,3,875.939,8.00383e-11,16.2978
 2p ,3,4, 3p ,9,1,876.184,1.0185e-16,21.4725
