Initial Config Label,Initial Config 2jj,Initial Config eig,Final Config Label,Final Config 2jj,Final Config eig,Energy (eV),Intensity (a.u.),Energy width (eV)
 2s ,5,1, 2p ,9,1,167.467125735,6.58094e-15,6.94895
 2s ,5,1, 2p ,5,1,167.467161439,5.29245e-07,6.97011
 2s ,5,1, 2p ,3,1,167.467210435,2.23184e-07,6.97675
 2s ,5,1, 2p ,11,1,0.0,0.0,6.89031
 2s ,5,1, 2p ,1,1,167.467239441,2.46194e-15,6.98771
 2s ,5,1, 3s ,7,3,974.146840747,2.1988e-11,8.61011
 2s ,5,1, 3s ,5,3,974.206745477,2.38742e-13,8.73006
 2s ,5,1, 3s ,7,2,974.391157614,1.006e-12,8.9671
 2s ,5,1, 3s ,5,2,974.391155826,2.70398e-12,9.07453
 2s ,5,1, 3s ,3,1,974.391627474,5.10835e-08,9.11821
 2s ,5,1, 3s ,9,1,974.391633922,3.75097e-08,8.47768
 2s ,5,1, 3s ,7,1,974.391631821,7.01296e-08,8.96466
 2s ,5,1, 3s ,5,1,974.391629484,3.6344e-08,9.03076
 2s ,5,1, 3p ,3,4,1020.57613037,6.35085e-06,8.77692
 2s ,5,1, 3p ,3,3,1020.57612643,6.34092e-06,8.77697
 2s ,5,1, 3p ,5,7,1020.57746403,2.24029e-06,8.83826
 2s ,5,1, 3p ,7,7,1020.57748268,4.06845e-08,8.72671
 2s ,5,1, 3p ,7,6,1020.57790929,9.21674e-06,8.72689
 2s ,5,1, 3p ,5,6,1020.57799455,4.79668e-08,8.83957
 2s ,5,1, 3p ,9,4,1020.57803974,2.25045e-14,8.01295
 2s ,5,1, 3p ,7,5,1020.72077787,2.39067e-06,8.80258
 2s ,5,1, 3p ,5,5,1020.72078147,7.71655e-06,8.88454
 2s ,5,1, 3p ,9,3,1021.71061805,2.0052e-16,6.21657
 2s ,5,1, 3p ,7,4,1022.99008375,3.54254e-06,8.59492
 2s ,5,1, 3p ,5,4,1022.99012624,6.20762e-07,8.71125
 2s ,5,1, 3p ,7,3,1022.99095213,2.26383e-06,8.67917
 2s ,5,1, 3p ,5,3,1022.99115691,8.38766e-07,8.60601
 2s ,5,1, 3p ,7,2,1023.23465612,5.25164e-06,8.7546
 2s ,5,1, 3p ,5,2,1023.23491318,3.27487e-06,8.73344
 2s ,5,1, 3p ,9,2,1023.23494918,2.71143e-12,8.48178
 2s ,5,1, 3p ,7,1,1023.23516087,1.55255e-05,8.73576
 2s ,5,1, 3p ,3,2,1023.23574341,1.77663e-07,8.789
 2s ,5,1, 3p ,9,1,1023.23580441,6.96182e-12,8.82619
 2s ,5,1, 3p ,5,1,1023.23584044,1.40522e-05,8.74766
 2s ,5,1, 3p ,11,1,0.0,0.0,7.29829
 2s ,5,1, 3p ,3,1,1023.23657449,8.56639e-06,8.8277
 2s ,5,1, 3p ,1,1,1023.23676085,3.01425e-12,9.39987
 2s ,5,1, 3d ,11,4,1097.19353284,2.91563e-18,6.21657
 2s ,5,1, 3d ,1,4,1097.44117647,2.46021e-14,6.21657
 2s ,5,1, 3d ,7,8,1098.35585005,4.5157e-11,6.21657
 2s ,5,1, 3d ,9,7,1098.35598532,1.10262e-09,6.21657
 2s ,5,1, 3d ,5,8,1098.35632925,7.2589e-10,6.21676
 2s ,5,1, 3d ,7,7,1098.35641701,4.90055e-10,6.21676
 2s ,5,1, 3d ,11,3,1098.35661208,4.62857e-15,6.21669
 2s ,5,1, 3d ,3,7,1098.35801323,1.12935e-09,6.21657
 2s ,5,1, 3d ,5,7,1098.3580267,3.26082e-11,6.21657
 2s ,5,1, 3d ,9,6,1098.35838574,1.67282e-09,6.21669
 2s ,5,1, 3d ,3,6,1098.35989649,3.2055e-11,6.21658
 2s ,5,1, 3d ,1,3,1098.36000157,8.72961e-10,6.21659
 2s ,5,1, 3d ,7,6,1098.71341458,1.90656e-10,6.21657
 2s ,5,1, 3d ,5,6,1098.71346108,1.54585e-08,6.21657
 2s ,5,1, 3d ,9,5,1098.71483421,9.21574e-09,6.21657
 2s ,5,1, 3d ,7,5,1098.71502895,2.35028e-08,6.21657
 2s ,5,1, 3d ,3,5,1098.71532403,5.07243e-09,6.2166
 2s ,5,1, 3d ,5,5,1098.71549376,3.7265e-12,6.21657
 2s ,5,1, 3d ,9,4,1098.8424902,1.65127e-08,6.21657
 2s ,5,1, 3d ,7,4,1098.8425084,4.08222e-11,6.21657
 2s ,5,1, 3d ,7,3,1098.84268212,7.41453e-09,6.21659
 2s ,5,1, 3d ,5,4,1098.84269008,9.34097e-09,6.21659
 2s ,5,1, 3d ,3,4,1098.84367723,1.52874e-08,6.2166
 2s ,5,1, 3d ,5,3,1098.84369878,8.70916e-10,6.21657
 2s ,5,1, 3d ,9,3,1098.84389716,2.11536e-08,6.21658
 2s ,5,1, 3d ,3,3,1098.84465319,1.8582e-10,6.21658
 2s ,5,1, 3d ,7,2,1098.96119342,9.92006e-09,6.21657
 2s ,5,1, 3d ,9,2,1098.96128939,2.15612e-09,6.21657
 2s ,5,1, 3d ,9,1,1098.96155856,3.6793e-08,6.21657
 2s ,5,1, 3d ,11,2,1098.96167542,1.09554e-14,6.21657
 2s ,5,1, 3d ,5,2,1098.96205083,2.46366e-09,6.21657
 2s ,5,1, 3d ,7,1,1098.96228884,2.91773e-08,6.21657
 2s ,5,1, 3d ,3,2,1098.96328808,5.90226e-12,6.21657
 2s ,5,1, 3d ,5,1,1098.96349807,2.42307e-08,6.21657
 2s ,5,1, 3d ,11,1,1098.9635013,1.97687e-14,6.21657
 2s ,5,1, 3d ,13,1,0.0,0.0,6.21657
 2s ,5,1, 3d ,1,2,1098.96441018,1.3498e-09,6.21657
 2s ,5,1, 3d ,3,1,1098.96461761,1.37827e-08,6.21657
 2s ,5,1, 3d ,1,1,1098.96528187,3.71345e-09,6.21657
 2s ,5,1, 4s ,7,1,1099.69983728,7.86087e-15,6.21657
 2s ,5,1, 4s ,5,1,1099.69983356,2.53215e-14,6.21657
 2s ,5,1, 4f ,1,1,1105.40997816,4.92326e-22,6.21657
 2s ,3,1, 2s ,9,1,6.24768154693e-06,2.69522e-67,11.8892
 2s ,3,1, 2s ,7,1,3.89118691085e-06,5.109680000000001e-44,12.5695
 2s ,3,1, 2p ,5,7,147.357820103,4.14546e-08,6.88661
 2s ,3,1, 2p ,7,7,147.357821898,2.4075000000000002e-20,6.87469
 2s ,3,1, 2p ,9,4,0.0,0.0,6.81822
 2s ,3,1, 2p ,7,6,147.358317616,1.8340000000000002e-20,6.87491
 2s ,3,1, 2p ,5,6,147.358318893,1.3669e-07,6.87648
 2s ,3,1, 2p ,3,4,147.358316046,7.67582e-08,6.89694
 2s ,3,1, 2p ,7,5,147.399297667,9.04467e-25,6.87047
 2s ,3,1, 2p ,5,5,147.399301467,1.29544e-07,6.86688
 2s ,3,1, 2p ,7,4,167.384076424,3.01451e-15,6.90907
 2s ,3,1, 2p ,5,4,167.38409386,1.199e-07,6.904
 2s ,3,1, 2p ,7,3,167.384376777,6.21955e-15,6.90073
 2s ,3,1, 2p ,5,3,167.384381722,1.51301e-08,6.89114
 2s ,3,1, 2p ,9,3,0.0,0.0,6.85566
 2s ,3,1, 2p ,3,3,167.425673337,5.78739e-08,6.85741
 2s ,3,1, 2p ,7,2,167.466706523,2.49257e-15,6.91443
 2s ,3,1, 2p ,5,2,167.466738067,7.87705e-08,6.90653
 2s ,3,1, 2p ,9,2,0.0,0.0,6.89255
 2s ,3,1, 2p ,3,2,167.466811452,5.49215e-08,6.90869
 2s ,3,1, 2p ,7,1,167.467122924,3.10963e-15,6.90956
 2s ,3,1, 2p ,9,1,0.0,0.0,6.90029
 2s ,3,1, 2p ,5,1,167.4671632,1.91143e-07,6.92145
 2s ,3,1, 2p ,3,1,167.467212196,3.49397e-07,6.92809
 2s ,3,1, 2p ,11,1,0.0,0.0,6.84165
 2s ,3,1, 2p ,1,1,167.467241202,2.88705e-07,6.93905
 2s ,3,1, 3s ,7,3,974.146842507,5.46048e-12,8.56145
 2s ,3,1, 3s ,5,3,974.206747237,2.11392e-13,8.6814
 2s ,3,1, 3s ,7,2,974.391159375,3.34646e-13,8.91844
 2s ,3,1, 3s ,5,2,974.391157586,1.90615e-12,9.02587
 2s ,3,1, 3s ,3,1,974.391629235,3.31176e-08,9.06955
 2s ,3,1, 3s ,9,1,974.391635682,1.6308e-08,8.42902
 2s ,3,1, 3s ,7,1,974.391633581,3.01185e-08,8.916
 2s ,3,1, 3s ,5,1,974.391631244,5.15787e-08,8.9821
 2s ,3,1, 3p ,3,4,1020.57613213,3.59848e-06,8.72826
 2s ,3,1, 3p ,3,3,1020.57612819,3.59785e-06,8.72831
 2s ,3,1, 3p ,5,7,1020.57746579,4.05462e-06,8.7896
 2s ,3,1, 3p ,7,7,1020.57748444,2.43106e-14,8.67805
 2s ,3,1, 3p ,7,6,1020.57791105,4.35499e-14,8.67823
 2s ,3,1, 3p ,5,6,1020.57799631,4.38542e-06,8.79091
 2s ,3,1, 3p ,9,4,0.0,0.0,7.96429
 2s ,3,1, 3p ,7,5,1020.72077963,2.5497300000000004e-18,8.75392
 2s ,3,1, 3p ,5,5,1020.72078323,6.78321e-06,8.83588
 2s ,3,1, 3p ,9,3,0.0,0.0,6.16791
 2s ,3,1, 3p ,7,4,1022.99008551,1.10242e-12,8.54626
 2s ,3,1, 3p ,5,4,1022.990128,5.28696e-06,8.66259
 2s ,3,1, 3p ,7,3,1022.99095389,1.01536e-11,8.63051
 2s ,3,1, 3p ,5,3,1022.99115867,4.93798e-08,8.55735
 2s ,3,1, 3p ,7,2,1023.23465788,4.02862e-12,8.70594
 2s ,3,1, 3p ,5,2,1023.23491494,5.98546e-06,8.68478
 2s ,3,1, 3p ,9,2,0.0,0.0,8.43312
 2s ,3,1, 3p ,7,1,1023.23516263,2.83923e-12,8.6871
 2s ,3,1, 3p ,3,2,1023.23574517,8.54067e-06,8.74034
 2s ,3,1, 3p ,9,1,0.0,0.0,8.77753
 2s ,3,1, 3p ,5,1,1023.2358422,2.81195e-06,8.699
 2s ,3,1, 3p ,11,1,0.0,0.0,7.24963
 2s ,3,1, 3p ,3,1,1023.23657625,4.64118e-06,8.77904
 2s ,3,1, 3p ,1,1,1023.23676261,9.43571e-06,9.35121
 2s ,3,1, 3d ,11,4,0.0,0.0,6.16791
 2s ,3,1, 3d ,1,4,1097.44117823,2.22676e-15,6.16791
 2s ,3,1, 3d ,7,8,1098.35585181,1.52549e-09,6.16791
 2s ,3,1, 3d ,9,7,1098.35598708,6.62917e-16,6.16791
 2s ,3,1, 3d ,5,8,1098.35633102,1.20583e-09,6.1681
 2s ,3,1, 3d ,7,7,1098.35641877,4.27056e-10,6.1681
 2s ,3,1, 3d ,11,3,0.0,0.0,6.16803
 2s ,3,1, 3d ,3,7,1098.35801499,4.7519e-10,6.16791
 2s ,3,1, 3d ,5,7,1098.35802846,2.76421e-10,6.16791
 2s ,3,1, 3d ,9,6,1098.3583875,1.39229e-14,6.16803
 2s ,3,1, 3d ,3,6,1098.35989825,1.05084e-10,6.16792
 2s ,3,1, 3d ,1,3,1098.36000333,8.3264e-11,6.16793
 2s ,3,1, 3d ,7,6,1098.71341634,1.85029e-09,6.16791
 2s ,3,1, 3d ,5,6,1098.71346284,6.35833e-09,6.16791
 2s ,3,1, 3d ,9,5,1098.71483597,5.68438e-19,6.16791
 2s ,3,1, 3d ,7,5,1098.71503071,2.63475e-08,6.16791
 2s ,3,1, 3d ,3,5,1098.71532579,7.54959e-10,6.16794
 2s ,3,1, 3d ,5,5,1098.71549552,1.71659e-10,6.16791
 2s ,3,1, 3d ,9,4,1098.84249196,1.67764e-15,6.16791
 2s ,3,1, 3d ,7,4,1098.84251016,2.56733e-08,6.16791
 2s ,3,1, 3d ,7,3,1098.84268388,1.55547e-09,6.16793
 2s ,3,1, 3d ,5,4,1098.84269184,1.75606e-08,6.16793
 2s ,3,1, 3d ,3,4,1098.84367899,6.83956e-09,6.16794
 2s ,3,1, 3d ,5,3,1098.84370054,2.71258e-09,6.16791
 2s ,3,1, 3d ,9,3,1098.84389892,2.60087e-14,6.16792
 2s ,3,1, 3d ,3,3,1098.84465495,1.16312e-09,6.16792
 2s ,3,1, 3d ,7,2,1098.96119519,9.4569e-09,6.16791
 2s ,3,1, 3d ,9,2,1098.96129115,5.04476e-15,6.16791
 2s ,3,1, 3d ,9,1,1098.96156032,1.44606e-14,6.16791
 2s ,3,1, 3d ,11,2,0.0,0.0,6.16791
 2s ,3,1, 3d ,5,2,1098.96205259,1.52323e-08,6.16791
 2s ,3,1, 3d ,7,1,1098.9622906,4.79198e-09,6.16791
 2s ,3,1, 3d ,3,2,1098.96328984,1.29611e-08,6.16791
 2s ,3,1, 3d ,5,1,1098.96349983,1.00652e-08,6.16791
 2s ,3,1, 3d ,11,1,0.0,0.0,6.16791
 2s ,3,1, 3d ,13,1,0.0,0.0,6.16791
 2s ,3,1, 3d ,1,2,1098.96441194,5.02122e-09,6.16791
 2s ,3,1, 3d ,3,1,1098.96461937,1.33121e-08,6.16791
 2s ,3,1, 3d ,1,1,1098.96528363,1.14961e-08,6.16791
 2s ,3,1, 4s ,7,1,0.0,0.0,6.16791
 2s ,3,1, 4s ,5,1,1099.69983532,2.22958e-14,6.16791
 2s ,3,1, 4f ,1,1,1105.40997992,2.79037e-23,6.16791
 2s ,9,1, 2s ,7,1,2.35649463607e-06,4.73817e-33,12.1228
 2s ,9,1, 2p ,5,7,147.357813855,4.9031799999999995e-20,6.43994
 2s ,9,1, 2p ,7,7,147.35781565,1.13269e-07,6.42802
 2s ,9,1, 2p ,9,4,147.35831336,4.21411e-07,6.37155
 2s ,9,1, 2p ,7,6,147.358311369,1.52242e-07,6.42824
 2s ,9,1, 2p ,5,6,147.358312645,1.51807e-20,6.4298
 2s ,9,1, 2p ,3,4,0.0,0.0,6.45027
 2s ,9,1, 2p ,7,5,147.399291419,3.49098e-07,6.4238
 2s ,9,1, 2p ,5,5,147.399295219,1.2446e-24,6.42021
 2s ,9,1, 2p ,7,4,167.384070177,1.35575e-07,6.4624
 2s ,9,1, 2p ,5,4,167.384087612,1.54973e-15,6.45732
 2s ,9,1, 2p ,7,3,167.384370529,6.66141e-08,6.45406
 2s ,9,1, 2p ,5,3,167.384375475,1.24705e-14,6.44447
 2s ,9,1, 2p ,9,3,167.42562912,2.45817e-07,6.40899
 2s ,9,1, 2p ,3,3,0.0,0.0,6.41074
 2s ,9,1, 2p ,7,2,167.466700275,6.81321e-08,6.46776
 2s ,9,1, 2p ,5,2,167.466731819,1.87345e-15,6.45986
 2s ,9,1, 2p ,9,2,167.466774119,2.42234e-07,6.44588
 2s ,9,1, 2p ,3,2,0.0,0.0,6.46202
 2s ,9,1, 2p ,7,1,167.467116676,5.36191e-08,6.46289
 2s ,9,1, 2p ,9,1,167.467121248,3.64342e-07,6.45362
 2s ,9,1, 2p ,5,1,167.467156952,7.60303e-16,6.47478
 2s ,9,1, 2p ,3,1,0.0,0.0,6.48142
 2s ,9,1, 2p ,11,1,167.467193921,1.86747e-06,6.39498
 2s ,9,1, 2p ,1,1,0.0,0.0,6.49238
 2s ,9,1, 3s ,7,3,974.14683626,2.6664e-11,8.11478
 2s ,9,1, 3s ,5,3,974.20674099,1.30422e-15,8.23473
 2s ,9,1, 3s ,7,2,974.391153127,5.97176e-12,8.47177
 2s ,9,1, 3s ,5,2,974.391151338,1.96655e-13,8.5792
 2s ,9,1, 3s ,3,1,974.391622987,1.75074e-08,8.62288
 2s ,9,1, 3s ,9,1,974.391629435,1.92422e-07,7.98235
 2s ,9,1, 3s ,7,1,974.391627334,1.02271e-07,8.46933
 2s ,9,1, 3s ,5,1,974.391624996,4.05958e-08,8.53543
 2s ,9,1, 3p ,3,4,0.0,0.0,8.28159
 2s ,9,1, 3p ,3,3,0.0,0.0,8.28164
 2s ,9,1, 3p ,5,7,1020.57745954,5.31731e-14,8.34293
 2s ,9,1, 3p ,7,7,1020.5774782,8.0677e-06,8.23138
 2s ,9,1, 3p ,7,6,1020.5779048,4.54621e-06,8.23156
 2s ,9,1, 3p ,5,6,1020.57799006,4.91212e-14,8.34424
 2s ,9,1, 3p ,9,4,1020.57803525,1.99037e-05,7.51762
 2s ,9,1, 3p ,7,5,1020.72077338,1.82915e-05,8.30725
 2s ,9,1, 3p ,5,5,1020.72077698,2.74441e-19,8.38921
 2s ,9,1, 3p ,9,3,1021.71061356,7.0606e-10,5.72124
 2s ,9,1, 3p ,7,4,1022.99007926,7.16661e-06,8.09959
 2s ,9,1, 3p ,5,4,1022.99012176,1.5764e-13,8.21592
 2s ,9,1, 3p ,7,3,1022.99094764,7.83489e-07,8.18384
 2s ,9,1, 3p ,5,3,1022.99115242,1.69276e-11,8.11068
 2s ,9,1, 3p ,7,2,1023.23465163,1.65063e-06,8.25927
 2s ,9,1, 3p ,5,2,1023.2349087,1.03447e-12,8.23811
 2s ,9,1, 3p ,9,2,1023.23494469,1.95655e-05,7.98645
 2s ,9,1, 3p ,7,1,1023.23515639,2.33159e-06,8.24043
 2s ,9,1, 3p ,3,2,0.0,0.0,8.29367
 2s ,9,1, 3p ,9,1,1023.23579992,1.62208e-07,8.33086
 2s ,9,1, 3p ,5,1,1023.23583595,2.20535e-12,8.25233
 2s ,9,1, 3p ,11,1,1023.23613539,6.10343e-05,6.80296
 2s ,9,1, 3p ,3,1,0.0,0.0,8.33237
 2s ,9,1, 3p ,1,1,0.0,0.0,8.90454
 2s ,9,1, 3d ,11,4,1097.19352835,1.8048e-16,5.72124
 2s ,9,1, 3d ,1,4,0.0,0.0,5.72124
 2s ,9,1, 3d ,7,8,1098.35584556,5.24539e-10,5.72124
 2s ,9,1, 3d ,9,7,1098.35598083,3.69574e-09,5.72124
 2s ,9,1, 3d ,5,8,1098.35632477,1.68783e-10,5.72143
 2s ,9,1, 3d ,7,7,1098.35641252,1.89113e-09,5.72143
 2s ,9,1, 3d ,11,3,1098.35660759,3.82482e-09,5.72136
 2s ,9,1, 3d ,3,7,1098.35800874,2.1228e-15,5.72124
 2s ,9,1, 3d ,5,7,1098.35802221,7.38594e-10,5.72124
 2s ,9,1, 3d ,9,6,1098.35838125,1.75554e-10,5.72136
 2s ,9,1, 3d ,3,6,1098.359892,9.64867e-15,5.72125
 2s ,9,1, 3d ,1,3,0.0,0.0,5.72126
 2s ,9,1, 3d ,7,6,1098.71341009,3.27617e-08,5.72124
 2s ,9,1, 3d ,5,6,1098.71345659,1.08439e-09,5.72124
 2s ,9,1, 3d ,9,5,1098.71482972,1.80937e-08,5.72124
 2s ,9,1, 3d ,7,5,1098.71502446,2.33394e-09,5.72124
 2s ,9,1, 3d ,3,5,1098.71531955,9.863500000000001e-19,5.72127
 2s ,9,1, 3d ,5,5,1098.71548927,4.19094e-08,5.72124
 2s ,9,1, 3d ,9,4,1098.84248571,4.89164e-08,5.72124
 2s ,9,1, 3d ,7,4,1098.84250391,1.92265e-09,5.72124
 2s ,9,1, 3d ,7,3,1098.84267763,3.12883e-08,5.72126
 2s ,9,1, 3d ,5,4,1098.8426856,1.68266e-09,5.72126
 2s ,9,1, 3d ,3,4,1098.84367274,3.23282e-15,5.72127
 2s ,9,1, 3d ,5,3,1098.84369429,1.12719e-08,5.72124
 2s ,9,1, 3d ,9,3,1098.84389268,3.26791e-09,5.72125
 2s ,9,1, 3d ,3,3,1098.8446487,1.93794e-14,5.72125
 2s ,9,1, 3d ,7,2,1098.96118894,2.22e-09,5.72124
 2s ,9,1, 3d ,9,2,1098.9612849,1.66769e-08,5.72124
 2s ,9,1, 3d ,9,1,1098.96155408,5.74977e-09,5.72124
 2s ,9,1, 3d ,11,2,1098.96167094,5.59209e-08,5.72124
 2s ,9,1, 3d ,5,2,1098.96204634,4.48608e-10,5.72124
 2s ,9,1, 3d ,7,1,1098.96228435,4.39217e-09,5.72124
 2s ,9,1, 3d ,3,2,1098.96328359,1.23662e-15,5.72124
 2s ,9,1, 3d ,5,1,1098.96349359,7.00179e-10,5.72124
 2s ,9,1, 3d ,11,1,1098.96349681,2.77615e-09,5.72124
 2s ,9,1, 3d ,13,1,1098.96385936,1.33921e-07,5.72124
 2s ,9,1, 3d ,1,2,0.0,0.0,5.72124
 2s ,9,1, 3d ,3,1,1098.96461312,1.2242e-15,5.72124
 2s ,9,1, 3d ,1,1,0.0,0.0,5.72124
 2s ,9,1, 4s ,7,1,1099.69983279,6.00911e-14,5.72124
 2s ,9,1, 4s ,5,1,0.0,0.0,5.72124
 2s ,9,1, 4f ,1,1,1105.40997367,2.6818900000000003e-24,5.72124
 2s ,7,1, 2p ,5,7,147.357816212,3.41807e-08,7.12031
 2s ,7,1, 2p ,7,7,147.357818007,4.5728e-08,7.10839
 2s ,7,1, 2p ,9,4,147.358315716,1.36353e-07,7.05192
 2s ,7,1, 2p ,7,6,147.358313725,9.86759e-08,7.10861
 2s ,7,1, 2p ,5,6,147.358315002,1.76098e-07,7.11017
 2s ,7,1, 2p ,3,4,147.358312155,1.75596e-20,7.13064
 2s ,7,1, 2p ,7,5,147.399293775,1.41745e-07,7.10417
 2s ,7,1, 2p ,5,5,147.399297576,1.073e-07,7.10058
 2s ,7,1, 2p ,7,4,167.384072533,6.2697e-08,7.14277
 2s ,7,1, 2p ,5,4,167.384089969,1.09858e-07,7.13769
 2s ,7,1, 2p ,7,3,167.384372886,4.6968e-08,7.13443
 2s ,7,1, 2p ,5,3,167.384377831,4.89181e-08,7.12484
 2s ,7,1, 2p ,9,3,167.425631477,2.48364e-08,7.08936
 2s ,7,1, 2p ,3,3,167.425669446,1.9632e-15,7.09111
 2s ,7,1, 2p ,7,2,167.466702631,3.9683e-08,7.14813
 2s ,7,1, 2p ,5,2,167.466734175,6.62251e-08,7.14023
 2s ,7,1, 2p ,9,2,167.466776476,2.69006e-08,7.12625
 2s ,7,1, 2p ,3,2,167.466807561,2.00566e-15,7.14239
 2s ,7,1, 2p ,7,1,167.467119032,5.33943e-07,7.14326
 2s ,7,1, 2p ,9,1,167.467123605,1.05703e-06,7.13399
 2s ,7,1, 2p ,5,1,167.467159308,1.32818e-07,7.15515
 2s ,7,1, 2p ,3,1,167.467208305,1.84102e-15,7.16179
 2s ,7,1, 2p ,11,1,167.467196278,5.94147e-15,7.07535
 2s ,7,1, 2p ,1,1,0.0,0.0,7.17275
 2s ,7,1, 3s ,7,3,974.146838616,2.46631e-11,8.79515
 2s ,7,1, 3s ,5,3,974.206743346,1.75656e-13,8.9151
 2s ,7,1, 3s ,7,2,974.391155484,3.54481e-12,9.15214
 2s ,7,1, 3s ,5,2,974.391153695,1.92643e-12,9.25957
 2s ,7,1, 3s ,3,1,974.391625343,2.89232e-08,9.30325
 2s ,7,1, 3s ,9,1,974.391631791,9.16636e-08,8.66272
 2s ,7,1, 3s ,7,1,974.39162969,6.39032e-08,9.1497
 2s ,7,1, 3s ,5,1,974.391627353,6.79377e-08,9.2158
 2s ,7,1, 3p ,3,4,1020.57612823,2.74377e-14,8.96196
 2s ,7,1, 3p ,3,3,1020.5761243,2.80699e-14,8.96201
 2s ,7,1, 3p ,5,7,1020.5774619,2.48766e-07,9.0233
 2s ,7,1, 3p ,7,7,1020.57748055,9.93892e-07,8.91175
 2s ,7,1, 3p ,7,6,1020.57790716,5.85604e-06,8.91193
 2s ,7,1, 3p ,5,6,1020.57799242,9.70117e-06,9.02461
 2s ,7,1, 3p ,9,4,1020.57803761,6.43005e-06,8.19799
 2s ,7,1, 3p ,7,5,1020.72077573,7.45991e-06,8.98762
 2s ,7,1, 3p ,5,5,1020.72077934,5.64646e-06,9.06958
 2s ,7,1, 3p ,9,3,1021.71061592,2.10614e-10,6.40161
 2s ,7,1, 3p ,7,4,1022.99008162,1.23621e-06,8.77996
 2s ,7,1, 3p ,5,4,1022.99012411,1.69124e-06,8.89629
 2s ,7,1, 3p ,7,3,1022.99095,3.07763e-06,8.86421
 2s ,7,1, 3p ,5,3,1022.99115478,4.53027e-06,8.79105
 2s ,7,1, 3p ,7,2,1023.23465398,2.83383e-07,8.93964
 2s ,7,1, 3p ,5,2,1023.23491105,2.89194e-07,8.91848
 2s ,7,1, 3p ,9,2,1023.23494705,1.89746e-05,8.66682
 2s ,7,1, 3p ,7,1,1023.23515874,1.84481e-05,8.9208
 2s ,7,1, 3p ,3,2,1023.23574128,2.73168e-13,8.97404
 2s ,7,1, 3p ,9,1,1023.23580228,1.64459e-05,9.01123
 2s ,7,1, 3p ,5,1,1023.23583831,6.23189e-06,8.9327
 2s ,7,1, 3p ,11,1,1023.23613774,7.27438e-12,7.48333
 2s ,7,1, 3p ,3,1,1023.23657236,4.41887e-12,9.01274
 2s ,7,1, 3p ,1,1,0.0,0.0,9.58491
 2s ,7,1, 3d ,11,4,1097.19353071,5.05075e-12,6.40161
 2s ,7,1, 3d ,1,4,1097.44117434,6.44204e-20,6.40161
 2s ,7,1, 3d ,7,8,1098.35584792,5.49868e-10,6.40161
 2s ,7,1, 3d ,9,7,1098.35598319,1.1481e-12,6.40161
 2s ,7,1, 3d ,5,8,1098.35632712,1.0298e-10,6.4018
 2s ,7,1, 3d ,7,7,1098.35641488,9.2491e-10,6.4018
 2s ,7,1, 3d ,11,3,1098.35660995,2.0461e-09,6.40173
 2s ,7,1, 3d ,3,7,1098.3580111,3.56499e-12,6.40161
 2s ,7,1, 3d ,5,7,1098.35802457,1.45946e-09,6.40161
 2s ,7,1, 3d ,9,6,1098.35838361,1.42081e-09,6.40173
 2s ,7,1, 3d ,3,6,1098.35989436,1.35199e-09,6.40162
 2s ,7,1, 3d ,1,3,1098.35999944,2.42231e-15,6.40163
 2s ,7,1, 3d ,7,6,1098.71341245,9.73239e-09,6.40161
 2s ,7,1, 3d ,5,6,1098.71345895,1.39461e-08,6.40161
 2s ,7,1, 3d ,9,5,1098.71483208,1.80676e-08,6.40161
 2s ,7,1, 3d ,7,5,1098.71502682,1.19447e-08,6.40161
 2s ,7,1, 3d ,3,5,1098.7153219,1.19877e-08,6.40164
 2s ,7,1, 3d ,5,5,1098.71549163,3.98692e-09,6.40161
 2s ,7,1, 3d ,9,4,1098.84248807,4.3201e-12,6.40161
 2s ,7,1, 3d ,7,4,1098.84250627,1.20084e-08,6.40161
 2s ,7,1, 3d ,7,3,1098.84267998,7.53583e-09,6.40163
 2s ,7,1, 3d ,5,4,1098.84268795,2.32086e-09,6.40163
 2s ,7,1, 3d ,3,4,1098.8436751,1.81869e-12,6.40164
 2s ,7,1, 3d ,5,3,1098.84369665,1.85275e-08,6.40161
 2s ,7,1, 3d ,9,3,1098.84389503,1.94811e-08,6.40162
 2s ,7,1, 3d ,3,3,1098.84465106,1.82881e-08,6.40162
 2s ,7,1, 3d ,7,2,1098.96119129,5.14453e-10,6.40161
 2s ,7,1, 3d ,9,2,1098.96128726,6.85414e-09,6.40161
 2s ,7,1, 3d ,9,1,1098.96155643,4.01329e-08,6.40161
 2s ,7,1, 3d ,11,2,1098.96167329,4.41198e-08,6.40161
 2s ,7,1, 3d ,5,2,1098.9620487,1.23864e-09,6.40161
 2s ,7,1, 3d ,7,1,1098.96228671,2.56888e-08,6.40161
 2s ,7,1, 3d ,3,2,1098.96328595,8.63045e-10,6.40161
 2s ,7,1, 3d ,5,1,1098.96349594,1.01856e-08,6.40161
 2s ,7,1, 3d ,11,1,1098.96349917,2.89e-08,6.40161
 2s ,7,1, 3d ,13,1,1098.96386171,2.33504e-14,6.40161
 2s ,7,1, 3d ,1,2,1098.96440805,2.87908e-15,6.40161
 2s ,7,1, 3d ,3,1,1098.96461548,2.17308e-09,6.40161
 2s ,7,1, 3d ,1,1,1098.96527974,2.82717e-15,6.40161
 2s ,7,1, 4s ,7,1,1099.69983515,2.44445e-14,6.40161
 2s ,7,1, 4s ,5,1,1099.69983143,1.85208e-14,6.40161
