Initial Config Label,Initial Config 2jj,Initial Config eig,Final Config Label,Final Config 2jj,Final Config eig,Energy (eV),Intensity (a.u.),Energy width (eV)
 2s ,3,2, 2p ,3,7,147.356759699,5.21549e-08,7.22179
 2s ,3,2, 2p ,5,7,147.356900678,2.27777e-07,7.21464
 2s ,3,2, 2p ,1,4,147.37783513,2.97606e-08,7.15321
 2s ,3,2, 2p ,3,6,147.378625459,4.99925e-08,7.20457
 2s ,3,2, 2p ,7,4,147.379186945,4.50548e-20,7.18576
 2s ,3,2, 2p ,5,6,147.379428475,4.39194e-08,7.15049
 2s ,3,2, 2p ,3,5,147.415577156,1.88947e-08,7.22492
 2s ,3,2, 2p ,5,5,147.415716258,7.66921e-08,7.18655
 2s ,3,2, 2p ,1,3,148.053251317,4.10585e-11,7.16411
 2s ,3,2, 2p ,5,4,167.391609123,7.94101e-08,7.24143
 2s ,3,2, 2p ,3,4,167.392201709,8.08593e-08,7.2217
 2s ,3,2, 2p ,3,3,167.403904808,3.58997e-08,7.23874
 2s ,3,2, 2p ,5,3,167.405357241,1.40281e-07,7.25357
 2s ,3,2, 2p ,1,2,167.470866737,2.90117e-07,7.24464
 2s ,3,2, 2p ,3,2,167.471120275,4.68131e-07,7.24736
 2s ,3,2, 2p ,5,2,167.471772013,4.02487e-07,7.24798
 2s ,3,2, 2p ,7,2,167.472133963,3.46493e-15,7.2416
 2s ,3,2, 2p ,7,1,167.487512947,1.54657e-15,7.23341
 2s ,3,2, 2p ,5,1,167.487878692,3.863e-11,7.23388
 2s ,3,2, 2p ,9,1,0.0,0.0,7.21778
 2s ,3,2, 2p ,3,1,167.488725902,2.61439e-10,7.20196
 2s ,3,2, 2p ,1,1,167.489457975,8.22814e-11,7.18354
 2s ,3,2, 3p ,7,4,301.771760522,1.1761699999999999e-20,164.558
 2s ,3,2, 3s ,3,3,968.007125845,1.15973e-10,9.62593
 2s ,3,2, 3s ,5,3,974.218781783,5.26533e-12,9.08339
 2s ,3,2, 3s ,3,2,974.390281633,4.33267e-09,9.54749
 2s ,3,2, 3s ,5,2,974.390350463,9.49159e-08,9.41163
 2s ,3,2, 3s ,7,1,974.411120088,5.02834e-12,9.37846
 2s ,3,2, 3s ,5,1,974.41125435,1.09858e-11,9.43429
 2s ,3,2, 3s ,3,1,974.41134888,1.76e-12,9.54505
 2s ,3,2, 3s ,1,1,974.411405142,1.02441e-12,9.69936
 2s ,3,2, 3p ,1,4,1020.48504231,2.20773e-08,8.79509
 2s ,3,2, 3p ,3,7,1020.57704782,1.94664e-06,9.16547
 2s ,3,2, 3p ,5,7,1020.57742981,9.30779e-06,9.15124
 2s ,3,2, 3p ,3,6,1020.59580943,2.62721e-06,8.95803
 2s ,3,2, 3p ,5,6,1020.59748252,1.92168e-06,9.03831
 2s ,3,2, 3p ,3,5,1020.7331527,1.50651e-06,9.31886
 2s ,3,2, 3p ,5,5,1020.73395118,6.15826e-06,9.25959
 2s ,3,2, 3p ,5,4,1022.99774556,2.18814e-06,9.00876
 2s ,3,2, 3p ,3,4,1022.99926208,1.22599e-06,9.13055
 2s ,3,2, 3p ,7,3,1023.00041866,1.25605e-11,9.06685
 2s ,3,2, 3p ,1,3,1023.00199341,7.11395e-07,9.20676
 2s ,3,2, 3p ,3,3,1023.00707205,1.87516e-06,9.2516
 2s ,3,2, 3p ,5,3,1023.01003476,5.05834e-06,9.2134
 2s ,3,2, 3p ,3,2,1023.23616513,1.62844e-05,9.18412
 2s ,3,2, 3p ,5,2,1023.23658249,1.41344e-05,9.10479
 2s ,3,2, 3p ,1,2,1023.2367029,1.03089e-05,9.3114
 2s ,3,2, 3p ,7,2,1023.23868714,6.72105e-12,9.12579
 2s ,3,2, 3p ,7,1,1023.2525548,1.37689e-12,9.05866
 2s ,3,2, 3p ,5,1,1023.25366507,2.30749e-08,8.9998
 2s ,3,2, 3p ,9,1,0.0,0.0,9.11538
 2s ,3,2, 3p ,3,1,1023.25711284,1.01408e-07,8.80735
 2s ,3,2, 3p ,1,1,1023.26009462,2.80838e-08,8.70068
 2s ,3,2, 3d ,5,8,1098.36024766,7.83035e-10,6.4968
 2s ,3,2, 3d ,3,8,1098.36426322,1.23178e-10,6.4968
 2s ,3,2, 3d ,7,7,1098.36541348,2.26197e-09,6.49681
 2s ,3,2, 3d ,5,7,1098.3701016,9.90497e-10,6.4968
 2s ,3,2, 3d ,7,6,1098.37026834,3.37019e-10,6.4969
 2s ,3,2, 3d ,1,5,1098.37093977,1.15014e-10,6.49699
 2s ,3,2, 3d ,9,4,1098.37561993,1.65138e-14,6.49691
 2s ,3,2, 3d ,3,7,1098.37582994,8.27954e-10,6.4968
 2s ,3,2, 3d ,1,4,1098.71907288,3.58339e-10,6.49741
 2s ,3,2, 3d ,5,6,1098.71962162,1.42734e-08,6.4968
 2s ,3,2, 3d ,3,6,1098.72096411,4.1156e-09,6.4968
 2s ,3,2, 3d ,5,5,1098.73386426,2.63003e-10,6.4968
 2s ,3,2, 3d ,3,5,1098.73433245,4.15772e-10,6.4968
 2s ,3,2, 3d ,9,3,1098.84110845,3.19994e-14,6.4968
 2s ,3,2, 3d ,1,3,1098.84582555,7.99325e-10,6.49767
 2s ,3,2, 3d ,7,5,1098.84967357,2.99346e-08,6.4968
 2s ,3,2, 3d ,7,4,1098.85063445,1.90018e-08,6.4968
 2s ,3,2, 3d ,5,4,1098.85139235,7.50941e-09,6.4968
 2s ,3,2, 3d ,3,4,1098.85364673,3.66915e-10,6.4968
 2s ,3,2, 3d ,5,3,1098.85403067,1.76343e-08,6.4968
 2s ,3,2, 3d ,3,3,1098.85728982,1.44121e-08,6.4968
 2s ,3,2, 3d ,7,3,1098.85731409,1.56401e-08,6.4968
 2s ,3,2, 3d ,1,2,1098.85891328,5.64496e-09,6.4968
 2s ,3,2, 3d ,7,2,1098.96301335,2.46412e-08,6.4968
 2s ,3,2, 3d ,5,2,1098.96323324,3.15112e-08,6.4968
 2s ,3,2, 3d ,1,1,1098.96373849,1.6004e-08,6.4968
 2s ,3,2, 3d ,9,2,1098.96795582,1.94252e-14,6.4968
 2s ,3,2, 3d ,3,2,1098.96798047,2.71099e-08,6.4968
 2s ,3,2, 3d ,9,1,1098.97776396,2.70139e-15,6.4968
 2s ,3,2, 3d ,7,1,1098.97851186,1.96585e-11,6.4968
 2s ,3,2, 3d ,5,1,1098.98261992,1.70787e-10,6.4968
 2s ,3,2, 3d ,11,1,0.0,0.0,6.4968
 2s ,3,2, 3d ,3,1,1098.99017813,3.09737e-10,6.4968
 2s ,3,2, 3d ,1,6,1099.0259819,5.5431e-15,6.4968
 2s ,3,2, 4s ,5,1,1099.69845227,1.27604e-10,6.4968
 2s ,3,2, 4s ,3,1,1099.6987785,2.71653e-13,6.4968
 2s ,3,2, 5d ,1,1,1105.41615544,1.06198e-10,6.4968
 2s ,5,2, 2s ,7,1,0.0209432452615,4.4883e-27,12.4982
 2s ,5,2, 2s ,5,1,0.0210804783672,7.178790000000001e-26,13.2571
 2s ,5,2, 2s ,3,1,0.021172006729,5.22358e-27,12.9134
 2s ,5,2, 2s ,1,1,0.0212243856968,1.35627e-29,12.675
 2s ,5,2, 2p ,7,3,143.63051278,2.45766e-08,21.7876
 2s ,5,2, 2p ,3,7,147.356697412,2.23762e-07,7.38843
 2s ,5,2, 2p ,5,7,147.35683839,1.87648e-07,7.38127
 2s ,5,2, 2p ,1,4,147.377772842,1.64167e-20,7.31985
 2s ,5,2, 2p ,3,6,147.378563172,1.07137e-08,7.37121
 2s ,5,2, 2p ,7,4,147.379124657,1.20896e-07,7.3524
 2s ,5,2, 2p ,5,6,147.379366187,4.82444e-08,7.31713
 2s ,5,2, 2p ,3,5,147.415514869,7.27995e-08,7.39156
 2s ,5,2, 2p ,5,5,147.41565397,6.51791e-08,7.35319
 2s ,5,2, 2p ,1,3,148.05318903,5.77112e-22,7.33075
 2s ,5,2, 2p ,5,4,167.391546835,7.09389e-08,7.40807
 2s ,5,2, 2p ,3,4,167.392139421,1.43683e-08,7.38834
 2s ,5,2, 2p ,3,3,167.40384252,1.47744e-07,7.40538
 2s ,5,2, 2p ,5,3,167.405294953,1.34584e-07,7.42021
 2s ,5,2, 2p ,1,2,167.47080445,1.24433e-15,7.41128
 2s ,5,2, 2p ,3,2,167.471057987,1.0919e-07,7.414
 2s ,5,2, 2p ,5,2,167.471709725,4.51268e-07,7.41462
 2s ,5,2, 2p ,7,2,167.472071675,1.12713e-06,7.40824
 2s ,5,2, 2p ,7,1,167.48745066,1.00001e-09,7.40005
 2s ,5,2, 2p ,5,1,167.487816404,1.81513e-11,7.40051
 2s ,5,2, 2p ,9,1,167.488330976,5.48449e-15,7.38442
 2s ,5,2, 2p ,3,1,167.488663614,4.71106e-11,7.3686
 2s ,5,2, 2p ,1,1,167.489395687,3.97493e-17,7.35018
 2s ,5,2, 3p ,7,4,301.771698234,5.34499e-09,164.724
 2s ,5,2, 3s ,3,3,968.007063557,1.29289e-10,9.79257
 2s ,5,2, 3s ,5,3,974.218719496,2.62026e-12,9.25003
 2s ,5,2, 3s ,3,2,974.390219345,9.26685e-08,9.71413
 2s ,5,2, 3s ,5,2,974.390288176,5.26598e-08,9.57827
 2s ,5,2, 3s ,7,1,974.4110578,4.62607e-12,9.5451
 2s ,5,2, 3s ,5,1,974.411192062,5.46194e-12,9.60093
 2s ,5,2, 3s ,3,1,974.411286592,3.57672e-12,9.71169
 2s ,5,2, 3s ,1,1,974.411342855,4.51563e-14,9.866
 2s ,5,2, 3p ,1,4,1020.48498002,1.76599e-15,8.96173
 2s ,5,2, 3p ,3,7,1020.57698553,9.2044e-06,9.33211
 2s ,5,2, 3p ,5,7,1020.57736752,7.46584e-06,9.31788
 2s ,5,2, 3p ,3,6,1020.59574715,3.22808e-07,9.12467
 2s ,5,2, 3p ,5,6,1020.59742024,2.48622e-06,9.20495
 2s ,5,2, 3p ,3,5,1020.73309041,5.87655e-06,9.4855
 2s ,5,2, 3p ,5,5,1020.73388889,5.26761e-06,9.42623
 2s ,5,2, 3p ,5,4,1022.99768327,1.14045e-06,9.1754
 2s ,5,2, 3p ,3,4,1022.9991998,8.53033e-07,9.29719
 2s ,5,2, 3p ,7,3,1023.00035638,3.11908e-06,9.23349
 2s ,5,2, 3p ,1,3,1023.00193112,4.39287e-12,9.3734
 2s ,5,2, 3p ,3,3,1023.00700977,5.10005e-06,9.41824
 2s ,5,2, 3p ,5,3,1023.00997247,5.47538e-06,9.38004
 2s ,5,2, 3p ,3,2,1023.23610284,3.95829e-06,9.35076
 2s ,5,2, 3p ,5,2,1023.2365202,1.57747e-05,9.27143
 2s ,5,2, 3p ,1,2,1023.23664061,2.31829e-12,9.47804
 2s ,5,2, 3p ,7,2,1023.23862485,3.92939e-05,9.29243
 2s ,5,2, 3p ,7,1,1023.25249251,4.56668e-07,9.2253
 2s ,5,2, 3p ,5,1,1023.25360278,2.47375e-08,9.16644
 2s ,5,2, 3p ,9,1,1023.25659529,6.70194e-12,9.28202
 2s ,5,2, 3p ,3,1,1023.25705055,2.37753e-08,8.97399
 2s ,5,2, 3p ,1,1,1023.26003233,2.83349e-14,8.86732
 2s ,5,2, 3d ,5,8,1098.36018537,1.88348e-09,6.66344
 2s ,5,2, 3d ,3,8,1098.36420093,1.5999e-09,6.66344
 2s ,5,2, 3d ,7,7,1098.36535119,4.67482e-11,6.66345
 2s ,5,2, 3d ,5,7,1098.37003931,2.20178e-10,6.66344
 2s ,5,2, 3d ,7,6,1098.37020605,2.12552e-09,6.66354
 2s ,5,2, 3d ,1,5,1098.37087748,6.59502e-10,6.66363
 2s ,5,2, 3d ,9,4,1098.37555764,2.03977e-09,6.66355
 2s ,5,2, 3d ,3,7,1098.37576765,4.10007e-13,6.66344
 2s ,5,2, 3d ,1,4,1098.7190106,1.25243e-08,6.66405
 2s ,5,2, 3d ,5,6,1098.71955934,2.43187e-08,6.66344
 2s ,5,2, 3d ,3,6,1098.72090182,1.94718e-08,6.66344
 2s ,5,2, 3d ,5,5,1098.73380197,6.11415e-10,6.66344
 2s ,5,2, 3d ,3,5,1098.73427016,1.67811e-09,6.66344
 2s ,5,2, 3d ,9,3,1098.84104617,2.61433e-08,6.66344
 2s ,5,2, 3d ,1,3,1098.84576326,7.97947e-09,6.66431
 2s ,5,2, 3d ,7,5,1098.84961128,6.81699e-10,6.66344
 2s ,5,2, 3d ,7,4,1098.85057217,9.44251e-09,6.66344
 2s ,5,2, 3d ,5,4,1098.85133007,1.27649e-08,6.66344
 2s ,5,2, 3d ,3,4,1098.85358444,1.60721e-08,6.66344
 2s ,5,2, 3d ,5,3,1098.85396839,9.68419e-09,6.66344
 2s ,5,2, 3d ,3,3,1098.85722754,1.81873e-09,6.66344
 2s ,5,2, 3d ,7,3,1098.8572518,2.22793e-08,6.66344
 2s ,5,2, 3d ,1,2,1098.858851,1.71148e-09,6.66344
 2s ,5,2, 3d ,7,2,1098.96295106,4.01529e-08,6.66344
 2s ,5,2, 3d ,5,2,1098.96317095,1.77279e-08,6.66344
 2s ,5,2, 3d ,1,1,1098.9636762,3.60317e-10,6.66344
 2s ,5,2, 3d ,9,2,1098.96789353,7.83447e-08,6.66344
 2s ,5,2, 3d ,3,2,1098.96791818,5.8043e-09,6.66344
 2s ,5,2, 3d ,9,1,1098.97770167,3.62199e-09,6.66344
 2s ,5,2, 3d ,7,1,1098.97844958,3.74617e-11,6.66344
 2s ,5,2, 3d ,5,1,1098.98255764,8.87098e-11,6.66344
 2s ,5,2, 3d ,11,1,1098.98487151,2.1823e-14,6.66344
 2s ,5,2, 3d ,3,1,1098.99011584,8.21516e-11,6.66344
 2s ,5,2, 3d ,1,6,1099.02591962,1.27696e-13,6.66344
 2s ,5,2, 4s ,5,1,1099.69838998,6.07053e-11,6.66344
 2s ,5,2, 4s ,3,1,1099.69871621,1.20584e-10,6.66344
 2s ,5,2, 5d ,1,1,1105.41609315,1.52232e-10,6.66344
 2s ,7,1, 2s ,5,1,0.000137233105716,7.047160000000001e-28,12.4284
 2s ,7,1, 2s ,3,1,0.000228761467447,2.05134e-34,12.0847
 2s ,7,1, 2s ,1,1,0.000281140435281,6.90707e-55,11.8463
 2s ,7,1, 2p ,7,3,143.609569534,9.62704e-14,20.9589
 2s ,7,1, 2p ,3,7,147.335754166,4.49067e-20,6.55971
 2s ,7,1, 2p ,5,7,147.335895145,6.13519e-08,6.55255
 2s ,7,1, 2p ,1,4,0.0,0.0,6.49113
 2s ,7,1, 2p ,3,6,147.357619926,1.44963e-20,6.54249
 2s ,7,1, 2p ,7,4,147.358181412,4.8687e-07,6.52368
 2s ,7,1, 2p ,5,6,147.358422942,1.42467e-07,6.48841
 2s ,7,1, 2p ,3,5,147.394571624,2.7314299999999998e-21,6.56284
 2s ,7,1, 2p ,5,5,147.394710725,4.57548e-07,6.52447
 2s ,7,1, 2p ,1,3,0.0,0.0,6.50203
 2s ,7,1, 2p ,5,4,167.37060359,8.63272e-08,6.57935
 2s ,7,1, 2p ,3,4,167.371196176,2.45259e-15,6.55962
 2s ,7,1, 2p ,3,3,167.382899275,1.12957e-14,6.57666
 2s ,7,1, 2p ,5,3,167.384351708,9.0755e-08,6.59149
 2s ,7,1, 2p ,1,2,0.0,0.0,6.58256
 2s ,7,1, 2p ,3,2,167.450114742,2.1447e-15,6.58528
 2s ,7,1, 2p ,5,2,167.45076648,9.12631e-08,6.5859
 2s ,7,1, 2p ,7,2,167.45112843,3.2213e-07,6.57952
 2s ,7,1, 2p ,7,1,167.466507414,3.62919e-07,6.57133
 2s ,7,1, 2p ,5,1,167.466873159,3.76116e-08,6.57179
 2s ,7,1, 2p ,9,1,167.467387731,2.13634e-06,6.5557
 2s ,7,1, 2p ,3,1,167.467720369,3.6314e-16,6.53988
 2s ,7,1, 2p ,1,1,0.0,0.0,6.52146
 2s ,7,1, 3p ,7,4,301.750754989,3.61166e-09,163.896
 2s ,7,1, 3s ,3,3,967.986120312,6.80076e-12,8.96385
 2s ,7,1, 3s ,5,3,974.19777625,6.07352e-11,8.42131
 2s ,7,1, 3s ,3,2,974.3692761,3.36743e-12,8.88541
 2s ,7,1, 3s ,5,2,974.36934493,6.76256e-12,8.74955
 2s ,7,1, 3s ,7,1,974.390114555,3.8824e-08,8.71638
 2s ,7,1, 3s ,5,1,974.390248817,6.92702e-08,8.77221
 2s ,7,1, 3s ,3,1,974.390343347,7.97233e-08,8.88297
 2s ,7,1, 3s ,1,1,974.39039961,5.48671e-08,9.03728
 2s ,7,1, 3p ,1,4,0.0,0.0,8.13301
 2s ,7,1, 3p ,3,7,1020.55604229,6.99746e-14,8.50339
 2s ,7,1, 3p ,5,7,1020.55642428,4.94381e-06,8.48916
 2s ,7,1, 3p ,3,6,1020.5748039,2.59317e-14,8.29595
 2s ,7,1, 3p ,5,6,1020.57647699,6.4663e-06,8.37623
 2s ,7,1, 3p ,3,5,1020.71214716,9.30127e-16,8.65678
 2s ,7,1, 3p ,5,5,1020.71294565,2.14794e-05,8.59751
 2s ,7,1, 3p ,5,4,1022.97674003,4.63902e-06,8.34668
 2s ,7,1, 3p ,3,4,1022.97825655,1.61352e-12,8.46847
 2s ,7,1, 3p ,7,3,1022.97941313,1.35865e-05,8.40477
 2s ,7,1, 3p ,1,3,0.0,0.0,8.54468
 2s ,7,1, 3p ,3,3,1022.98606652,1.50818e-11,8.58952
 2s ,7,1, 3p ,5,3,1022.98902923,3.04184e-06,8.55132
 2s ,7,1, 3p ,3,2,1023.21515959,2.05134e-12,8.52204
 2s ,7,1, 3p ,5,2,1023.21557695,2.29211e-06,8.44271
 2s ,7,1, 3p ,1,2,0.0,0.0,8.64932
 2s ,7,1, 3p ,7,2,1023.21768161,1.02017e-05,8.46371
 2s ,7,1, 3p ,7,1,1023.23154927,1.01764e-05,8.39658
 2s ,7,1, 3p ,5,1,1023.23265954,1.39139e-06,8.33772
 2s ,7,1, 3p ,9,1,1023.23565205,6.98205e-05,8.4533
 2s ,7,1, 3p ,3,1,1023.23610731,5.80299e-13,8.14527
 2s ,7,1, 3p ,1,1,0.0,0.0,8.0386
 2s ,7,1, 3d ,5,8,1098.33924213,1.05212e-09,5.83472
 2s ,7,1, 3d ,3,8,1098.34325768,3.81341e-10,5.83472
 2s ,7,1, 3d ,7,7,1098.34440794,4.07867e-09,5.83473
 2s ,7,1, 3d ,5,7,1098.34909607,1.06253e-09,5.83472
 2s ,7,1, 3d ,7,6,1098.3492628,5.66464e-15,5.83482
 2s ,7,1, 3d ,1,5,1098.34993423,2.07287e-15,5.83491
 2s ,7,1, 3d ,9,4,1098.3546144,4.69829e-09,5.83483
 2s ,7,1, 3d ,3,7,1098.35482441,2.1006e-10,5.83472
 2s ,7,1, 3d ,1,4,1098.69806735,5.77787e-17,5.83533
 2s ,7,1, 3d ,5,6,1098.69861609,2.39452e-08,5.83472
 2s ,7,1, 3d ,3,6,1098.69995858,1.52963e-09,5.83472
 2s ,7,1, 3d ,5,5,1098.71285873,1.40578e-08,5.83472
 2s ,7,1, 3d ,3,5,1098.71332691,3.8385e-08,5.83472
 2s ,7,1, 3d ,9,3,1098.82010292,5.89425e-08,5.83472
 2s ,7,1, 3d ,1,3,1098.82482001,9.25308e-15,5.83559
 2s ,7,1, 3d ,7,5,1098.82866804,5.56054e-08,5.83472
 2s ,7,1, 3d ,7,4,1098.82962892,4.37285e-08,5.83472
 2s ,7,1, 3d ,5,4,1098.83038682,4.52722e-09,5.83472
 2s ,7,1, 3d ,3,4,1098.8326412,2.40266e-09,5.83472
 2s ,7,1, 3d ,5,3,1098.83302514,3.05285e-08,5.83472
 2s ,7,1, 3d ,3,3,1098.83628429,9.21479e-09,5.83472
 2s ,7,1, 3d ,7,3,1098.83630856,1.22114e-08,5.83472
 2s ,7,1, 3d ,1,2,1098.83790775,8.54547e-15,5.83472
 2s ,7,1, 3d ,7,2,1098.94200782,1.38397e-08,5.83472
 2s ,7,1, 3d ,5,2,1098.94222771,4.47438e-09,5.83472
 2s ,7,1, 3d ,1,1,1098.94273296,6.68944e-16,5.83472
 2s ,7,1, 3d ,9,2,1098.94695028,3.9752e-08,5.83472
 2s ,7,1, 3d ,3,2,1098.94697494,7.23377e-10,5.83472
 2s ,7,1, 3d ,9,1,1098.95675843,2.47283e-08,5.83472
 2s ,7,1, 3d ,7,1,1098.95750633,1.00823e-08,5.83472
 2s ,7,1, 3d ,5,1,1098.96161439,1.66261e-09,5.83472
 2s ,7,1, 3d ,11,1,1098.96392827,1.57578e-07,5.83472
 2s ,7,1, 3d ,3,1,1098.96917259,2.25009e-10,5.83472
 2s ,7,1, 3d ,1,6,1099.00497637,4.47501e-19,5.83472
 2s ,7,1, 4s ,5,1,1099.67744674,6.51179e-14,5.83472
 2s ,7,1, 4s ,3,1,0.0,0.0,5.83472
 2s ,7,1, 5d ,1,1,1105.39514991,1.33425e-16,5.83472
 2s ,5,1, 2s ,3,1,9.15283617315e-05,2.26635e-28,12.8437
 2s ,5,1, 2s ,1,1,0.000143907329565,2.34573e-35,12.6053
 2s ,5,1, 2p ,7,3,143.609432301,8.37799e-09,21.7179
 2s ,5,1, 2p ,3,7,147.335616933,1.29594e-08,7.31869
 2s ,5,1, 2p ,5,7,147.335757912,1.92648e-08,7.31154
 2s ,5,1, 2p ,1,4,147.356692364,1.41027e-20,7.25011
 2s ,5,1, 2p ,3,6,147.357482693,1.63436e-07,7.30147
 2s ,5,1, 2p ,7,4,147.358044179,1.26147e-07,7.28266
 2s ,5,1, 2p ,5,6,147.358285709,1.36805e-07,7.24739
 2s ,5,1, 2p ,3,5,147.39443439,1.39004e-07,7.32182
 2s ,5,1, 2p ,5,5,147.394573492,1.61536e-07,7.28345
 2s ,5,1, 2p ,1,3,148.032108551,5.80305e-22,7.26101
 2s ,5,1, 2p ,5,4,167.370466357,7.1595e-08,7.33833
 2s ,5,1, 2p ,3,4,167.371058943,9.30662e-08,7.3186
 2s ,5,1, 2p ,3,3,167.382762042,3.22633e-08,7.33564
 2s ,5,1, 2p ,5,3,167.384214475,3.83095e-08,7.35047
 2s ,5,1, 2p ,1,2,167.449723971,2.61753e-15,7.34154
 2s ,5,1, 2p ,3,2,167.449977509,9.57422e-08,7.34426
 2s ,5,1, 2p ,5,2,167.450629247,8.42858e-08,7.34488
 2s ,5,1, 2p ,7,2,167.450991197,7.21712e-08,7.3385
 2s ,5,1, 2p ,7,1,167.466370181,1.19023e-06,7.33031
 2s ,5,1, 2p ,5,1,167.466735926,4.67083e-07,7.33078
 2s ,5,1, 2p ,9,1,167.467250498,5.72601e-15,7.31468
 2s ,5,1, 2p ,3,1,167.467583136,7.20791e-08,7.29886
 2s ,5,1, 2p ,1,1,167.468315209,6.1414e-16,7.28044
 2s ,5,1, 3p ,7,4,301.750617756,9.18781e-10,164.655
 2s ,5,1, 3s ,3,3,967.985983079,4.23955e-12,9.72283
 2s ,5,1, 3s ,5,3,974.197639017,5.6854e-11,9.18029
 2s ,5,1, 3s ,3,2,974.369138867,1.03595e-11,9.64439
 2s ,5,1, 3s ,5,2,974.369207697,9.47923e-12,9.50853
 2s ,5,1, 3s ,7,1,974.389977322,6.14144e-08,9.47536
 2s ,5,1, 3s ,5,1,974.390111584,6.51e-08,9.53119
 2s ,5,1, 3s ,3,1,974.390206114,3.3269e-08,9.64195
 2s ,5,1, 3s ,1,1,974.390262376,1.53624e-09,9.79626
 2s ,5,1, 3p ,1,4,1020.46389954,2.44568e-15,8.89199
 2s ,5,1, 3p ,3,7,1020.55590505,9.0251e-07,9.26237
 2s ,5,1, 3p ,5,7,1020.55628705,1.46753e-06,9.24814
 2s ,5,1, 3p ,3,6,1020.57466667,7.96203e-06,9.05493
 2s ,5,1, 3p ,5,6,1020.57633976,6.56624e-06,9.13521
 2s ,5,1, 3p ,3,5,1020.71200993,6.58372e-06,9.41576
 2s ,5,1, 3p ,5,5,1020.71280842,7.58673e-06,9.35649
 2s ,5,1, 3p ,5,4,1022.97660279,3.16504e-06,9.10566
 2s ,5,1, 3p ,3,4,1022.97811932,3.65652e-06,9.22745
 2s ,5,1, 3p ,7,3,1022.9792759,4.1573e-06,9.16375
 2s ,5,1, 3p ,1,3,1022.98085065,3.89707e-12,9.30366
 2s ,5,1, 3p ,3,3,1022.98592929,1.85679e-06,9.3485
 2s ,5,1, 3p ,5,3,1022.98889199,1.84314e-06,9.3103
 2s ,5,1, 3p ,3,2,1023.21502236,2.19743e-06,9.28102
 2s ,5,1, 3p ,5,2,1023.21543972,1.83569e-06,9.20169
 2s ,5,1, 3p ,1,2,1023.21556013,2.38749e-12,9.4083
 2s ,5,1, 3p ,7,2,1023.21754438,6.57419e-07,9.22269
 2s ,5,1, 3p ,7,1,1023.23141204,3.99645e-05,9.15556
 2s ,5,1, 3p ,5,1,1023.2325223,1.5616e-05,9.0967
 2s ,5,1, 3p ,9,1,1023.23551481,7.01053e-12,9.21228
 2s ,5,1, 3p ,3,1,1023.23597007,2.6881e-06,8.90425
 2s ,5,1, 3p ,1,1,1023.23895185,8.64423e-13,8.79758
 2s ,5,1, 3d ,5,8,1098.3391049,1.12965e-10,6.5937
 2s ,5,1, 3d ,3,8,1098.34312045,1.11655e-10,6.5937
 2s ,5,1, 3d ,7,7,1098.34427071,2.86935e-14,6.59371
 2s ,5,1, 3d ,5,7,1098.34895883,1.6504e-09,6.5937
 2s ,5,1, 3d ,7,6,1098.34912557,1.84216e-09,6.5938
 2s ,5,1, 3d ,1,5,1098.349797,4.64438e-11,6.59389
 2s ,5,1, 3d ,9,4,1098.35447716,1.73034e-09,6.59381
 2s ,5,1, 3d ,3,7,1098.35468718,1.31225e-09,6.5937
 2s ,5,1, 3d ,1,4,1098.69793012,8.65688e-09,6.59431
 2s ,5,1, 3d ,5,6,1098.69847886,1.67479e-09,6.5937
 2s ,5,1, 3d ,3,6,1098.69982135,9.07843e-09,6.5937
 2s ,5,1, 3d ,5,5,1098.71272149,2.25416e-08,6.5937
 2s ,5,1, 3d ,3,5,1098.71318968,9.29497e-09,6.5937
 2s ,5,1, 3d ,9,3,1098.81996569,2.92223e-08,6.5937
 2s ,5,1, 3d ,1,3,1098.82468278,3.99386e-09,6.59457
 2s ,5,1, 3d ,7,5,1098.8285308,8.75575e-10,6.5937
 2s ,5,1, 3d ,7,4,1098.82949169,2.01252e-09,6.5937
 2s ,5,1, 3d ,5,4,1098.83024959,2.04386e-08,6.5937
 2s ,5,1, 3d ,3,4,1098.83250396,4.83632e-10,6.5937
 2s ,5,1, 3d ,5,3,1098.83288791,5.67299e-10,6.5937
 2s ,5,1, 3d ,3,3,1098.83614706,1.78106e-08,6.5937
 2s ,5,1, 3d ,7,3,1098.83617133,2.48483e-08,6.5937
 2s ,5,1, 3d ,1,2,1098.83777052,9.88632e-09,6.5937
 2s ,5,1, 3d ,7,2,1098.94187058,2.36783e-09,6.5937
 2s ,5,1, 3d ,5,2,1098.94209048,7.63731e-09,6.5937
 2s ,5,1, 3d ,1,1,1098.94259572,1.25444e-09,6.5937
 2s ,5,1, 3d ,9,2,1098.94681305,1.71071e-09,6.5937
 2s ,5,1, 3d ,3,2,1098.94683771,5.45941e-09,6.5937
 2s ,5,1, 3d ,9,1,1098.95662119,9.0674e-08,6.5937
 2s ,5,1, 3d ,7,1,1098.9573691,4.52587e-08,6.5937
 2s ,5,1, 3d ,5,1,1098.96147716,1.63984e-08,6.5937
 2s ,5,1, 3d ,11,1,1098.96379103,2.31488e-14,6.5937
 2s ,5,1, 3d ,3,1,1098.96903536,3.37789e-09,6.5937
 2s ,5,1, 3d ,1,6,1099.00483914,5.1035e-15,6.5937
 2s ,5,1, 4s ,5,1,1099.67730951,2.71093e-14,6.5937
 2s ,5,1, 4s ,3,1,1099.67763573,2.88583e-14,6.5937
