Initial Config Label,Initial Config 2jj,Initial Config eig,Final Config Label,Final Config 2jj,Final Config eig,Energy (eV),Intensity (a.u.),Energy width (eV)
 2s ,3,2, 3p ,1,4,1020.92333291,1.25871e-06,9.66499
 2s ,3,2, 3p ,3,4,1022.97346061,8.17399e-06,9.57305
 2s ,3,2, 3p ,1,3,1023.0058934,1.67559e-06,9.61154
 2s ,3,2, 3p ,5,3,1023.06909336,1.10247e-05,9.78675
 2s ,3,2, 3p ,1,1,1023.14241455,7.03735e-07,9.53017
 2s ,3,2, 3p ,1,2,1023.19072344,4.15005e-06,9.37462
 2s ,3,2, 3p ,3,3,1023.21521237,5.92145e-06,9.4024
 2s ,3,2, 3p ,5,2,1023.35433483,2.43373e-05,9.49229
 2s ,3,2, 3p ,3,2,1023.35505883,6.95175e-06,9.49171
 2s ,3,2, 3p ,5,1,1023.45189198,1.60473e-07,9.77058
 2s ,3,2, 3p ,7,1,1023.46900163,7.33133e-12,9.60326
 2s ,3,2, 3p ,3,1,1023.48759113,1.27256e-07,9.57681
 2s ,3,2, 3p ,5,4,1023.74730702,1.38863e-06,9.88246
 2s ,3,2, 3d ,3,7,1098.34938074,2.68558e-08,6.85872
 2s ,3,2, 3d ,5,7,1098.38614765,3.17432e-08,6.85872
 2s ,3,2, 3d ,1,4,1098.41597062,1.0197e-08,6.85872
 2s ,3,2, 3d ,5,6,1098.48698443,4.32729e-09,6.85872
 2s ,3,2, 3d ,7,4,1098.53312666,1.06873e-08,6.85872
 2s ,3,2, 3d ,3,6,1098.54278803,2.91735e-09,6.85872
 2s ,3,2, 3d ,1,3,1098.8121337,1.90303e-08,6.85872
 2s ,3,2, 3d ,3,5,1098.81985929,2.93584e-08,6.85872
 2s ,3,2, 3d ,5,5,1098.83854329,3.69851e-08,6.85872
 2s ,3,2, 3d ,5,4,1098.87110892,3.01055e-08,6.85872
 2s ,3,2, 3d ,3,4,1098.87250441,1.73437e-08,6.85872
 2s ,3,2, 3d ,7,3,1098.89607742,1.20601e-07,6.85872
 2s ,3,2, 3d ,1,2,1098.93172563,7.59529e-10,6.85872
 2s ,3,2, 3d ,3,3,1098.94164236,1.36346e-11,6.85872
 2s ,3,2, 3d ,3,2,1099.03279763,3.5889e-09,6.85872
 2s ,3,2, 3d ,5,3,1099.03790711,8.64991e-09,6.85872
 2s ,3,2, 3d ,1,1,1099.04053665,2.0504e-09,6.85872
 2s ,3,2, 3d ,5,2,1099.11019663,3.48249e-09,6.85872
 2s ,3,2, 3d ,7,2,1099.12365946,1.04877e-08,6.85872
 2s ,3,2, 3d ,3,1,1099.13027786,1.33367e-09,6.85872
 2s ,3,2, 3d ,7,1,1099.16899191,3.57404e-10,6.85872
 2s ,3,2, 3d ,9,1,1099.19713901,1.21686e-14,6.85872
 2s ,3,2, 3d ,5,1,1099.2196572,1.12115e-10,6.85872
 2s ,3,2, 4s ,3,1,1099.70454665,8.85475e-07,6.85872
 2s ,3,2, 4s ,1,1,1099.71075083,8.88554e-07,6.85872
 2s ,3,2, 5p ,1,1,1104.78262484,6.33983e-07,6.85872
 2s ,1,2, 2s ,5,1,0.214949462205,2.94771e-23,12.3072
 2s ,1,2, 2s ,3,1,0.219600635852,1.21558e-21,13.7468
 2s ,1,2, 2s ,1,1,0.222248170039,1.00549e-21,13.0743
 2s ,1,2, 2p ,5,4,142.296926473,1.2366600000000002e-24,37.4757
 2s ,1,2, 2p ,1,6,147.237968805,2.96785e-08,7.36345
 2s ,1,2, 2p ,3,7,147.240484667,2.47268e-07,7.40523
 2s ,1,2, 2p ,1,5,147.573520506,4.04235e-08,7.40441
 2s ,1,2, 2p ,3,6,147.580033896,4.51851e-08,7.37701
 2s ,1,2, 2p ,1,4,147.60203127,2.61044e-08,7.44572
 2s ,1,2, 2p ,3,5,147.607132015,1.89311e-08,7.34486
 2s ,1,2, 2p ,3,4,167.300563704,4.24083e-07,7.4371
 2s ,1,2, 2p ,5,3,167.304474574,1.40273e-14,7.43007
 2s ,1,2, 2p ,1,3,167.306246976,3.47485e-07,7.41878
 2s ,1,2, 2p ,1,2,167.589322439,3.82946e-09,7.33165
 2s ,1,2, 2p ,3,3,167.602458522,9.60218e-08,7.36035
 2s ,1,2, 2p ,1,1,167.626851204,1.17369e-07,7.38692
 2s ,1,2, 2p ,5,2,167.636823587,1.09765e-16,7.36724
 2s ,1,2, 2p ,3,2,167.639612708,1.88846e-07,7.39229
 2s ,1,2, 2p ,5,1,167.684179257,2.47211e-15,7.41829
 2s ,1,2, 2p ,7,1,0.0,0.0,7.3461
 2s ,1,2, 2p ,3,1,167.694122242,4.9751e-11,7.42548
 2s ,1,2, 3s ,3,3,974.204344444,3.19903e-08,9.48655
 2s ,1,2, 3s ,1,3,974.210561652,6.49451e-13,9.88717
 2s ,1,2, 3s ,1,2,974.379657035,4.19875e-13,10.3061
 2s ,1,2, 3s ,3,2,974.382625177,2.30636e-07,9.92328
 2s ,1,2, 3s ,5,1,974.610813911,3.29277e-11,9.40065
 2s ,1,2, 3s ,3,1,974.615632855,5.25193e-11,9.74078
 2s ,1,2, 3s ,1,1,974.618450813,1.14299e-12,9.72652
 2s ,1,2, 3p ,1,6,1020.48094085,1.31168e-06,9.45934
 2s ,1,2, 3p ,3,7,1020.48447062,1.19995e-05,9.83793
 2s ,1,2, 3p ,3,5,1020.72138979,3.45017e-08,9.95514
 2s ,1,2, 3p ,1,5,1020.79287356,1.86927e-06,9.31544
 2s ,1,2, 3p ,3,6,1020.80184885,1.94748e-06,9.52833
 2s ,1,2, 3p ,1,4,1020.91660609,3.77852e-07,9.46636
 2s ,1,2, 3p ,3,4,1022.96673379,1.22573e-05,9.37442
 2s ,1,2, 3p ,1,3,1022.99916658,9.47337e-06,9.41291
 2s ,1,2, 3p ,5,3,1023.06236653,1.79321e-11,9.58812
 2s ,1,2, 3p ,1,1,1023.13568772,5.80477e-09,9.33154
 2s ,1,2, 3p ,1,2,1023.18399661,5.46162e-07,9.17599
 2s ,1,2, 3p ,3,3,1023.20848555,3.58727e-06,9.20377
 2s ,1,2, 3p ,5,2,1023.34760801,6.18645e-13,9.29366
 2s ,1,2, 3p ,3,2,1023.34833201,9.21279e-06,9.29308
 2s ,1,2, 3p ,5,1,1023.44516515,2.52947e-12,9.57195
 2s ,1,2, 3p ,7,1,0.0,0.0,9.40463
 2s ,1,2, 3p ,3,1,1023.4808643,1.86951e-08,9.37818
 2s ,1,2, 3p ,5,4,1023.74058019,5.5658e-13,9.68383
 2s ,1,2, 3d ,3,7,1098.34265391,9.78946e-09,6.66009
 2s ,1,2, 3d ,5,7,1098.37942082,2.54957e-08,6.66009
 2s ,1,2, 3d ,1,4,1098.40924379,5.88188e-15,6.66009
 2s ,1,2, 3d ,5,6,1098.4802576,1.41192e-08,6.66009
 2s ,1,2, 3d ,7,4,1098.52639984,3.07801e-14,6.66009
 2s ,1,2, 3d ,3,6,1098.5360612,3.82144e-09,6.66009
 2s ,1,2, 3d ,1,3,1098.80540688,9.56133e-17,6.66009
 2s ,1,2, 3d ,3,5,1098.81313246,7.19758e-09,6.66009
 2s ,1,2, 3d ,5,5,1098.83181646,1.6403e-08,6.66009
 2s ,1,2, 3d ,5,4,1098.86438209,5.96146e-08,6.66009
 2s ,1,2, 3d ,3,4,1098.86577759,4.80117e-08,6.66009
 2s ,1,2, 3d ,7,3,1098.8893506,3.98173e-14,6.66009
 2s ,1,2, 3d ,1,2,1098.9249988,1.10447e-15,6.66009
 2s ,1,2, 3d ,3,3,1098.93491554,3.35953e-09,6.66009
 2s ,1,2, 3d ,3,2,1099.02607081,2.31216e-09,6.66009
 2s ,1,2, 3d ,5,3,1099.03118028,3.05276e-09,6.66009
 2s ,1,2, 3d ,1,1,1099.03380982,1.03267e-15,6.66009
 2s ,1,2, 3d ,5,2,1099.10346981,7.21432e-09,6.66009
 2s ,1,2, 3d ,7,2,1099.11693264,3.53108e-15,6.66009
 2s ,1,2, 3d ,3,1,1099.12355103,2.17318e-09,6.66009
 2s ,1,2, 3d ,7,1,1099.16226508,3.44494e-15,6.66009
 2s ,1,2, 3d ,9,1,0.0,0.0,6.66009
 2s ,1,2, 3d ,5,1,1099.21293037,7.42937e-13,6.66009
 2s ,1,2, 4s ,3,1,1099.69781983,1.30087e-06,6.66009
 2s ,1,2, 4s ,1,1,1099.70402401,2.03257e-12,6.66009
 2s ,1,2, 5p ,1,1,1104.77589801,2.79205e-07,6.66009
 2s ,5,1, 2s ,3,1,0.00465117364674,2.4795300000000002e-23,12.7338
 2s ,5,1, 2s ,1,1,0.00729870783438,5.80846e-27,12.0613
 2s ,5,1, 2p ,5,4,142.081977011,8.6303e-11,36.4627
 2s ,5,1, 2p ,1,6,147.023019343,2.2187099999999998e-20,6.35044
 2s ,5,1, 2p ,3,7,147.025535205,9.9534e-10,6.39222
 2s ,5,1, 2p ,1,5,147.358571043,1.1836599999999999e-20,6.3914
 2s ,5,1, 2p ,3,6,147.365084434,1.70648e-07,6.364
 2s ,5,1, 2p ,1,4,147.387081808,7.37543e-22,6.43271
 2s ,5,1, 2p ,3,5,147.392182553,6.14353e-07,6.33185
 2s ,5,1, 2p ,3,4,167.085614242,1.72403e-09,6.42409
 2s ,5,1, 2p ,5,3,167.089525112,7.52029e-09,6.41706
 2s ,5,1, 2p ,1,3,167.091297514,8.40076e-18,6.40577
 2s ,5,1, 2p ,1,2,167.374372977,1.36543e-14,6.31864
 2s ,5,1, 2p ,3,3,167.387509059,1.47766e-07,6.34734
 2s ,5,1, 2p ,1,1,167.411901742,5.65507e-16,6.37391
 2s ,5,1, 2p ,5,2,167.421874125,9.19333e-07,6.35423
 2s ,5,1, 2p ,3,2,167.424663246,1.31816e-07,6.37928
 2s ,5,1, 2p ,5,1,167.469229795,2.45799e-07,6.40527
 2s ,5,1, 2p ,7,1,167.470414409,2.9432e-06,6.33309
 2s ,5,1, 2p ,3,1,167.479172779,2.11906e-08,6.41247
 2s ,5,1, 3s ,3,3,973.989394982,1.43233e-10,8.47354
 2s ,5,1, 3s ,1,3,973.99561219,4.53026e-11,8.87416
 2s ,5,1, 3s ,1,2,974.164707573,8.06811e-12,9.29309
 2s ,5,1, 3s ,3,2,974.167675715,1.75817e-10,8.91027
 2s ,5,1, 3s ,5,1,974.395864449,2.86552e-07,8.38764
 2s ,5,1, 3s ,3,1,974.400683393,4.29032e-07,8.72777
 2s ,5,1, 3s ,1,1,974.40350135,3.06276e-07,8.71351
 2s ,5,1, 3p ,1,6,1020.26599139,3.1239e-14,8.44633
 2s ,5,1, 3p ,3,7,1020.26952116,3.45649e-07,8.82492
 2s ,5,1, 3p ,3,5,1020.50644033,7.32202e-09,8.94213
 2s ,5,1, 3p ,1,5,1020.57792409,1.1489e-14,8.30243
 2s ,5,1, 3p ,3,6,1020.58689939,6.33737e-06,8.51532
 2s ,5,1, 3p ,1,4,1020.70165662,1.76529e-14,8.45335
 2s ,5,1, 3p ,3,4,1022.75178433,6.50789e-07,8.36141
 2s ,5,1, 3p ,1,3,1022.78421711,1.38966e-14,8.3999
 2s ,5,1, 3p ,5,3,1022.84741707,6.30147e-06,8.57511
 2s ,5,1, 3p ,1,1,1022.92073826,3.29777e-15,8.31853
 2s ,5,1, 3p ,1,2,1022.96904715,1.58915e-11,8.16298
 2s ,5,1, 3p ,3,3,1022.99353609,5.04678e-06,8.19076
 2s ,5,1, 3p ,5,2,1023.13265854,2.89014e-05,8.28065
 2s ,5,1, 3p ,3,2,1023.13338254,4.34085e-06,8.28007
 2s ,5,1, 3p ,5,1,1023.23021569,7.50161e-06,8.55894
 2s ,5,1, 3p ,7,1,1023.24732534,9.61693e-05,8.39162
 2s ,5,1, 3p ,3,1,1023.26591484,1.24536e-06,8.36517
 2s ,5,1, 3p ,5,4,1023.52563073,1.123e-08,8.67082
 2s ,5,1, 3d ,3,7,1098.12770445,1.35454e-10,5.64708
 2s ,5,1, 3d ,5,7,1098.16447136,3.98147e-10,5.64708
 2s ,5,1, 3d ,1,4,1098.19429433,4.25562e-11,5.64708
 2s ,5,1, 3d ,5,6,1098.26530814,9.89743e-10,5.64708
 2s ,5,1, 3d ,7,4,1098.31145037,4.86833e-09,5.64708
 2s ,5,1, 3d ,3,6,1098.32111174,1.38452e-10,5.64708
 2s ,5,1, 3d ,1,3,1098.59045741,5.11217e-10,5.64708
 2s ,5,1, 3d ,3,5,1098.598183,1.12618e-08,5.64708
 2s ,5,1, 3d ,5,5,1098.616867,2.16764e-08,5.64708
 2s ,5,1, 3d ,5,4,1098.64943263,2.50175e-09,5.64708
 2s ,5,1, 3d ,3,4,1098.65082813,2.44241e-10,5.64708
 2s ,5,1, 3d ,7,3,1098.67440113,1.77713e-08,5.64708
 2s ,5,1, 3d ,1,2,1098.71004934,2.55224e-08,5.64708
 2s ,5,1, 3d ,3,3,1098.71996607,3.52247e-08,5.64708
 2s ,5,1, 3d ,3,2,1098.81112134,2.35634e-08,5.64708
 2s ,5,1, 3d ,5,3,1098.81623082,7.6997e-08,5.64708
 2s ,5,1, 3d ,1,1,1098.81886036,1.96841e-08,5.64708
 2s ,5,1, 3d ,5,2,1098.88852034,1.88902e-08,5.64708
 2s ,5,1, 3d ,7,2,1098.90198317,1.46958e-07,5.64708
 2s ,5,1, 3d ,3,1,1098.90860157,2.0422e-08,5.64708
 2s ,5,1, 3d ,7,1,1098.94731562,7.71736e-09,5.64708
 2s ,5,1, 3d ,9,1,1098.97546272,2.25976e-07,5.64708
 2s ,5,1, 3d ,5,1,1098.99798091,1.29671e-08,5.64708
 2s ,5,1, 4s ,3,1,1099.48287037,7.44805e-14,5.64708
 2s ,5,1, 4s ,1,1,0.0,0.0,5.64708
 2s ,5,1, 5p ,1,1,1104.56094855,1.33438e-13,5.64708
 2s ,3,1, 2s ,1,1,0.00264753418765,3.37443e-24,13.5009
 2s ,3,1, 2p ,5,4,142.077325837,1.13434e-11,37.9023
 2s ,3,1, 2p ,1,6,147.018368169,5.13609e-11,7.79007
 2s ,3,1, 2p ,3,7,147.020884031,2.66413e-10,7.83185
 2s ,3,1, 2p ,1,5,147.35391987,1.38507e-07,7.83103
 2s ,3,1, 2p ,3,6,147.36043326,2.13589e-07,7.80363
 2s ,3,1, 2p ,1,4,147.382430634,4.66536e-08,7.87234
 2s ,3,1, 2p ,3,5,147.387531379,1.7542e-07,7.77148
 2s ,3,1, 2p ,3,4,167.080963068,3.04799e-09,7.86372
 2s ,3,1, 2p ,5,3,167.084873938,9.15969e-10,7.85669
 2s ,3,1, 2p ,1,3,167.08664634,7.75988e-10,7.8454
 2s ,3,1, 2p ,1,2,167.369721803,6.36511e-08,7.75827
 2s ,3,1, 2p ,3,3,167.382857886,2.14334e-08,7.78697
 2s ,3,1, 2p ,1,1,167.407250568,8.39196e-08,7.81354
 2s ,3,1, 2p ,5,2,167.417222951,5.52229e-08,7.79386
 2s ,3,1, 2p ,3,2,167.420012072,2.63156e-07,7.81891
 2s ,3,1, 2p ,5,1,167.464578622,1.55603e-06,7.8449
 2s ,3,1, 2p ,7,1,167.465763236,4.67265e-15,7.77272
 2s ,3,1, 2p ,3,1,167.474521606,2.98358e-07,7.8521
 2s ,3,1, 3s ,3,3,973.984743808,1.43716e-10,9.91317
 2s ,3,1, 3s ,1,3,973.990961016,4.617e-12,10.3138
 2s ,3,1, 3s ,1,2,974.160056399,8.77848e-11,10.7327
 2s ,3,1, 3s ,3,2,974.163024541,3.43256e-10,10.3499
 2s ,3,1, 3s ,5,1,974.391213275,3.42609e-07,9.82727
 2s ,3,1, 3s ,3,1,974.39603222,1.73561e-07,10.1674
 2s ,3,1, 3s ,1,1,974.398850177,2.70878e-08,10.1531
 2s ,3,1, 3p ,1,6,1020.26134022,3.74215e-08,9.88596
 2s ,3,1, 3p ,3,7,1020.26486999,6.56335e-08,10.2645
 2s ,3,1, 3p ,3,5,1020.50178915,1.24122e-05,10.3818
 2s ,3,1, 3p ,1,5,1020.57327292,5.83692e-06,9.74206
 2s ,3,1, 3p ,3,6,1020.58224822,1.07728e-05,9.95495
 2s ,3,1, 3p ,1,4,1020.69700545,8.57749e-06,9.89298
 2s ,3,1, 3p ,3,4,1022.74713315,9.92118e-07,9.80104
 2s ,3,1, 3p ,1,3,1022.77956594,2.35548e-07,9.83953
 2s ,3,1, 3p ,5,3,1022.8427659,1.13471e-05,10.0147
 2s ,3,1, 3p ,1,1,1022.91608709,1.59188e-06,9.75816
 2s ,3,1, 3p ,1,2,1022.96439597,2.01066e-06,9.60261
 2s ,3,1, 3p ,3,3,1022.98888491,1.35895e-06,9.63039
 2s ,3,1, 3p ,5,2,1023.12800737,1.15499e-06,9.72028
 2s ,3,1, 3p ,3,2,1023.12873137,6.42362e-06,9.7197
 2s ,3,1, 3p ,5,1,1023.22556452,5.12368e-05,9.99857
 2s ,3,1, 3p ,7,1,1023.24267417,5.72271e-12,9.83125
 2s ,3,1, 3p ,3,1,1023.26126366,1.1039e-05,9.8048
 2s ,3,1, 3p ,5,4,1023.52097956,1.07034e-07,10.1105
 2s ,3,1, 3d ,3,7,1098.12305328,1.28807e-13,7.08671
 2s ,3,1, 3d ,5,7,1098.15982019,9.95209e-11,7.08671
 2s ,3,1, 3d ,1,4,1098.18964315,3.53932e-09,7.08671
 2s ,3,1, 3d ,5,6,1098.26065697,7.74244e-10,7.08671
 2s ,3,1, 3d ,7,4,1098.3067992,3.42051e-10,7.08671
 2s ,3,1, 3d ,3,6,1098.31646057,1.44829e-09,7.08671
 2s ,3,1, 3d ,1,3,1098.58580624,6.45855e-09,7.08671
 2s ,3,1, 3d ,3,5,1098.59353183,1.31275e-11,7.08671
 2s ,3,1, 3d ,5,5,1098.61221582,6.54347e-09,7.08671
 2s ,3,1, 3d ,5,4,1098.64478146,6.16512e-09,7.08671
 2s ,3,1, 3d ,3,4,1098.64617695,5.45993e-09,7.08671
 2s ,3,1, 3d ,7,3,1098.66974996,4.04945e-09,7.08671
 2s ,3,1, 3d ,1,2,1098.70539816,1.44061e-08,7.08671
 2s ,3,1, 3d ,3,3,1098.7153149,2.81449e-08,7.08671
 2s ,3,1, 3d ,3,2,1098.80647017,1.0691e-09,7.08671
 2s ,3,1, 3d ,5,3,1098.81157965,2.06773e-08,7.08671
 2s ,3,1, 3d ,1,1,1098.81420919,1.52672e-08,7.08671
 2s ,3,1, 3d ,5,2,1098.88386917,3.17791e-08,7.08671
 2s ,3,1, 3d ,7,2,1098.897332,9.68568e-09,7.08671
 2s ,3,1, 3d ,3,1,1098.90395039,3.34172e-08,7.08671
 2s ,3,1, 3d ,7,1,1098.94266445,1.36982e-07,7.08671
 2s ,3,1, 3d ,9,1,1098.97081154,1.97328e-14,7.08671
 2s ,3,1, 3d ,5,1,1098.99332974,4.00922e-08,7.08671
 2s ,3,1, 4s ,3,1,1099.47821919,1.51301e-11,7.08671
 2s ,3,1, 4s ,1,1,1099.48442337,1.52773e-11,7.08671
 2s ,3,1, 5p ,1,1,1104.55629738,2.40735e-10,7.08671
 2s ,1,1, 2p ,5,4,142.074678303,3.418e-25,37.2298
 2s ,1,1, 2p ,1,6,147.015720635,2.71399e-10,7.11754
 2s ,1,1, 2p ,3,7,147.018236497,3.92992e-11,7.15932
 2s ,1,1, 2p ,1,5,147.351272336,9.35263e-08,7.1585
 2s ,1,1, 2p ,3,6,147.357785726,9.70025e-08,7.1311
 2s ,1,1, 2p ,1,4,147.3797831,2.8649e-07,7.19981
 2s ,1,1, 2p ,3,5,147.384883845,2.6682e-08,7.09895
 2s ,1,1, 2p ,3,4,167.078315534,9.10412e-10,7.19119
 2s ,1,1, 2p ,5,3,167.082226404,1.4982e-17,7.18416
 2s ,1,1, 2p ,1,3,167.083998806,1.41509e-09,7.17287
 2s ,1,1, 2p ,1,2,167.367074269,6.70484e-09,7.08574
 2s ,1,1, 2p ,3,3,167.380210352,6.08252e-11,7.11444
 2s ,1,1, 2p ,1,1,167.404603034,1.78386e-07,7.14101
 2s ,1,1, 2p ,5,2,167.414575417,1.36526e-15,7.12133
 2s ,1,1, 2p ,3,2,167.417364538,1.53451e-07,7.14638
 2s ,1,1, 2p ,5,1,167.461931087,5.33884e-15,7.17237
 2s ,1,1, 2p ,7,1,0.0,0.0,7.10019
 2s ,1,1, 2p ,3,1,167.471874072,9.44362e-07,7.17957
 2s ,1,1, 3s ,3,3,973.982096274,3.57606e-11,9.24064
 2s ,1,1, 3s ,1,3,973.988313482,2.21732e-13,9.64126
 2s ,1,1, 3s ,1,2,974.157408865,1.12251e-12,10.0602
 2s ,1,1, 3s ,3,2,974.160377007,1.02083e-10,9.67737
 2s ,1,1, 3s ,5,1,974.388565741,2.70592e-07,9.15474
 2s ,1,1, 3s ,3,1,974.393384685,2.99686e-08,9.49487
 2s ,1,1, 3s ,1,1,974.396202643,4.66805e-12,9.48061
 2s ,1,1, 3p ,1,6,1020.25869268,1.38907e-07,9.21343
 2s ,1,1, 3p ,3,7,1020.26222245,6.80025e-09,9.59202
 2s ,1,1, 3p ,3,5,1020.49914162,4.19465e-06,9.70923
 2s ,1,1, 3p ,1,5,1020.57062539,5.1469e-06,9.06953
 2s ,1,1, 3p ,3,6,1020.57960068,4.92588e-06,9.28242
 2s ,1,1, 3p ,1,4,1020.69435792,1.00468e-05,9.22045
 2s ,1,1, 3p ,3,4,1022.74448562,4.32681e-07,9.12851
 2s ,1,1, 3p ,1,3,1022.77691841,6.39713e-07,9.167
 2s ,1,1, 3p ,5,3,1022.84011836,2.59519e-12,9.34221
 2s ,1,1, 3p ,1,1,1022.91343955,5.29e-06,9.08563
 2s ,1,1, 3p ,1,2,1022.96174844,5.85033e-07,8.93008
 2s ,1,1, 3p ,3,3,1022.98623738,2.1342e-08,8.95786
 2s ,1,1, 3p ,5,2,1023.12535984,1.23748e-12,9.04775
 2s ,1,1, 3p ,3,2,1023.12608384,7.10774e-06,9.04717
 2s ,1,1, 3p ,5,1,1023.22291698,6.58838e-12,9.32604
 2s ,1,1, 3p ,7,1,0.0,0.0,9.15872
 2s ,1,1, 3p ,3,1,1023.25861613,2.85886e-05,9.13227
 2s ,1,1, 3p ,5,4,1023.51833202,2.43059e-14,9.43792
 2s ,1,1, 3d ,3,7,1098.12040574,1.37542e-10,6.41418
 2s ,1,1, 3d ,5,7,1098.15717265,5.92659e-12,6.41418
 2s ,1,1, 3d ,1,4,1098.18699562,7.32822e-16,6.41418
 2s ,1,1, 3d ,5,6,1098.25800943,7.94152e-10,6.41418
 2s ,1,1, 3d ,7,4,1098.30415167,2.13664e-15,6.41418
 2s ,1,1, 3d ,3,6,1098.31381303,1.00657e-09,6.41418
 2s ,1,1, 3d ,1,3,1098.58315871,1.33762e-15,6.41418
 2s ,1,1, 3d ,3,5,1098.59088429,5.44319e-09,6.41418
 2s ,1,1, 3d ,5,5,1098.60956829,4.25726e-10,6.41418
 2s ,1,1, 3d ,5,4,1098.64213392,4.25153e-09,6.41418
 2s ,1,1, 3d ,3,4,1098.64352942,2.04168e-09,6.41418
 2s ,1,1, 3d ,7,3,1098.66710243,1.26787e-16,6.41418
 2s ,1,1, 3d ,1,2,1098.70275063,7.28792e-16,6.41418
 2s ,1,1, 3d ,3,3,1098.71266737,1.38542e-08,6.41418
 2s ,1,1, 3d ,3,2,1098.80382264,4.19575e-08,6.41418
 2s ,1,1, 3d ,5,3,1098.80893211,1.17252e-10,6.41418
 2s ,1,1, 3d ,1,1,1098.81156165,5.95936e-16,6.41418
 2s ,1,1, 3d ,5,2,1098.88122164,4.83697e-08,6.41418
 2s ,1,1, 3d ,7,2,1098.89468447,4.65683e-16,6.41418
 2s ,1,1, 3d ,3,1,1098.90130286,1.61945e-08,6.41418
 2s ,1,1, 3d ,7,1,1098.94001691,2.5944e-14,6.41418
 2s ,1,1, 3d ,9,1,0.0,0.0,6.41418
 2s ,1,1, 3d ,5,1,1098.9906822,6.31332e-08,6.41418
 2s ,1,1, 4s ,3,1,1099.47557166,6.7789e-12,6.41418
 2s ,1,1, 4s ,1,1,1099.48177584,2.0476e-14,6.41418
 2s ,1,1, 5p ,1,1,1104.55364984,5.15908e-11,6.41418
 2p ,5,4, 2p ,1,6,4.941042332,1.85827e-23,31.519
 2p ,5,4, 2p ,3,7,4.94355819379,3.38236e-21,31.5607
 2p ,5,4, 2p ,1,5,5.2765940327,2.1791e-18,31.5599
 2p ,5,4, 2p ,3,6,5.28310742299,3.3237300000000003e-18,31.5325
 2p ,5,4, 2p ,1,4,5.30510479735,7.38362e-19,31.6012
 2p ,5,4, 2p ,3,5,5.31020554225,3.28912e-19,31.5004
 2p ,5,4, 2p ,3,4,25.003637231,2.1409000000000002e-19,31.5926
 2p ,5,4, 2p ,5,3,25.0075481008,1.1599800000000001e-18,31.5856
 2p ,5,4, 2p ,1,3,25.0093205028,3.58319e-22,31.5743
 2p ,5,4, 2p ,1,2,25.2923959661,1.8499800000000002e-23,31.4872
 2p ,5,4, 2p ,3,3,25.3055320487,1.14486e-18,31.5159
 2p ,5,4, 2p ,1,1,25.3299247308,2.06521e-20,31.5424
 2p ,5,4, 2p ,5,2,25.339897114,7.206380000000001e-18,31.5228
 2p ,5,4, 2p ,3,2,25.3426862353,1.5608300000000002e-18,31.5478
 2p ,5,4, 2p ,5,1,25.3872527845,2.0845600000000003e-18,31.5738
 2p ,5,4, 2p ,7,1,25.3884373984,2.45866e-17,31.5016
 2p ,5,4, 2p ,3,1,25.3971957686,1.55609e-19,31.581
 2p ,5,4, 3s ,3,3,831.907417971,4.13689e-11,33.6421
 2p ,5,4, 3s ,1,3,831.913635179,3.34592e-23,34.0427
 2p ,5,4, 3s ,1,2,832.082730562,4.2091e-23,34.4616
 2p ,5,4, 3s ,3,2,832.085698704,1.38899e-10,34.0788
 2p ,5,4, 3s ,5,1,832.313887438,6.60166e-11,33.5562
 2p ,5,4, 3s ,3,1,832.318706383,1.10442e-11,33.8963
 2p ,5,4, 3s ,1,1,832.32152434,1.14363e-23,33.882
 2p ,5,4, 3p ,1,6,878.184014378,4.20303e-14,33.6148
 2p ,5,4, 3p ,3,7,878.187544152,2.34958e-14,33.9934
 2p ,5,4, 3p ,3,5,878.424463317,3.19076e-13,34.1106
 2p ,5,4, 3p ,1,5,878.495947083,1.76331e-12,33.471
 2p ,5,4, 3p ,3,6,878.504922379,2.59638e-12,33.6838
 2p ,5,4, 3p ,1,4,878.619679612,4.26975e-16,33.6219
 2p ,5,4, 3p ,3,4,880.669807315,4.13087e-14,33.5299
 2p ,5,4, 3p ,1,3,880.702240103,1.20014e-15,33.5684
 2p ,5,4, 3p ,5,3,880.765440059,3.98764e-14,33.7436
 2p ,5,4, 3p ,1,1,880.838761248,9.24949e-16,33.487
 2p ,5,4, 3p ,1,2,880.887070136,6.69772e-14,33.3315
 2p ,5,4, 3p ,3,3,880.911559075,4.22521e-14,33.3593
 2p ,5,4, 3p ,5,2,881.050681533,9.2648e-14,33.4492
 2p ,5,4, 3p ,3,2,881.051405534,1.46624e-13,33.4486
 2p ,5,4, 3p ,5,1,881.148238681,2.92569e-14,33.7275
 2p ,5,4, 3p ,7,1,881.165348332,8.10317e-14,33.5601
 2p ,5,4, 3p ,3,1,881.183937826,1.21475e-14,33.5337
 2p ,5,4, 3p ,5,4,881.443653722,5.15087e-13,33.8393
 2p ,5,4, 3d ,3,7,956.045727442,3.41294e-11,30.8156
 2p ,5,4, 3d ,5,7,956.082494348,2.97912e-10,30.8156
 2p ,5,4, 3d ,1,4,956.112317317,1.84945e-17,30.8156
 2p ,5,4, 3d ,5,6,956.18333113,3.32565e-10,30.8156
 2p ,5,4, 3d ,7,4,956.229473364,1.41233e-09,30.8156
 2p ,5,4, 3d ,3,6,956.239134729,1.39461e-11,30.8156
 2p ,5,4, 3d ,1,3,956.508480402,2.54435e-17,30.8156
